"Context","Source/Translation"
"labelBuildingPanelMatchOffers","匹配"
"listBuildingPanelOffersColumn1","进/出口"
"listBuildingPanelOffersColumn2","材料"
"listBuildingPanelOffersColumn3","优先级"
"listBuildingPanelOffersColumn4","发/接车"
"listBuildingPanelOffersColumn5","数量"
"listBuildingPanelOffersColumn6","描述"
"listBuildingPanelMatchesColumn1","时间"
"listBuildingPanelMatchesColumn2","材料"
"listBuildingPanelMatchesColumn3","发/接车"
"listBuildingPanelMatchesColumn4","数量"
"listBuildingPanelMatchesColumn5","Δ"
"listBuildingPanelMatchesColumn6","描述"
"titleTransferIssuesPanel","传输问题"
"tabTransferIssuesPathing","寻路"
"listPathingColumn1","时间"
"listPathingColumn2","来源"
"listPathingColumn3","目标"
"tabTransferIssuesDead","死亡"
"listDeadColumn1","死亡"
"listDeadColumn2","时长"
"listDeadColumn3","来源"
"listDeadColumn4","目标"
"listDeadColumn5","车辆"
"tabTransferIssuesSick","生病"
"listSickColumn1","生病"
"listBuildingPanelVehicleTarget","目标"
"dropdownBuildingPanelPreferLocalLabel","区域限制"
"dropdownBuildingPanelPreferLocal1","向所有区域提供服务"
"dropdownBuildingPanelPreferLocal2","优先本区划"
"dropdownBuildingPanelPreferLocal3","仅限本区划"
"dropdownBuildingPanelPreferLocal4","所有区划，除以下："
"tabTransferIssuesOutside","外部"
"GROUP_BUILDING_PANEL","建筑物面板"
"keyOpenBuildingPanel","打开建筑物面板"
"GROUP_LOCALISATION","本地化"
"dropdownLocalization","语言"
"tabBuildingPanelVehicles","车辆"
"txtBuildingPanelTransferManagerWarning","警告：设置前需开启 “自定义运输管理器”"
"tabTransferIssuesGoods","货物进口"
"tabTransferIssuesGoodsOut","货物出口"
"chkShowIssuesWithVehicles","显示已发车的问题"
"GROUP_BUILDINGPANEL_DISTRICT","区划限制"
"dropdownBuildingPanelOutgoingPreferLocalLabel","出口"
"dropdownBuildingPanelIncomingPreferLocalLabel","进口"
"chkAllowImport","允许进口"
"chkAllowExport","允许出口"
"GROUP_BUILDINGPANEL_APPLYTOALL","应用于全部同类建筑"
"txtApplyToBuilding","应用到建筑"
"tabExperimental","实验性的"
"chkDistrictAllowServices","允许服务（垃圾、火灾、警察......）"
"GROUP_DISTANCE_LIMITS","距离限制"
"tabDistanceRestrictions","距离"
"sliderDeathcareDistanceLimits","殡葬服务距离限制 (km)"
"sliderHealthcareDistanceLimits","医疗服务距离限制 (km)"
"sliderGarbageDistanceLimits","垃圾收集距离限制 (km)"
"sliderPoliceDistanceLimits","警局距离限制 (km)"
"sliderFireDistanceLimits","消防距离限制 (km)"
"sliderMailDistanceLimits","邮件距离限制 (km)"
"txtDistanceLimits","允许的最大匹配距离，0=无限。进出口不受影响（1u约等于8.3m，4km约等于480u）。"
"tabVehicleAI","车辆AI"
"GROUP_VEHICLE_AI","启用/关闭 车辆AI"
"optionFireTruckAI","消防车"
"optionFireCopterAI","消防直升机"
"optionGarbageTruckAI","垃圾车"
"optionPoliceCarAI","警车"
"optionPoliceCopterAI","警用直升机"
"txtVehicleAIDescription","车辆AI增强了车辆寻找附近待解决问题的能力，例如当消防车结束一次灭火任务后，他会顺便寻找周围区域发生的其他火灾的地区并前往扑灭。"
"tabImportExport","进口/出口"
"GROUP_IMPORT_RESTRICTIONS","允许进口"
"txtImportRestrictions","在停止进口以下资源之前请确保城市能够自给自足"
"sliderWarehouseReservePercent","用于本地配送的预留卡车(%)"
"sliderWarehouseReservePercentLocal","预留卡车(%)"
"GROUP_DUMMY_TRAFFIC","虚拟流量"
"optionDummyTraffic","禁用虚拟流量"
"txtDummyTraffic","游戏默认带有虚拟流量（即从一个外部连接去往另一个外部连接的车流）以使城市显得更真实。此选项去除了虚拟流量，以减少城市内的车流量。"
"optionWarehouseOverride","覆盖全局设置"
"listConnectionName","名称"
"listConnectionType","类型"
"listConnectionGuest","外来车辆"
"listConnectionOwn","自有车辆"
"listConnectionStuck","卡住的"
"listConnectionMultiplier","乘数"
"listConnectionImport","进口"
"listConnectionExport","出口"
"titleOutsideConnectionPanel","外部连接"
"GROUP_BUILDINGPANEL_OUTSIDE_DISTANCE_MULTIPLIER","外部距离乘数"
"sliderOutsideDistanceMultiplier","乘数"
"sliderOutsideDistanceMultiplierTooltip","0 = 使用全局设置\r\n1 = 距离不变\r\n10 = 10倍远"
"OutsideMultiplierDescription1","这些乘数将被用于距离计算，当一项运输方式的乘数设置为较大值，其消耗的距离会显得更远，从而降低其被选择的概率。"
"OutsideMultiplierDescription2","1 = 距离不变"
"OutsideMultiplierDescription3","10 = 10 倍远"
"sliderShipMultiplier","船舶乘数"
"sliderPlaneMultiplier","飞机乘数"
"sliderTrainMultiplier","火车乘数"
"sliderRoadMultiplier","道路乘数"
"GROUP_OUTSIDE_CONNECTIONS_PANEL","外部连接面板"
"keyOpenOutsidePanel","打开外部连接面板"
"txtDetectedDistricts","检测到的区划"
"btnDistricts","区划"
"btnDistrict","区划"
"btnPark","区域"
"btnMap","地图"
"txtNone","无"
"txtVehiclesNone","无"
"txtStatusNone","无"
"GROUP_BUILDINGPANEL_DISTANCE_RESTRICTIONS","距离限制"
"sliderDistanceRestriction","最大匹配距离（公里）"
"sliderDistanceRestrictionTooltip","该值 =0 时使用全局设置。\r\n 不为0时即为最大匹配距离"
"titleDistrictPanel","选择区划"
"txtAllowedDistricts","允许的区划"
"txtBlockedDistricts","被屏蔽的区划"
"txtCurrentDistrict","当前区划"
"txtCurrentPark","当前区域"
"txtLoad","载入"
"GROUP_IMPROVED_SERVICES_MATCHING","优化服务匹配策略"
"tabMatches","匹配"
"titleTransferStatsPanel","运输管理器统计"
"sliderOutsideCargoCapacity","货车量上限"
"sliderOutsideResidentCapacity","居民数量上限"
"sliderOutsideTouristFactor0","低收入游客因子"
"sliderOutsideTouristFactor1","中收入游客因子"
"sliderOutsideTouristFactor2","高收入游客因子"
"sliderOutsideDummyTrafficFactor","虚拟流量因子"
"btnOutsideReset","重置"
"GROUP_OUTSIDE_SETTINGS","外部连接参数"
"GROUP_BALANCED_MATCH_MODE","买入-卖出 优先级相同时的匹配策略"
"dropdownBalancedTitle","优先级相同时优先选择哪一方"
"dropdownBalancedModeIncomingFirst","买入 一方优先选择(游戏默认设置)"
"dropdownBalancedModeLeastFirst","买入-卖出 数量较少一方优先选择"
"dropdownBalancedModePassiveFirst","被动匹配 的一方优先选择"
"txtBalancedMatch","选择在 买入-卖出 优先级相同时，哪一方优先做选择"
"GROUP_PATH_DISTANCE","距离计算算法"
"optionPathDistanceServices","让各项服务使用路径距离"
"optionPathDistanceGoods","让商品运输使用路径距离"
"dropdownPathDistanceAlgorithmServices","服务算法"
"dropdownPathDistanceAlgorithmGoods","货物算法"
"dropdownPathDistanceLOS","视线"
"dropdownPathDistanceConnectedLOS","已连接的视线"
"dropdownPathDistance","路径距离"
"txtPathDistance","使用路径距离而不是视距。这将在道路或地形复杂的地方产生更优的匹配，但计算量更大，请确保您的计算机性能足够执行此选项。"
"optionHighlightMatches","高亮匹配"
"listBuildingPanelOffersPark","公园"
"tabTransferRoadAccess","没有道路访问"
"btnResetRoadAccess","重置道路访问"
"tabGame","游戏"
"btnDeleteVehicle","删除车辆"
"tabMaintenance","系统维护"
"GROUP_Maintenance","系统维护"
"btnReleaseGhostVehicles","重置幽灵车辆"
"txtReleaseGhostVehicles","释放那些卡住，或位置、状态信息不合法的车辆"
"btnReleaseBrokenPathing","清除寻路失败的对象"
"txtBrokenPathUnits","查找未正确使用的path units并适当解除它们。"
"txtGhostVehiclesCount","幽灵车辆已重置"
"GROUP_MAINTENANCE_PATHING","路径调试"
"dropdownConnectionGraph","显示路径连接图"
"dropdownConnectionGraphNone","无"
"dropdownConnectionGraphGoods","货物"
"dropdownConnectionGraphPedestrianZoneServices","步行区服务"
"dropdownConnectionGraphOtherServices","其他服务"
"txtShowConnectionGraph","This option will color each node to show whether they are connected or not according to the Transfer Manager algorithm. Nodes with the same color are connected, differently colored nodes are not."
"tabBuildingPanelCapacity","容量"
"sliderTransferIssueDeadTimerValue","殡葬服务超时阈值"
"sliderTransferIssueSickTimerValue","疾病服务超时阈值"
"sliderTransferIssueGoodsTimerValue","货运超时阈值"
"GROUP_SICK_COLLECTION","患病居民救治"
"optionOverrideResidentialSick","替换原版疾病处理机制"
"optionCollectionOtherBuildings","从其它建筑物接收病患"
"txtOverrideSickCollection","原版机制往往使少数患病公民得不到照顾。 此选项会用模组的疾病处理机制替换原版，以期改善此现象。"
"txtSickCollectionOtherBuildings","原版游戏只能从居民楼里接收病人，现在也可以从其他建筑物中接收，这使得医院运作更真实与高效。"
"txtSickCollectionWarning","警告：在现有城市启用此选项会导致患病公民的接收数发生一波暴涨，请注意您的医院负载。"
"GROUP_BUILDINGPANEL_BUILDING_RESTRICTIONS","建筑限制"
"btnBuildingRestrictions","建筑..."
"btnBuildingRestrictionsSelected","选择建筑"
"txtBuildingRestrictionsIncoming","输入"
"txtBuildingRestrictionsOutgoing","输出"
"txtBuildingRestrictionsAllBuildings","所有建筑"
"txtBuildingRestrictionsRestricted","受限的"
"txtAllowedBuildings","允许的建筑"
"btnClear","清除"
"reasonGoodsIn","输入的商品"
"reasonStudent1","学生"
"reasonStudent2","学生"
"reasonStudent3","学生"
"reasonCrime","罪犯"
"reasonCrimeMove","运送罪犯"
"reasonGarbage","垃圾"
"reasonGarbageMove","垃圾运送"
"reasonGarbageTransfer","垃圾运输"
"reasonDead","接收死者"
"reasonDeadMove","运送死者"
"reasonSick","接收病人"
"reasonSickMove","运送病人"
"reasonFire","火灾"
"reasonFire2","消防直升机"
"reasonForestFire","森林火灾"
"reasonMaterialOut","出口材料"
"reasonMail","邮件"
"reasonMail2","大型邮件"
"reasonUnsortedMail","未分类的邮件"
"reasonSortedMail","已分类的邮件"
"reasonParkMaintenance","公园维护"
"reasonRoadMaintenance","道路维护"
"reasonTaxi","出租车"
"reasonTaxiMove","出租车的移动"
"reasonCollapsed","货车"
"reasonCollapsed2","直升机"
"reasonRawMaterial","原料"
"reasonIncomingMaterial","进口的材料"
"reasonOutgoingMaterial","出口的材料"
"reasonWarehouse","存储空间"
"reasonGoods","货物"
"reasonCash","现金收集"
"reasonFloodWater","洪水"
"reasonSnow","收集积雪"
"reasonSnowMove","运送积雪"
"txtImprovedWarehouseMatching","原版仓库匹配优先级最大为2，此选项使最大值提高到7。"
"optionImprovedWarehouseMatching","优化仓库间调货策略"
"tooltipHighlightModeOff","高亮模式：关闭"
"tooltipHighlightModeMatches","高亮模式：匹配\r\n\r\n对应关系\r\n红色：选定建筑\r\n品红：服务\r\n青色：原材料\r\n蓝色：商品\r\n绿色：邮件\r\n黄色：其他"
"tooltipHighlightModeIssues","高亮模式：问题\r\n\r\n对应关系\r\n红色：选定建筑\r\n青色和金色：低优先级\r\n蓝色和橙色：高优先级\r\n绿色：此问题类型的其他服务建筑"
"GROUP_EXPORT_LIMITS","出口车辆限制"
"sliderExportVehicleLimit","建筑输出车辆限制(%)"
"txtExportVehicleLimit","如果您的外部连接过于繁忙， 您可以使用此设置来限制每个建筑物可以出口的车辆数量。\r\n0% = 不允许出口\r\n100% = 不受限制"
"optionImprovedWarehouseTransfer","优化仓库间调货策略"
"GROUP_VISUALS","视觉效果"
"optionEnablePanelTransparency","启用面板透明(需要重启游戏)"
"optionOverrideGenericIndustriesHandler","替换原版工业货运机制"
"txtOverrideGenericIndustriesHandler","原版货运机制下，普通工业区经常在短时间内请求大量材料，导致大量卡车上路，占用过多材料，这一选项试图解决该问题。"
"GROUP_MAINTENANCE_LOGGING","匹配日志集"
"dropdownLoggingReason","日志的原因"
"txtMatchLogging","此选项将根据所选原因，写入相应内容到日志文件中。 警告：这会导致严重的性能负担，只能用于故障排查。"
"txtMatchLoggingPath","日志文件路径：\r\n"
"optionShowBuildingId","在标题中显示建筑 ID"
"GROUP_PATH_FAIL_EXCLUSION","寻路错误"
"txtPathFailExclusion","检测发生了寻路错误的对象，并暂时禁止它们参与匹配"
"optionPathFailExclusion","寻路错误排除"
"dropdownCandidates","记录候选项"
"dropdownAllCandidates","所有候选项"
"dropdownValidCandidates","有效候选项"
"dropdownExcludedCandidates","被排除的候选"
"dropdownNoCandidates","没有候选项"
"sliderPathDistanceHeuristic","算法性能"
"txtPathDistanceHeuristic","路径深度算法可以使用启发式来加速计算，但会在某些状况下降低选择最近匹配对象的准确性。"
"txtPathDistanceHeuristicKey","0% = 精确（无启发式），100% = 快速（仅启发式）"
"txtPathDistanceShift","路径距离算法调整外部连接最后一段的旅行时间。 在算法内允许应用外部连接乘数。 通过更改此值，您可以调整应用于这些分段的底层基值。"
"sliderPathDistanceShift","倍数基本值（旅行时间）"
"txtPathUnitCount","已释放路径单元"
"txtEnterBuildingId","选择建筑或输入建筑 ID"
"tooltipCopySettings","复制设定"
"tooltipPasteSettings","粘贴设定"
"tooltipClearSettings","清除设置"
"GROUP_TAXI_MOVE","出租车站点使用情况"
"txtTaxiMove","该选项将出租车等候站变为出租车枢纽，而不是调度站。这意味着，出租车将在机场或繁忙的旅游区附近的等候站等候，而不返回出租车调度站。"
"optionTaxiMove","优化出租车站点的使用情况"
"sliderTaxiStandDelay","出租车站点的等待"
"txtTaxiStandDelay","向在等候站等候的出租车增加一小段等待时间，以便提供出租车服务。这样一来，出租车就不会在到达等候站后立即被派去接送另一位乘客。"
"tabAdvanced","高级选项"
"GROUP_PATCHES","修补"
"GROUP_SPAWN_PATCHES","Spawn Patches"
"GROUP_VEHICLE_PATCHES","Vehicle Patches"
"GROUP_WAREHOUSE_PATCHES","Warehouse Patches"
"txtAdvancedDescription","这些修补补丁旨在修复原版游戏代码中影响运输的问题。建议启用这些修补补丁，除非您正在排除故障。"
"optionForceCargoShipSpawn","在对外连接处强制货运轮船生成。"
"optionForcePassengerShipSpawn","在对外连接处强制客运轮船生成。"
"optionForceCargoPlaneSpawn","在对外连接处强制货运飞机生成。"
"optionForcePassengerPlaneSpawn","在对外连接处强制客运飞机生成。"
"optionForceAirportGateToSpawn","在机场 DLC 登机口处强制客运飞机生成。"
"optionFixCargoTrucksDisappearingOutsideConnections","修复货运卡车在对外连接处生成，随后又消失的问题。"
"optionResetStopMaxWaitTimeWhenNoPasengers","如果没有乘客在公共交通站点等候，重置该站点最大等候时间。"
"optionFixBankVansStuckCargoStations","修复银行运钞车在货运设施站点卡住的问题。"
"optionFixPostVansStuckCargoStations","修复邮政车辆在货运设施站点卡住的问题。"
"optionFixTransportStationNullReferenceException","修复公共交通站点的 null reference 错误。"
"optionFixPostTruckCollectingMail","修复邮政车辆在访问服务点后收集邮件的问题。"
"optionFixFishWarehouses","修复鱼类仓库生成渔船的问题。"
"optionFixCargoWarehouseAccessSegment","修复货物仓库寻路问题（路段访问不正确）。"
"optionForceCargoTrainDespawnOutsideConnections","Force cargo trains to despawn at outside connections."
"optionRemoveEmptyWarehouseLimit","移除空置模式仓库的容量限制（需要重新启动游戏！）。"
"optionFixCargoWarehouseExcludeFlag","修复货物仓库报价缺少 exclude 标签的问题（需要重新启动游戏！）。"
"optionFixCargoWarehouseOfferRatio","Fix cargo warehouse offer ratio for more even usage."
"optionLogCitizenPathFailures","将市民寻路失败的事件写入日志"
"txtLogCitizenPathFailureWarning","警告：启用此选项后，日志中通常会出现大量寻路失败的记录，因此请仅在排除建筑物路径问题时使用此选项。"
"GROUP_UNLIMITED","Unlimited Offer Amounts"
"txtApplyUnlimited","In a recent Cities Sylines update Colossal Order introduced an Unlimited flag to offers, usually for outside connections. This flag allows the offer to match any amount, enable this option to have this Transfer Manager apply this flag as well."
"txtApplyUnlimitedWarning","Warning: This option can produce a large amount of traffic when say a new warehouse is matched with an outside connection."
"optionApplyUnlimited","Apply Unlimited Offer Flag"
