"Context","Source/Translation"
"optionFactoryFirstText","Ta opcja dopasuje prośby z fabryk na wczesnym etapie dopasowywania, aby zapewnić fabrykom najbliższe połączenie dla usprawnionej operacji."
"GROUP_EXPORTIMPORT_OPTIONS","Opcje połączeń zewnętrznych"
"GROUP_EXPERIMENTAL_DEATHCARE","Usługi pogrzebowe/Śmieci"
"optionDeathcareExperimental","Ulepszony transport usług pogrzebowych"
"optionGarbageExperimental","Ulepszony transport śmieci"
"optionPoliceExperimental","Ulepszony transport policji"
"optionImprovedMailTransfers","Ulepszony transport poczty"
"txtDeathcareExperimental","By default Cemeteries, Garbage and Police Stations send out a transfer offer for one vehicle at a time. This option changes the offer to be the number of available vehicles, which can result in improved matching.\r\nIt now also increases offer priority when less than 1/2 of vehicles are in use."
"GROUP_TRANSFERISSUE_PANEL","Panel z błędami w transporcie"
"keyOpenTransferIssuePanel","Otwórz panel z błędami transportu"
"optionShowIssuesWithVehiclesOnRoute","Pokaż problemy z pojazdami w trasie"
"sliderTransferIssueDeleteResolvedDelay","Usuń rozwiązane opóźnienie"
"GROUP_STATISTICS_PANEL","Panel Statystyk"
"keyOpenStatisticsPanel","Otwórz Panel Statystyk"
"StatisticsPanelEnabled","Włącz Statystyki"
"btnResetTransferManagerSettings","Reset All Transfer Manager Settings"
"btnResetPathingStatistics","Reset Pathing"
"buttonResetTransferStatistics","Zresetuj statystyki transportu"
"tabBuildingPanelSettings","Ustawienia"
"GROUP_BUILDINGPANEL_SERVICES","Opcje usług"
"GROUP_BUILDINGPANEL_OUTSIDE_CONNECTIONS","Połączenia zewnętrzne"
"dropdownBuildingPanelImportExport","Import/Eksport"
"GROUP_BUILDINGPANEL_GOODS_DELIVERY","Opcje dostawy towaru"
"chkBuildingPanelReserveWarehouseTrucks","Zarezerwuj ciężarówki z magazynu dla transportu lokalnego"
"tabBuildingPanelStatus","Stan"
"listBuildingPanelStatusColumn1","Materiał"
"listBuildingPanelStatusColumn2","Wartość"
"listBuildingPanelStatusColumn3","Odbiorca"
"listBuildingPanelStatusColumn4","Pojazd"
"listBuildingPanelStatusColumn5","Minutnik"
"tabBuildingPanelTransfers","Transporty"
"labelBuildingPanelOffers","Oferty transportu"
"labelBuildingPanelMatchOffers","Matches"
"listBuildingPanelOffersColumn1","Do/Poza"
"listBuildingPanelOffersColumn2","Materiał"
"listBuildingPanelOffersColumn3","Priorytet"
"listBuildingPanelOffersColumn4","Aktywny"
"listBuildingPanelOffersColumn5","Kwota"
"listBuildingPanelOffersColumn6","Opis"
"listBuildingPanelMatchesColumn1","Czas"
"listBuildingPanelMatchesColumn2","Materiał"
"listBuildingPanelMatchesColumn3","Aktywny"
"listBuildingPanelMatchesColumn4","Kwota"
"listBuildingPanelMatchesColumn5","Δ"
"listBuildingPanelMatchesColumn6","Opis"
"titleTransferIssuesPanel","Błędy transportu"
"tabTransferIssuesPathing","Trasa"
"listPathingColumn1","Czas"
"listPathingColumn2","Źródło"
"listPathingColumn3","Cel"
"tabTransferIssuesDead","Martwy"
"listDeadColumn1","Martwy"
"listDeadColumn2","Minutnik"
"listDeadColumn3","Źródło"
"listDeadColumn4","Cel"
"listDeadColumn5","Pojazd"
"tabTransferIssuesSick","Chory"
"listSickColumn1","Chory"
"listBuildingPanelVehicleTarget","Cel"
"dropdownBuildingPanelPreferLocalLabel","Ograniczenia dzielnicowe"
"dropdownBuildingPanelPreferLocal1","Wszystkie dzielnice"
"dropdownBuildingPanelPreferLocal2","Preferuj w obrębie dzielnicy"
"dropdownBuildingPanelPreferLocal3","Tylko w obrębie dzielnicy"
"dropdownBuildingPanelPreferLocal4","All Districts, Except For"
"tabTransferIssuesOutside","Poza"
"GROUP_BUILDING_PANEL","Panel Budynków"
"keyOpenBuildingPanel","Otwórz Panel Budynków"
"GROUP_LOCALISATION","Lokalizacja"
"dropdownLocalization","Język"
"tabBuildingPanelVehicles","Pojazdy"
"txtBuildingPanelTransferManagerWarning","Uwaga: Te ustawienia wymagają włączenia Niestandardowych ustawień Transfer Manager."
"tabTransferIssuesGoods","Goods In"
"tabTransferIssuesGoodsOut","Goods Out"
"chkShowIssuesWithVehicles","Pokaż problemy z pojazdami w trasie"
"GROUP_BUILDINGPANEL_DISTRICT","Ograniczenia Dzielnicowe"
"dropdownBuildingPanelOutgoingPreferLocalLabel","Wychodzące"
"dropdownBuildingPanelIncomingPreferLocalLabel","Przychodzące"
"chkAllowImport","Zezwól na import"
"chkAllowExport","Zezwól na Eksport"
"GROUP_BUILDINGPANEL_APPLYTOALL","Apply To Buildings of Type"
"txtApplyToBuilding","Apply To Buildings"
"tabExperimental","Funkcje Eksperymentalne"
"chkDistrictAllowServices","Zezwalaj na usługi (Śmieci, Straż Pożarna, Policja...)"
"GROUP_DISTANCE_LIMITS","Limit odległości"
"tabDistanceRestrictions","Odległość"
"sliderDeathcareDistanceLimits","Limit odległości usług pogrzebowych (km)"
"sliderHealthcareDistanceLimits","Limit odległości pomocy medycznej (km)"
"sliderGarbageDistanceLimits","Limit odległości śmieciarek (km)"
"sliderPoliceDistanceLimits","Limit odległości policji (km)"
"sliderFireDistanceLimits","Limit odległości straży pożarnej (km)"
"sliderMailDistanceLimits","Limit odległości poczty (km)"
"txtDistanceLimits","Maksymalny dozwolony dystans, 0 = Nieograniczony. Import/Eksport nie jest naruszony."
"tabVehicleAI","SI Pojazdu"
"GROUP_VEHICLE_AI","Włącz/Wyłącz SI pojazdu"
"optionFireTruckAI","Wóz strażacki"
"optionFireCopterAI","Helikopter strażacki"
"optionGarbageTruckAI","Śmieciarka"
"optionPoliceCarAI","Radiowóz"
"optionPoliceCopterAI","Helikopter policyjny"
"txtVehicleAIDescription","SI Pojazdu usprawnia wyszukiwanie pojazdów w pobliżu problemów do rozwiązania."
"tabImportExport","Import/Eksport"
"GROUP_IMPORT_RESTRICTIONS","Zezwól na import"
"txtImportRestrictions","Upewnij się, że masz wystarczającą produkcję wewnętrzną, zanim wyłączysz te zasoby."
"sliderWarehouseReservePercent","Reserve Trucks For Local Delivery (%)"
"sliderWarehouseReservePercentLocal","Reserve Trucks (%)"
"GROUP_DUMMY_TRAFFIC","Lepszy ruch uliczny"
"optionDummyTraffic","Wyłącz lepszy ruch uliczny"
"txtDummyTraffic","Gra dodaje lepszy ruch uliczny, aby miasto wyglądało na bardziej żywe. Ta opcja blokuje sztuczny ruch uliczny w celu zmniejszenia ruchu w mieście."
"optionWarehouseOverride","Nadpisz globalne ustawienia"
"listConnectionName","Nazwa"
"listConnectionType","Rodzaj"
"listConnectionGuest","Guest Vehicles"
"listConnectionOwn","Own Vehicles"
"listConnectionStuck","Stuck"
"listConnectionMultiplier","Mnożnik"
"listConnectionImport","Import"
"listConnectionExport","Eksport"
"titleOutsideConnectionPanel","Połączenia zewnętrzne"
"GROUP_BUILDINGPANEL_OUTSIDE_DISTANCE_MULTIPLIER","Mnożnik odległości z zewnątrz"
"sliderOutsideDistanceMultiplier","Mnożnik"
"sliderOutsideDistanceMultiplierTooltip","0 = Użyj globalnych ustawień\r\n1 = Bez zmiany odległości\r\n10 = 10x Dalej"
"OutsideMultiplierDescription1","Te mnożniki są używane do obliczenia odległości w algorytmie, aby połączenie wydawało się bardziej oddalone i tym samym jest mniej prawdopodobne, że zostanie ono wybrane jako punkt końcowy."
"OutsideMultiplierDescription2","1 = Brak zmiany odległości"
"OutsideMultiplierDescription3","10 = 10x dalej"
"sliderShipMultiplier","Mnożnik statków"
"sliderPlaneMultiplier","Mnożnik samolotów"
"sliderTrainMultiplier","Mnożnik pociągów"
"sliderRoadMultiplier","Mnożnik dróg"
"GROUP_OUTSIDE_CONNECTIONS_PANEL","Panel Połączeń zewnętrznych"
"keyOpenOutsidePanel","Otwórz Panel Połączeń zewnętrznych"
"txtDetectedDistricts","Wykryte dzielnice"
"btnDistricts","Districts"
"btnDistrict","Dzielnica"
"btnPark","Area"
"btnMap","Mapa"
"txtNone","Brak"
"txtVehiclesNone","Brak"
"txtStatusNone","Brak"
"GROUP_BUILDINGPANEL_DISTANCE_RESTRICTIONS","Ograniczenia odległości"
"sliderDistanceRestriction","Maksymalna odległość punktu docelowego (km)"
"sliderDistanceRestrictionTooltip","0 = Użyj globalnych ustawień, jeśli istnieje lub nie ma ograniczeń.\r\n1+ = Maksymalna odległość punktu końcowego"
"titleDistrictPanel","Wybierz dzielnicę"
"txtAllowedDistricts","Dozwolone dzielnice"
"txtBlockedDistricts","Blocked Districts"
"txtCurrentDistrict","Obecna dzielnica"
"txtCurrentPark","Current Area"
"txtLoad","Ładunek"
"GROUP_IMPROVED_SERVICES_MATCHING","Improved Service Matching"
"tabMatches","Matches"
"titleTransferStatsPanel","Transfer Manager Statistics"
"sliderOutsideCargoCapacity","Cargo Capacity"
"sliderOutsideResidentCapacity","Resident Capacity"
"sliderOutsideTouristFactor0","Tourist Factor 0"
"sliderOutsideTouristFactor1","Tourist Factor 1"
"sliderOutsideTouristFactor2","Tourist Factor 2"
"sliderOutsideDummyTrafficFactor","Dummy Traffic Factor"
"btnOutsideReset","Reset"
"GROUP_OUTSIDE_SETTINGS","Outside Connection Parameters"
"GROUP_BALANCED_MATCH_MODE","Balanced Match Mode"
"dropdownBalancedTitle","Match First When Equal"
"dropdownBalancedModeIncomingFirst","Match Incoming First (Vanilla)"
"dropdownBalancedModeLeastFirst","Match Least Offers First"
"dropdownBalancedModePassiveFirst","Match Passive First"
"txtBalancedMatch","Choose which offer to match first when incoming and outging offers have the same priority."
"GROUP_PATH_DISTANCE","Match Distance Algorithm"
"optionPathDistanceServices","Use Path Distance for Services"
"optionPathDistanceGoods","Use Path Distance for Goods"
"dropdownPathDistanceAlgorithmServices","Services Algorithm"
"dropdownPathDistanceAlgorithmGoods","Goods Algorithm"
"dropdownPathDistanceLOS","Line of Sight"
"dropdownPathDistanceConnectedLOS","Connected Line of Sight"
"dropdownPathDistance","Path Distance"
"txtPathDistance","Use path distance instead of line of sight distance. This will result in better matches where your network or geography is complex but is slower so please ensure your computer is fast enough for this option."
"optionHighlightMatches","Highlight Matches"
"listBuildingPanelOffersPark","Park"
"tabTransferRoadAccess","No Road Access"
"btnResetRoadAccess","Reset Road Access"
"tabGame","Game"
"btnDeleteVehicle","Delete vehicle"
"tabMaintenance","Maintenance"
"GROUP_Maintenance","Maintenance"
"btnReleaseGhostVehicles","Release Ghost Vehicles"
"txtReleaseGhostVehicles","Look for vehicles that are stuck or without valid positions or status and release them."
"btnReleaseBrokenPathing","Release Broken Pathing"
"txtBrokenPathUnits","Find path units that have not been released correctly but are not used and release them properly."
"txtGhostVehiclesCount","Ghost Vehicles Released"
"GROUP_MAINTENANCE_PATHING","Path Debugging"
"dropdownConnectionGraph","Show Path Connection Graph"
"dropdownConnectionGraphNone","None"
"dropdownConnectionGraphGoods","Goods"
"dropdownConnectionGraphPedestrianZoneServices","Pedestrian Zone Services"
"dropdownConnectionGraphOtherServices","Other Services"
"txtShowConnectionGraph","This option will color each node to show whether they are connected or not according to the Transfer Manager algorithm. Nodes with the same color are connected, differently colored nodes are not."
"tabBuildingPanelCapacity","Capacity"
"sliderTransferIssueDeadTimerValue","Death Timer Threshold"
"sliderTransferIssueSickTimerValue","Sick Timer Threshold"
"sliderTransferIssueGoodsTimerValue","Goods Timer Threshold"
"GROUP_SICK_COLLECTION","Sick Citizen Collection"
"optionOverrideResidentialSick","Override Residential Sick Handler"
"optionCollectionOtherBuildings","Collect Sick From Other Buildings"
"txtOverrideSickCollection","The vanilla sick handler tends to leave quite a few sick citizens uncollected. This option overrides the vanilla sick handler with a custom handler to hopefully improve this behaviour."
"txtSickCollectionOtherBuildings","The vanilla game only collects sick citizens from residential buildings. For more realism and better hospital usage sick citizens can also be collected from other building types as well."
"txtSickCollectionWarning","Warning: Enabling this option on an existing city will result in a surge of sick citizen collection which may tax your hospital system."
"GROUP_BUILDINGPANEL_BUILDING_RESTRICTIONS","Building Restrictions"
"btnBuildingRestrictions","Buildings..."
"btnBuildingRestrictionsSelected","Select Buildings"
"txtBuildingRestrictionsIncoming","Incoming"
"txtBuildingRestrictionsOutgoing","Outgoing"
"txtBuildingRestrictionsAllBuildings","All Buildings"
"txtBuildingRestrictionsRestricted","Restricted"
"txtAllowedBuildings","Allowed Buildings"
"btnClear","Clear"
"reasonGoodsIn","Incoming Goods"
"reasonStudent1","Students"
"reasonStudent2","Students"
"reasonStudent3","Students"
"reasonCrime","Crime"
"reasonCrimeMove","Moving Criminals"
"reasonGarbage","Garbage"
"reasonGarbageMove","Garbage Move"
"reasonGarbageTransfer","Garbage Transfer"
"reasonDead","Collecting Dead"
"reasonDeadMove","Moving Dead"
"reasonSick","Collecting Sick"
"reasonSickMove","Moving Sick"
"reasonFire","Fire"
"reasonFire2","Fire Helicopter"
"reasonForestFire","Forest Fire"
"reasonMaterialOut","Outgoing Material"
"reasonMail","Mail"
"reasonMail2","Large Mail"
"reasonUnsortedMail","Unsorted Mail"
"reasonSortedMail","Sorted Mail"
"reasonParkMaintenance","Park Maintenance"
"reasonRoadMaintenance","Road Maintenance"
"reasonTaxi","Taxi"
"reasonTaxiMove","TaxiMove"
"reasonCollapsed","Trucks"
"reasonCollapsed2","Helicopters"
"reasonRawMaterial","Raw Material"
"reasonIncomingMaterial","Incoming Material"
"reasonOutgoingMaterial","Outgoing Material"
"reasonWarehouse","Storage"
"reasonGoods","Goods"
"reasonCash","Cash Collection"
"reasonFloodWater","Flooding"
"reasonSnow","Collecting Snow"
"reasonSnowMove","Moving Snow"
"txtImprovedWarehouseMatching","Vanilla warehouse offers are limited to priority 2, this option will allow them to scale to priority 7."
"optionImprovedWarehouseMatching","Improved Warehouse Transfers"
"tooltipHighlightModeOff","Highlight Mode: Off"
"tooltipHighlightModeMatches","Highlight Mode: Matches\r\n\r\nKey\r\nRed: Selected Building\r\nMagenta: Services\r\nCyan: Raw Materials\r\nBlue: Goods\r\nGreen: Mail\r\nYellow: Everything else"
"tooltipHighlightModeIssues","Highlight Mode: Issues\r\n\r\nKey\r\nRed: Selected Building\r\nCyan and Gold: Low Priority\r\nBlue and Orange: High Priority\r\nGreen: Other service buildings for this issue type"
"GROUP_EXPORT_LIMITS","Export Vehicle Limits"
"sliderExportVehicleLimit","Building Export Vehicle Limit(%)"
"txtExportVehicleLimit","If your outside connections are getting over worked, you can use this setting to limit the number of vehicles that each building can allocate to exporting.\r\n0% = No Export Allowed\r\n100% = Unrestricted"
"optionImprovedWarehouseTransfer","Improved Warehouse Transfer"
"GROUP_VISUALS","Visuals"
"optionEnablePanelTransparency","Enable Panel Transparency (Requires Restart)"
"optionOverrideGenericIndustriesHandler","Override Generic Industries Handler"
"txtOverrideGenericIndustriesHandler","The generic industries handler tends to request a lot of material very urgently which can generate a lot of truck traffic and hog the available material. This handler attempts to correct these issues."
"GROUP_MAINTENANCE_LOGGING","Match Set Logging"
"dropdownLoggingReason","Log Reason"
"txtMatchLogging","This option will write out log files for each match set for the chosen reason. Warning: This produces a significant performance penalty, please only enable for trouble shooting purposes."
"txtMatchLoggingPath","Log File Path:\r\n"
"optionShowBuildingId","Show Building ID In Title"
"GROUP_PATH_FAIL_EXCLUSION","Path Failure"
"txtPathFailExclusion","Detect path failures and block any further matches between these failed objects for a while."
"optionPathFailExclusion","Path Failure Exclusion"
"dropdownCandidates","Log Candidates"
"dropdownAllCandidates","All Candidates"
"dropdownValidCandidates","Valid Candidates"
"dropdownExcludedCandidates","Excluded Candidates"
"dropdownNoCandidates","No Candidates"
"sliderPathDistanceHeuristic","Algorithm Performance"
"txtPathDistanceHeuristic","The path distance algorithm can use a heuristic to speed up the calculation, but this heuristic can reduce the accuracy of choosing the closest match in some situations."
"txtPathDistanceHeuristicKey","0% = Accurate (No Heuristic), 100% = Fast (Hueristic Only)"
"txtPathDistanceShift","The path distance algorithm adjusts the travel time of the last segment of an outside connection, within the algorithm, to allow applying the outside connection multipliers. By changing this value you can adjust the underlying base value that is applied to these segments."
"sliderPathDistanceShift","Multiplier Base Value (Travel Time)"
"txtPathUnitCount","Path Units Released"
"txtEnterBuildingId","Select Building or Enter Building ID"
"tooltipCopySettings","Copy Settings"
"tooltipPasteSettings","Paste Settings"
"tooltipClearSettings","Clear Settings"
"GROUP_TAXI_MOVE","Taxi Stand Usage"
"txtTaxiMove","This option makes the Taxi Stand the hub for taxi's rather than the depot. This means taxi's will now wait at stands near an airport or busy tourist district rather than be hidden at a taxi depot."
"optionTaxiMove","Improve Taxi Stand Usage"
"sliderTaxiStandDelay","Taxi Stand Delay"
"txtTaxiStandDelay","Add a small delay before a taxi, that is waiting at a stand, will make a taxi offer. This stops taxis from constantly arriving at a taxi stand then immediately being dispatched to pick up another citizen."
"tabAdvanced","Advanced"
"GROUP_PATCHES","Patches"
"GROUP_SPAWN_PATCHES","Spawn Patches"
"GROUP_VEHICLE_PATCHES","Vehicle Patches"
"GROUP_WAREHOUSE_PATCHES","Warehouse Patches"
"txtAdvancedDescription","These patches are designed to fix issues in the vanilla game code that effect transfers. It is recommended to have them enabled unless troubleshooting an issue you are having."
"optionForceCargoShipSpawn","Force cargo ships to spawn at outside connections."
"optionForcePassengerShipSpawn","Force passenger ships to spawn at outside connections."
"optionForceCargoPlaneSpawn","Force cargo planes to spawn at outside connections."
"optionForcePassengerPlaneSpawn","Force passenger planes to spawn at outside connections."
"optionForceAirportGateToSpawn","Force passenger planes to spawn at airport DLC gates."
"optionFixCargoTrucksDisappearingOutsideConnections","Fix cargo trucks spawning at outside connections then disappearing."
"optionResetStopMaxWaitTimeWhenNoPasengers","Reset stop max wait time when no passengers waiting at stop."
"optionFixBankVansStuckCargoStations","Fix bank vans getting stuck at cargo stations."
"optionFixPostVansStuckCargoStations","Fix post vans getting stuck at cargo stations."
"optionFixTransportStationNullReferenceException","Fix transport station null reference exception."
"optionFixPostTruckCollectingMail","Fix post trucks collecting mail after visiting a service point."
"optionFixFishWarehouses","Fix fish warehouses spawning fishing boats."
"optionFixCargoWarehouseAccessSegment","Fix cargo warehouse pathing issues (incorrect access segment)."
"optionForceCargoTrainDespawnOutsideConnections","Force cargo trains to despawn at outside connections."
"optionRemoveEmptyWarehouseLimit","Remove Empty mode warehouse capacity limitation (Requires restart)."
"optionFixCargoWarehouseExcludeFlag","Fix cargo warehouse offer missing exclude flag (Requires restart)."
"optionFixCargoWarehouseOfferRatio","Fix cargo warehouse offer ratio for more even usage."
"optionLogCitizenPathFailures","Log citizen path failures"
"txtLogCitizenPathFailureWarning","Warning: This option usually produces a large number of path failures and is only intended to help when debugging a buildings path issues."
"GROUP_UNLIMITED","Unlimited Offer Amounts"
"txtApplyUnlimited","In a recent Cities Sylines update Colossal Order introduced an Unlimited flag to offers, usually for outside connections. This flag allows the offer to match any amount, enable this option to have this Transfer Manager apply this flag as well."
"txtApplyUnlimitedWarning","Warning: This option can produce a large amount of traffic when say a new warehouse is matched with an outside connection."
"optionApplyUnlimited","Apply Unlimited Offer Flag"
