"Context","Source/Translation"
"sliderTransferIssueDeleteResolvedDelay","Supprimer le délai d'attente de résolution des problèmes"
"GROUP_STATISTICS_PANEL","Panneau des stats"
"keyOpenStatisticsPanel","Ouvrir le Panneau des stats"
"StatisticsPanelEnabled","Activer les statistiques"
"btnResetTransferManagerSettings","Réinitialiser tous les paramètres du gestionnaire de transfert"
"btnResetPathingStatistics","Réinitialiser le cheminement"
"buttonResetTransferStatistics","Réinitialiser les statistiques de transfert"
"tabBuildingPanelSettings","Paramètres"
"GROUP_BUILDINGPANEL_SERVICES","Options des Services"
"GROUP_BUILDINGPANEL_OUTSIDE_CONNECTIONS","Connexions extérieures"
"dropdownBuildingPanelImportExport","Import / Export"
"GROUP_BUILDINGPANEL_GOODS_DELIVERY","Options de livraison de marchandise"
"chkBuildingPanelReserveWarehouseTrucks","Réserver les camions de marchandises de l'entrepôt pour les transferts locaux"
"tabBuildingPanelStatus","Statut"
"listBuildingPanelStatusColumn1","Matériaux"
"listBuildingPanelStatusColumn2","Valeur"
"listBuildingPanelStatusColumn3","Fournisseur"
"listBuildingPanelStatusColumn4","Véhicule"
"listBuildingPanelStatusColumn5","Minuteur"
"tabBuildingPanelTransfers","Transfert"
"labelBuildingPanelOffers","Offres de Transfert"
"labelBuildingPanelMatchOffers","Correspondance"
"listBuildingPanelOffersColumn1","Entrée/Sortie"
"listBuildingPanelOffersColumn2","Matériaux"
"listBuildingPanelOffersColumn3","Priorité"
"listBuildingPanelOffersColumn4","Actif"
"listBuildingPanelOffersColumn5","Montant"
"listBuildingPanelOffersColumn6","Description"
"listBuildingPanelMatchesColumn1","Temps"
"listBuildingPanelMatchesColumn2","Matériaux"
"listBuildingPanelMatchesColumn3","Actif"
"listBuildingPanelMatchesColumn4","Montant"
"listBuildingPanelMatchesColumn5","Δ"
"listBuildingPanelMatchesColumn6","Description"
"titleTransferIssuesPanel","Problèmes"
"tabTransferIssuesPathing","En cours"
"listPathingColumn1","Temps"
"listPathingColumn2","Source"
"listPathingColumn3","Objectif"
"tabTransferIssuesDead","Mort"
"listDeadColumn1","Mort"
"listDeadColumn2","Minuteur"
"listDeadColumn3","Source"
"listDeadColumn4","Objectif"
"listDeadColumn5","Véhicule"
"tabTransferIssuesSick","Malade"
"listSickColumn1","Malade"
"listBuildingPanelVehicleTarget","Objectif"
"dropdownBuildingPanelPreferLocalLabel","Restrictions de quartier"
"dropdownBuildingPanelPreferLocal1","Tous les quartiers"
"dropdownBuildingPanelPreferLocal2","Préférer dans le quartier"
"dropdownBuildingPanelPreferLocal3","Seulement dans le quartier"
"dropdownBuildingPanelPreferLocal4","Tous les quartiers, sauf pour"
"tabTransferIssuesOutside","Extérieur"
"GROUP_BUILDING_PANEL","Panneau de bâtiment"
"keyOpenBuildingPanel","Ouvrir le Panneau de bâtiment"
"GROUP_LOCALISATION","Localisation"
"dropdownLocalization","Langue"
"tabBuildingPanelVehicles","Véhicules"
"txtBuildingPanelTransferManagerWarning","Attention : Ces paramètres nécessitent l'activation de Transfer Manager Personnalisé."
"tabTransferIssuesGoods","Marchandises entrantes"
"tabTransferIssuesGoodsOut","Marchandises sortantes"
"chkShowIssuesWithVehicles","Afficher les problèmes d'itinéraire des véhicules"
"GROUP_BUILDINGPANEL_DISTRICT","Restrictions de Quartier"
"dropdownBuildingPanelOutgoingPreferLocalLabel","Sortant"
"dropdownBuildingPanelIncomingPreferLocalLabel","Entrant"
"chkAllowImport","Autoriser les importations"
"chkAllowExport","Autoriser les exportations"
"GROUP_BUILDINGPANEL_APPLYTOALL","Appliquer à tous les bâtiments de ce type"
"txtApplyToBuilding","Apply To Buildings"
"tabExperimental","Expérimental"
"chkDistrictAllowServices","Autoriser les services (éboueur, pompier, police...)"
"GROUP_DISTANCE_LIMITS","Limite de distance"
"tabDistanceRestrictions","Distance"
"sliderDeathcareDistanceLimits","Limite de distance des services mortuaires (km)"
"sliderHealthcareDistanceLimits","Limite de distance des services de santé(km)"
"sliderGarbageDistanceLimits","Limite de distance des éboueurs (km)"
"sliderPoliceDistanceLimits","Limite de distance de la police (km)"
"sliderFireDistanceLimits","Limite de distance des pompiers (km)"
"sliderMailDistanceLimits","Limite de distance du courrier (km)"
"txtDistanceLimits","Distance de correspondance maximale autorisée, 0 = Illimitée. Les imports/exports ne sont pas affectés."
"tabVehicleAI","Véhicules IA"
"GROUP_VEHICLE_AI","Activer/Désactiver Vehicle AI"
"optionFireTruckAI","Camion de pompiers"
"optionFireCopterAI","Hélicoptère des pompiers"
"optionGarbageTruckAI","Camion poubelle"
"optionPoliceCarAI","Voiture de police"
"optionPoliceCopterAI","Hélicoptères de police"
"txtVehicleAIDescription","VehicleAI permet aux véhicules de trouver des problèmes à résoudre dans leur zone."
"tabImportExport","Import / Export"
"GROUP_IMPORT_RESTRICTIONS","Autoriser les importations"
"txtImportRestrictions","Assurez-vous d'avoir une production propre suffisante avant de désactiver ces ressources."
"sliderWarehouseReservePercent","Réserve de camion pour les transferts locaux (%)"
"sliderWarehouseReservePercentLocal","Camions Réservés (%)"
"GROUP_DUMMY_TRAFFIC","Trafic fictif"
"optionDummyTraffic","Désactiver le trafic fictif"
"txtDummyTraffic","Le jeu ajoute du trafic fictif pour rendre la ville plus vivante. Cette option bloque le trafic fictif pour réduire la circulation dans la ville."
"optionWarehouseOverride","Remplacer les paramètres globaux"
"listConnectionName","Nom"
"listConnectionType","Type"
"listConnectionGuest","Véhicules invités"
"listConnectionOwn","Véhicules Propre"
"listConnectionStuck","Bloqué"
"listConnectionMultiplier","Coefficient"
"listConnectionImport","Import"
"listConnectionExport","Export"
"titleOutsideConnectionPanel","Connexions extérieures"
"GROUP_BUILDINGPANEL_OUTSIDE_DISTANCE_MULTIPLIER","Coefficient de distance"
"sliderOutsideDistanceMultiplier","Coefficient"
"sliderOutsideDistanceMultiplierTooltip","0 = Utiliser le réglage global\r\n1 = Aucun changement de distance\r\n10 = 10x Plus loin"
"OutsideMultiplierDescription1","Ces coefficients sont utilisés pour calculer la portée de la connexion dans l'algorithme de mise en correspondance, afin de donner l'impression que la connexion est plus éloignée et donc moins susceptible d'être choisie comme correspondance."
"OutsideMultiplierDescription2","1 = Pas de changement de distance"
"OutsideMultiplierDescription3","10 = 10 x plus loin"
"sliderShipMultiplier","Coefficient des bateaux"
"sliderPlaneMultiplier","Coefficient des avions"
"sliderTrainMultiplier","Coefficient des trains"
"sliderRoadMultiplier","Coefficient des routes"
"GROUP_OUTSIDE_CONNECTIONS_PANEL","Panneau de Connexion Extérieure"
"keyOpenOutsidePanel","Ouvrir Panneau de Connexion Extérieure"
"txtDetectedDistricts","Quartiers détectés"
"btnDistricts","Quartier"
"btnDistrict","Quartier"
"btnPark","Quartier"
"btnMap","Carte"
"txtNone","Aucun"
"txtVehiclesNone","Aucun"
"txtStatusNone","Aucun"
"GROUP_BUILDINGPANEL_DISTANCE_RESTRICTIONS","Restrictions de distance"
"sliderDistanceRestriction","Distance maximale des correspondances(km)"
"sliderDistanceRestrictionTooltip","0 = Utiliser le paramètre global, s'il y a ou non une restriction.\r\n1+ = Distance de correspondance maximale"
"titleDistrictPanel","Sélectionnez les quartiers"
"txtAllowedDistricts","Quartiers autorisés"
"txtBlockedDistricts","Quartiers bloqués"
"txtCurrentDistrict","Quartier actuel"
"txtCurrentPark","Quartier actuel"
"txtLoad","Chargement"
"GROUP_IMPROVED_SERVICES_MATCHING","Correspondance de service améliorée"
"tabMatches","Correspondance"
"titleTransferStatsPanel","Statistiques du gestionnaire de transfert"
"sliderOutsideCargoCapacity","Capacité de Marchandise"
"sliderOutsideResidentCapacity","Capacité Résident"
"sliderOutsideTouristFactor0","Facteur touristique 0"
"sliderOutsideTouristFactor1","Facteur touristique 1"
"sliderOutsideTouristFactor2","Facteur touristique 2"
"sliderOutsideDummyTrafficFactor","Facteur de trafic factice"
"btnOutsideReset","Réinitialiser"
"GROUP_OUTSIDE_SETTINGS","Paramètres des connexions extérieures"
"GROUP_BALANCED_MATCH_MODE","Mode de correspondance équilibré"
"dropdownBalancedTitle","Correspondance en premier si égal"
"dropdownBalancedModeIncomingFirst","Correspondant en premier (Vanilla)"
"dropdownBalancedModeLeastFirst","Faire correspondre les offres les moins importantes d'abord"
"dropdownBalancedModePassiveFirst","Correspondance passive en premier"
"txtBalancedMatch","Choisissez l'offre qui doit correspondre en premier lorsque les offres entrantes et sortantes ont la même priorité."
"GROUP_PATH_DISTANCE","Algorithme de distance de correspondance"
"optionPathDistanceServices","Utiliser la distance de cheminement pour les services"
"optionPathDistanceGoods","Utiliser la distance de cheminement pour les marchandises"
"dropdownPathDistanceAlgorithmServices","Algorithme de cheminement des services"
"dropdownPathDistanceAlgorithmGoods","Algorithme de cheminement des marchandises"
"dropdownPathDistanceLOS","A vol d'oiseau"
"dropdownPathDistanceConnectedLOS","A vol d'oiseau par route"
"dropdownPathDistance","Cheminement par route"
"txtPathDistance","Utiliser la distance du cheminement au lieu de la distance à vol d'oiseau. Cela donnera de meilleures correspondances là où votre réseau ou votre géographie est complexe, mais plus lent, donc veuillez vous assurer que votre ordinateur est assez rapide pour cette option."
"optionHighlightMatches","Surligner les correspondances"
"listBuildingPanelOffersPark","Parc"
"tabTransferRoadAccess","Pas d'accès à la route"
"btnResetRoadAccess","Réinitialiser l'accès à la route"
"tabGame","Jeu"
"btnDeleteVehicle","Supprimer le véhicule"
"tabMaintenance","Maintenance"
"GROUP_Maintenance","Maintenance"
"btnReleaseGhostVehicles","Libérer les véhicules fantômes"
"txtReleaseGhostVehicles","Recherchez les véhicules qui sont bloqués ou qui n'ont pas de position ou de statut valide et relâchez-les."
"btnReleaseBrokenPathing","Libérer le cheminement brisé"
"txtBrokenPathUnits","Trouver les unités de cheminement qui n'ont pas été publiées correctement mais qui ne sont pas utilisées et les libérer correctement."
"txtGhostVehiclesCount","Véhicules fantômes libérés"
"GROUP_MAINTENANCE_PATHING","Débogage du cheminement"
"dropdownConnectionGraph","Afficher le graphique de connexion des chemins"
"dropdownConnectionGraphNone","Aucun"
"dropdownConnectionGraphGoods","Marchandise"
"dropdownConnectionGraphPedestrianZoneServices","Services de zone piétonne"
"dropdownConnectionGraphOtherServices","Autres services"
"txtShowConnectionGraph","Lorsque le panneau d'infos de bâtiment est ouvert, cette option va colorier chaque noeud pour montrer s'ils sont connectés ou non en fonction de l'algorithme du Gestionnaire de transfert. Les nœuds de la même couleur sont connectés, les nœuds de couleur différente ne le sont pas."
"tabBuildingPanelCapacity","Capacité"
"sliderTransferIssueDeadTimerValue","Seuil de minuterie de mort"
"sliderTransferIssueSickTimerValue","Seuil de minuterie malade"
"sliderTransferIssueGoodsTimerValue","Seuil de minuterie de marchandises"
"GROUP_SICK_COLLECTION","Transport de citoyens malades"
"optionOverrideResidentialSick","Remplacer le gestionnaire de malades résidentiels"
"optionCollectionOtherBuildings","Collecter les malades des autres bâtiments"
"txtOverrideSickCollection","Le gestionnaire par défaut a tendance à laisser pas mal de citoyens malades. Cette option remplace le gestionnaire par défaut par un gestionnaire personnalisé pour améliorer ce comportement."
"txtSickCollectionOtherBuildings","Le gestionnaire par défaut ne prend en compte que les citoyens malades dans les immeubles résidentiels. Pour un plus grand réalisme et une meilleure utilisation de l'hôpital, les citoyens malades peuvent également être recueillis auprès d'autres types de bâtiments."
"txtSickCollectionWarning","Attention : Activer cette option sur une ville existante entraînera une augmentation du nombre de citoyens malades, qui pourrait saturer votre système hospitalier."
"GROUP_BUILDINGPANEL_BUILDING_RESTRICTIONS","Restrictions de Bâtiment"
"btnBuildingRestrictions","Bâtiments..."
"btnBuildingRestrictionsSelected","Sélectionner un bâtiment "
"txtBuildingRestrictionsIncoming","Entrant"
"txtBuildingRestrictionsOutgoing","Sortant"
"txtBuildingRestrictionsAllBuildings","Tous les bâtiments"
"txtBuildingRestrictionsRestricted","Limité"
"txtAllowedBuildings","Bâtiments autorisés"
"btnClear","Effacer"
"reasonGoodsIn","Marchandises entrantes"
"reasonStudent1","Étudiants"
"reasonStudent2","Étudiants"
"reasonStudent3","Étudiants"
"reasonCrime","Meurtre"
"reasonCrimeMove","Déplacer des criminels"
"reasonGarbage","Déchets"
"reasonGarbageMove","Déplacement des déchets"
"reasonGarbageTransfer","Transfert des déchets"
"reasonDead","Collecter les Morts"
"reasonDeadMove","Déplacer les morts"
"reasonSick","Collecte des malades"
"reasonSickMove","Déplacement de malades"
"reasonFire","Feu"
"reasonFire2","Hélicoptère de feu"
"reasonForestFire","Feu de forêt"
"reasonMaterialOut","Matériaux sortants"
"reasonMail","Courrier"
"reasonUnsortedMail","Courrier non trié"
"reasonSortedMail","Courrier trié"
"reasonParkMaintenance","Entretien des parcs"
"reasonRoadMaintenance","Entretien de la voirie"
"reasonTaxi","Taxi"
"reasonTaxiMove","Déplacement en taxi"
"reasonCollapsed","Camions"
"reasonCollapsed2","Hélicoptères"
"reasonRawMaterial","Matière première"
"reasonIncomingMaterial","Matériel entrant"
"reasonOutgoingMaterial","Matériel sortant"
"reasonWarehouse","Stockage"
"reasonGoods","Marchandise"
"reasonCash","Collecte de fonds"
"reasonFloodWater","Inondation"
"reasonSnow","Collecte de la neige"
"reasonSnowMove","Déplacer la neige"
"txtImprovedWarehouseMatching","Les offres d'entrepôt sont limitées par défaut à la priorité 2, cette option leur permettra de passer à la priorité 7."
"optionImprovedWarehouseMatching","Transfert d'entrepôt amélioré"
"tooltipHighlightModeOff","Mode de surbrillance : Désactivé"
"tooltipHighlightModeMatches","Mode de surbrillance : Correspond\r\n\r\nClé\r\nRouge : Bâtiment sélectionné\r\nMagenta : Services\r\nCyan : Matériaux bruts\r\nBleu : Biens\r\nVert : Mail\r\nJaune : Tout le reste"
"tooltipHighlightModeIssues","Mode Surbrillance : Problèmes\r\n\r\nClé\r\nRouge : Bâtiment sélectionné\r\nCyan : Priorité Basse\r\nBleu : Haute Priorité\r\nVert : Autres bâtiments de service pour ce type de problème"
"GROUP_EXPORT_LIMITS","Limites de véhicule d'export"
"sliderExportVehicleLimit","Limite des véhicules d'exportation de bâtiment (%)"
"txtExportVehicleLimit","Si vos connexions extérieures sont en cours de fonctionnement, vous pouvez utiliser ce paramètre pour limiter le nombre de véhicules que chaque bâtiment peut allouer à l'exportation.\r\n0% = Pas d'exportation autorisée\r\n100% = Illimité"
"optionImprovedWarehouseTransfer","Amélioration du transfert entre entrepôts"
"GROUP_VISUALS","Visuels"
"optionEnablePanelTransparency","Activer la transparence du panneau (Redémarrage requis)"
"optionOverrideGenericIndustriesHandler","Remplacer le gestionnaire d'industries génériques"
"txtOverrideGenericIndustriesHandler","Le gestionnaire des industries génériques a tendance à demander beaucoup de matériel de manière très urgente, ce qui peut générer beaucoup de trafic de camions et accaparer le matériel disponible. Ce gestionnaire tente de corriger ces problèmes."
"GROUP_MAINTENANCE_LOGGING","Journalisation de l'ensemble de correspondance"
"dropdownLoggingReason","Motif du journal"
"txtMatchLogging","Cette option va écrire les fichiers journaux pour chaque jeu de correspondance selon le motif choisi. Avertissement : ceci produit une pénalité de performance significative, s'il vous plaît activer uniquement pour des fins d'évaluation."
"txtMatchLoggingPath","Chemin d'accès du fichier de journal: \r\n"
"optionShowBuildingId","Afficher le nom du bâtiment dans le titre"
"GROUP_PATH_FAIL_EXCLUSION","Cheminement brisé"
"txtPathFailExclusion","Détecter les échecs du cheminement et bloquer toute autre correspondance entre ces objets pendant un certain temps."
"optionPathFailExclusion","Exclusion du cheminement brisé"
"dropdownCandidates","Journal des demandes"
"dropdownAllCandidates","Toutes les demandes"
"dropdownValidCandidates","Demandes valables"
"dropdownExcludedCandidates","Demandes exclues"
"dropdownNoCandidates","Pas de demande"
"sliderPathDistanceHeuristic","Performance de l'algorithme"
"txtPathDistanceHeuristic","L'algorithme de distance de cheminement peut utiliser une méthode heuristique pour accélérer le calcul, mais cette méthode peut réduire la précision du choix de la correspondance la plus proche dans certaines situations."
"txtPathDistanceHeuristicKey","0% = Précisé (sans hémoristique), 100% = Rapide (Hueristique seulement)"
"txtPathDistanceShift","L'algorithme de distance du cheminement ajuste le temps de déplacement au dernier segment d'une connexion externe, dans l'algorithme, pour permettre d'appliquer les multiplicateurs de connexion extérieurs. En changeant cette valeur, vous pouvez ajuster la valeur de base sous-jacente qui est appliquée à ces segments."
"sliderPathDistanceShift","Multiplicateur de valeur de base (temps de voyage)"
"txtPathUnitCount","Unités de cheminement libérées"
"txtEnterBuildingId","Sélectionnez le Bâtiment ou entrez l'ID du Bâtiment"
"tooltipCopySettings","Copier les paramètres"
"tooltipPasteSettings","Coller les paramètres"
"tooltipClearSettings","Effacer les paramètres"
"GROUP_TAXI_MOVE","Utilisation de la station de taxis"
"txtTaxiMove","Cette option fait de la station de taxis le centre d'attente pour les taxis à la place du dépôt. Cela signifie que les taxis attendent maintenant en station près d'un aéroport ou d'un quartier touristique très fréquenté plutôt que d'être cachés dans un dépôt de taxi."
"optionTaxiMove","Améliorer l'utilisation des stations de taxi"
"sliderTaxiStandDelay","Temporisation de l'attente en station"
"txtTaxiStandDelay","Ajouter un temps d'attente avant qu'un taxi en attente en station ne fasse une offre de course. Cela empêche les taxis d'arriver constamment à une station de taxi, puis de repartir immédiatement."
"tabAdvanced","Advanced"
"GROUP_PATCHES","Patches"
"txtAdvancedDescription","These patches are designed to fix issues in the vanilla game code that effect transfers. It is recommended to have them enabled unless troubleshooting an issue you are having."
"optionForceCargoShipSpawn","Force cargo ships to spawn at outside connections."
"optionForcePassengerShipSpawn","Force passenger ships to spawn at outside connections."
"optionForceCargoPlaneSpawn","Force cargo planes to spawn at outside connections."
"optionForcePassengerPlaneSpawn","Force passenger planes to spawn at outside connections."
"optionForceAirportGateToSpawn","Force passenger planes to spawn at airport DLC gates."
"optionFixCargoTrucksDisappearingOutsideConnections","Fix cargo trucks spawning at outside connections then disappearing."
"optionResetStopMaxWaitTimeWhenNoPasengers","Reset stop max wait time when no passengers waiting at stop."
"optionFixBankVansStuckCargoStations","Fix bank vans getting stuck at cargo stations."
"optionFixPostVansStuckCargoStations","Fix post vans getting stuck at cargo stations."
"optionFixTransportStationNullReferenceException","Fix transport station null reference exception."
"optionFixFishWarehouses","Fix fish warehouses spawning fishing boats."
"optionFixCargoWarehouseAccessSegment","Fix cargo warehouse pathing issues (incorrect access segment)."
"optionRemoveEmptyWarehouseLimit","Remove Empty mode warehouse capacity limitation (Requires restart)."
"optionFixCargoWarehouseExcludeFlag","Fix cargo warehouse offer missing exclude flag (Requires restart)."
"optionLogCitizenPathFailures","Log citizen path failures"
"txtLogCitizenPathFailureWarning","Warning: This option usually produces a large number of path failures and is only intended to help when debugging a buildings path issues."
