"Context","Source/Translation"
"dropdownConnectionGraphGoods","商品"
"dropdownConnectionGraphPedestrianZoneServices","歩行者エリアのサービス"
"dropdownConnectionGraphOtherServices","他のサービス"
"txtShowConnectionGraph","オプションは建物パネルが開いている間は各ノードを着色して、Transfer Managerのアルゴリズムに従った接続状況を表示します。着色したノードの色が、同じ場合は接続済みで異なる場合は接続していません。"
"tabBuildingPanelCapacity","容量"
"sliderTransferIssueDeadTimerValue","葬儀タイマーの閾値"
"sliderTransferIssueSickTimerValue","病気タイマーの閾値"
"sliderTransferIssueGoodsTimerValue","商品タイマーの閾値"
"GROUP_SICK_COLLECTION","病人の収容方法"
"optionOverrideResidentialSick","住宅区画の病人処理を上書き"
"optionCollectionOtherBuildings","他の建物から病人を収容"
"txtOverrideSickCollection","バニラの病人処理は病気になった住民が収容されずに、多くが放置される傾向があります。このオプションは病人の収容方法を上書きして、 上手く行けば挙動を改善出来ます。"
"txtSickCollectionOtherBuildings","バニラのゲームでは、住宅区画からしか病人を収容しません。更に現実的で効果的な病院利用を促すために、病人を他の建物からも収容可能にします。"
"txtSickCollectionWarning","警告: 既存の都市でオプションを有効化すると、病人の収容人数が急増する場合があります。そのため、病院のシステムに負担が掛かる可能性があります。"
"GROUP_BUILDINGPANEL_BUILDING_RESTRICTIONS","建物の制限"
"btnBuildingRestrictions","建物..."
"btnBuildingRestrictionsSelected","建物を選択"
"txtBuildingRestrictionsIncoming","受信"
"txtBuildingRestrictionsOutgoing","発信"
"txtBuildingRestrictionsAllBuildings","全ての建物"
"txtBuildingRestrictionsRestricted","制限中"
"txtAllowedBuildings","許可した建物"
"btnClear","クリア"
"reasonGoodsIn","商品の搬入"
"reasonStudent1","学生"
"reasonStudent2","学生"
"reasonStudent3","学生"
"reasonCrime","犯罪"
"reasonCrimeMove","移動中の犯罪者"
"reasonGarbage","ゴミ"
"reasonGarbageMove","ゴミの移動"
"reasonGarbageTransfer","ゴミの移送"
"reasonDead","死者の回収"
"reasonDeadMove","死者の移送"
"reasonSick","病人の回収"
"reasonSickMove","病人の移送"
"reasonFire","火災"
"reasonFire2","消防ヘリ"
"reasonForestFire","森林火災"
"reasonMaterialOut","資源の搬出"
"reasonMail","郵便物"
"reasonUnsortedMail","未分類の郵便"
"reasonSortedMail","分類済みの郵便"
"reasonParkMaintenance","パーク整備車両"
"reasonRoadMaintenance","道路整備車両"
"reasonTaxi","タクシー"
"reasonTaxiMove","タクシーの移動"
"reasonCollapsed","トラック"
"reasonCollapsed2","ヘリコプター"
"reasonRawMaterial","原材料"
"reasonIncomingMaterial","資源の搬入"
"reasonOutgoingMaterial","資源の搬出"
"reasonWarehouse","保管施設"
"reasonGoods","商品"
"reasonCash","現金の収集"
"reasonFloodWater","浸水"
"reasonSnow","雪の回収"
"reasonSnowMove","雪の移送"
"txtImprovedWarehouseMatching","バニラの倉庫オファーは、優先度「2」で指定されています。このオプションは、優先度「7」まで拡張が可能です。"
"optionImprovedWarehouseMatching","倉庫の輸送を改善"
"tooltipHighlightModeOff","ハイライトモード: オフ"
"tooltipHighlightModeMatches","ハイライトモード: 一致\r\n\r\nキー\r\n赤色: 選択した建物\r\n赤紫: サービス\r\nシアン: 原料\r\n青色: 商品\r\n緑色: 郵便\r\n黄色: 他の全て"
"tooltipHighlightModeIssues","ハイライトモード: 問題点\r\n\r\nキー\r\n赤色: 選択した建物\r\nシアン＆金色: 低優先\r\n青色＆橙色: 高優先\r\n緑色: 他のサービス施設での問題"
"GROUP_EXPORT_LIMITS","輸出の車両数を制限"
"sliderExportVehicleLimit","建物の輸出車両を制限(%)"
"txtExportVehicleLimit","外部接続が過負荷になっている場合は、この設定から各建物で輸出に割り当てる車両数を制限できます。\r\n0% = 輸出不可\r\n100% = 制限なし"
"optionImprovedWarehouseTransfer","倉庫の輸送を改善"
"GROUP_VISUALS","グラフィック"
"optionEnablePanelTransparency","パネルの透過を有効化 (再起動が必要)"
"optionOverrideGenericIndustriesHandler","一般産業の内部処理を上書き"
"txtOverrideGenericIndustriesHandler","一般産業の内部処理は、過剰な資源を即座に要求する傾向があります。そのため、多数のトラックがスポーンして、利用可能な資源まで独占する可能性があります。この内部処理で起こる問題の改善を試みます。"
"GROUP_MAINTENANCE_LOGGING","各マッチのログを記録"
"dropdownLoggingReason","ログの理由"
"txtMatchLogging","このオプションは、選択した理由で設定された各マッチのログをファイルに書き出します。 警告: 大幅にパフォーマンスが低下します。トラブルシューティングの目的でのみ使用して下さい。"
"txtMatchLoggingPath","ログのファイルパス:\r\n"
"optionShowBuildingId","建物IDをタイトルに表示"
"GROUP_PATH_FAIL_EXCLUSION","経路エラー"
"txtPathFailExclusion","経路探索の失敗を検出して、これらの失敗したオブジェクト間のマッチ処理をしばらくブロックします。"
"optionPathFailExclusion","経路エラーの除外"
"dropdownCandidates","ログ取得時の候補"
"dropdownAllCandidates","全ての候補"
"dropdownValidCandidates","有効な候補"
"dropdownExcludedCandidates","除外する候補"
"dropdownNoCandidates","候補なし"
"sliderPathDistanceHeuristic","アルゴリズムの性能"
"txtPathDistanceHeuristic","経路距離のアルゴリズムは、処理を高速化するためにヒューリスティックな手法を使用します。このヒューリスティックは状況次第ですが、最も近い一致を選択する精度が低下する場合があります。"
"txtPathDistanceHeuristicKey","0% = 正確 (ヒューリスティック無し) / 100% = 速い (ヒューリスティックのみ)"
"txtPathDistanceShift","経路距離のアルゴリズムは、外部接続の最後のセグメントに乗数を適用して移動時間を調整します。 アルゴリズム内で乗数を変更することで、これらのセグメントに適用される基本的な数値を調整可能にします。"
"sliderPathDistanceShift","基本の乗算値 (移動時間)"
"txtPathUnitCount","Path Unitsを解放"
"txtEnterBuildingId","建物を選択するか、Building IDを入力"
"tooltipCopySettings","設定のコピー"
"tooltipPasteSettings","設定を貼り付け"
"tooltipClearSettings","設定をクリア"
"GROUP_TAXI_MOVE","タクシー待機所の利用"
"txtTaxiMove","オプションはタクシー待機所をハブのように変えます。 タクシーがタクシー車庫へ出来るだけ戻らずに、空港周辺や観光客の多い地区にある待機所でタクシーが待ちます。"
"optionTaxiMove","タクシー待機所の利用を改善"
"sliderTaxiStandDelay","タクシー待機所の遅延"
"txtTaxiStandDelay","タクシー待機所で待つタクシーの配車前に、少し遅延を追加します。 タクシーが頻繁にタクシー待機所に到着して、すぐに市民を乗せるために出発する配車の挙動を抑制します。"
"tabAdvanced","高度"
"GROUP_PATCHES","パッチ"
"txtAdvancedDescription","これらのパッチは輸送に関する、バニラのゲームコードにある諸問題を修正します。 バニラで起こる問題のトラブルシューティングを行わない限り、基本的に有効化することをお勧めします。"
"optionForceCargoShipSpawn","外部接続で貨物船のスポーンを強制"
"optionForcePassengerShipSpawn","外部接続で大型客船のスポーンを強制"
"optionForceCargoPlaneSpawn","外部接続で貨物機のスポーンを強制"
"optionForcePassengerPlaneSpawn","外部接続で旅客機のスポーンを強制"
"optionForceAirportGateToSpawn","Force passenger planes to spawn at airport DLC gates."
"optionFixCargoTrucksDisappearingOutsideConnections","外部接続から貨物トラックが出現して、すぐ消える問題を修正"
"optionResetStopMaxWaitTimeWhenNoPasengers","停留所で乗客が待っていない場合は、停留所の退屈タイマーをリセット"
"optionFixBankVansStuckCargoStations","貨物駅でスタックする現金輸送車を修正"
"optionFixPostVansStuckCargoStations","貨物駅でスタックする郵便配達車を修正"
"optionFixTransportStationNullReferenceException","交通機関の駅で起こる、null reference exceptionエラーを修正"
"optionFixFishWarehouses","漁船のスポーンする魚介類の倉庫を修正"
"optionFixCargoWarehouseAccessSegment","貨物駅付き倉庫で経路探索エラーを修正 (不正なアクセスセグメント)"
"optionRemoveEmptyWarehouseLimit","倉庫で搬出モードの容量制限を解除 (再起動が必要)"
"optionFixCargoWarehouseExcludeFlag","貨物駅付き倉庫でオファーの除外フラグを修正 (再起動が必要)"
"optionLogCitizenPathFailures","住民の経路探索の失敗をログ"
"txtLogCitizenPathFailureWarning","警告: オプションの有効時は経路探索のエラーログを大量に生成するので、建物などで経路問題のデバッグで使用して下さい。"
