"Context","Source/Translation"
"GROUP_TRANSFERISSUE_PANEL","Panel z błędami w transporcie"
"keyOpenTransferIssuePanel","Otwórz panel z błędami transportu"
"optionShowIssuesWithVehiclesOnRoute","Pokaż problemy z pojazdami w trasie"
"sliderTransferIssueDeleteResolvedDelay","Usuń rozwiązane opóźnienie"
"GROUP_STATISTICS_PANEL","Panel Statystyk"
"keyOpenStatisticsPanel","Otwórz Panel Statystyk"
"StatisticsPanelEnabled","Włącz Statystyki"
"btnResetPathingStatistics","Reset Pathing"
"buttonResetTransferStatistics","Zresetuj statystyki transportu"
"tabBuildingPanelSettings","Ustawienia"
"GROUP_BUILDINGPANEL_SERVICES","Opcje usług"
"GROUP_BUILDINGPANEL_OUTSIDE_CONNECTIONS","Połączenia zewnętrzne"
"dropdownBuildingPanelImportExport","Import/Eksport"
"GROUP_BUILDINGPANEL_GOODS_DELIVERY","Opcje dostawy towaru"
"chkBuildingPanelReserveWarehouseTrucks","Zarezerwuj ciężarówki z magazynu dla transportu lokalnego"
"tabBuildingPanelStatus","Stan"
"listBuildingPanelStatusColumn1","Materiał"
"listBuildingPanelStatusColumn2","Wartość"
"listBuildingPanelStatusColumn3","Odbiorca"
"listBuildingPanelStatusColumn4","Pojazd"
"listBuildingPanelStatusColumn5","Minutnik"
"tabBuildingPanelTransfers","Transporty"
"labelBuildingPanelOffers","Oferty transportu"
"labelBuildingPanelMatchOffers","Przypisane oferty"
"listBuildingPanelOffersColumn1","Do/Poza"
"listBuildingPanelOffersColumn2","Materiał"
"listBuildingPanelOffersColumn3","Priorytet"
"listBuildingPanelOffersColumn4","Aktywny"
"listBuildingPanelOffersColumn5","Kwota"
"listBuildingPanelOffersColumn6","Opis"
"listBuildingPanelMatchesColumn1","Czas"
"listBuildingPanelMatchesColumn2","Materiał"
"listBuildingPanelMatchesColumn3","Aktywny"
"listBuildingPanelMatchesColumn4","Kwota"
"listBuildingPanelMatchesColumn5","Δ"
"listBuildingPanelMatchesColumn6","Opis"
"titleTransferIssuesPanel","Błędy transportu"
"tabTransferIssuesPathing","Trasa"
"listPathingColumn1","Czas"
"listPathingColumn2","Źródło"
"listPathingColumn3","Cel"
"tabTransferIssuesDead","Martwy"
"listDeadColumn1","Martwy"
"listDeadColumn2","Minutnik"
"listDeadColumn3","Źródło"
"listDeadColumn4","Cel"
"listDeadColumn5","Pojazd"
"tabTransferIssuesSick","Chory"
"listSickColumn1","Chory"
"listBuildingPanelVehicleTarget","Cel"
"dropdownBuildingPanelPreferLocalLabel","Ograniczenia dzielnicowe"
"dropdownBuildingPanelPreferLocal1","Wszystkie dzielnice"
"dropdownBuildingPanelPreferLocal2","Preferuj w obrębie dzielnicy"
"dropdownBuildingPanelPreferLocal3","Tylko w obrębie dzielnicy"
"dropdownBuildingPanelPreferLocal4","All Districts, Except For"
"tabTransferIssuesOutside","Poza"
"GROUP_BUILDING_PANEL","Panel Budynków"
"keyOpenBuildingPanel","Otwórz Panel Budynków"
"GROUP_LOCALISATION","Lokalizacja"
"dropdownLocalization","Język"
"tabBuildingPanelVehicles","Pojazdy"
"txtBuildingPanelTransferManagerWarning","Uwaga: Te ustawienia wymagają włączenia Niestandardowych ustawień Transfer Manager."
"tabTransferIssuesGoods","Goods In"
"tabTransferIssuesGoodsOut","Goods Out"
"chkShowIssuesWithVehicles","Pokaż problemy z pojazdami w trasie"
"GROUP_BUILDINGPANEL_DISTRICT","Ograniczenia Dzielnicowe"
"dropdownBuildingPanelOutgoingPreferLocalLabel","Wychodzące"
"dropdownBuildingPanelIncomingPreferLocalLabel","Przychodzące"
"chkAllowImport","Zezwól na import"
"chkAllowExport","Zezwól na Eksport"
"GROUP_BUILDINGPANEL_APPLYTOALL","Apply To Buildings of Type"
"tabExperimental","Funkcje Eksperymentalne"
"chkDistrictAllowServices","Zezwalaj na usługi (Śmieci, Straż Pożarna, Policja...)"
"GROUP_DISTANCE_LIMITS","Limit odległości"
"tabDistanceRestrictions","Odległość"
"sliderDeathcareDistanceLimits","Limit odległości usług pogrzebowych (km)"
"sliderHealthcareDistanceLimits","Limit odległości pomocy medycznej (km)"
"sliderGarbageDistanceLimits","Limit odległości śmieciarek (km)"
"sliderPoliceDistanceLimits","Limit odległości policji (km)"
"sliderFireDistanceLimits","Limit odległości straży pożarnej (km)"
"sliderMailDistanceLimits","Limit odległości poczty (km)"
"txtDistanceLimits","Maksymalny dozwolony dystans, 0 = Nieograniczony. Import/Eksport nie jest naruszony."
"tabVehicleAI","SI Pojazdu"
"GROUP_VEHICLE_AI","Włącz/Wyłącz SI pojazdu"
"optionFireTruckAI","Wóz strażacki"
"optionFireCopterAI","Helikopter strażacki"
"optionGarbageTruckAI","Śmieciarka"
"optionPoliceCarAI","Radiowóz"
"optionPoliceCopterAI","Helikopter policyjny"
"txtVehicleAIDescription","SI Pojazdu usprawnia wyszukiwanie pojazdów w pobliżu problemów do rozwiązania."
"tabImportExport","Import/Eksport"
"GROUP_IMPORT_RESTRICTIONS","Zezwól na import"
"txtImportRestrictions","Upewnij się, że masz wystarczającą produkcję wewnętrzną, zanim wyłączysz te zasoby."
"sliderWarehouseReservePercent","Reserve Trucks For Local Delivery (%)"
"sliderWarehouseReservePercentLocal","Reserve Trucks (%)"
"GROUP_DUMMY_TRAFFIC","Lepszy ruch uliczny"
"optionDummyTraffic","Wyłącz lepszy ruch uliczny"
"txtDummyTraffic","Gra dodaje lepszy ruch uliczny, aby miasto wyglądało na bardziej żywe. Ta opcja blokuje sztuczny ruch uliczny w celu zmniejszenia ruchu w mieście."
"optionWarehouseOverride","Nadpisz globalne ustawienia"
"listConnectionName","Nazwa"
"listConnectionType","Rodzaj"
"listConnectionGuest","Guest Vehicles"
"listConnectionOwn","Own Vehicles"
"listConnectionMultiplier","Mnożnik"
"listConnectionImport","Import"
"listConnectionExport","Eksport"
"titleOutsideConnectionPanel","Połączenia zewnętrzne"
"GROUP_BUILDINGPANEL_OUTSIDE_DISTANCE_MULTIPLIER","Mnożnik odległości z zewnątrz"
"sliderOutsideDistanceMultiplier","Mnożnik"
"sliderOutsideDistanceMultiplierTooltip","0 = Użyj globalnych ustawień\r\n1 = Bez zmiany odległości\r\n10 = 10x Dalej"
"OutsideMultiplierDescription1","Te mnożniki są używane do obliczenia odległości w algorytmie, aby połączenie wydawało się bardziej oddalone i tym samym jest mniej prawdopodobne, że zostanie ono wybrane jako punkt końcowy."
"OutsideMultiplierDescription2","1 = Brak zmiany odległości"
"OutsideMultiplierDescription3","10 = 10x dalej"
"sliderShipMultiplier","Mnożnik statków"
"sliderPlaneMultiplier","Mnożnik samolotów"
"sliderTrainMultiplier","Mnożnik pociągów"
"sliderRoadMultiplier","Mnożnik dróg"
"GROUP_OUTSIDE_CONNECTIONS_PANEL","Panel Połączeń zewnętrznych"
"keyOpenOutsidePanel","Otwórz Panel Połączeń zewnętrznych"
"txtDetectedDistricts","Wykryte dzielnice"
"btnDistricts","Districts"
"btnDistrict","Dzielnica"
"btnPark","Park"
"btnMap","Mapa"
"txtNone","Brak"
"txtVehiclesNone","Brak"
"txtStatusNone","Brak"
"GROUP_BUILDINGPANEL_DISTANCE_RESTRICTIONS","Ograniczenia odległości"
"sliderDistanceRestriction","Maksymalna odległość punktu docelowego (km)"
"sliderDistanceRestrictionTooltip","0 = Użyj globalnych ustawień, jeśli istnieje lub nie ma ograniczeń.\r\n1+ = Maksymalna odległość punktu końcowego"
"titleDistrictPanel","Wybierz dzielnicę"
"txtAllowedDistricts","Dozwolone dzielnice"
"txtBlockedDistricts","Blocked Districts"
"txtCurrentDistrict","Obecna dzielnica"
"txtCurrentPark","Obecny park"
"txtLoad","Ładunek"
"GROUP_IMPROVED_SERVICES_MATCHING","Improved Service Matching"
"tabMatches","Matches"
"titleTransferStatsPanel","Transfer Manager Statistics"
"sliderOutsideCargoCapacity","Cargo Capacity"
"sliderOutsideResidentCapacity","Resident Capacity"
"sliderOutsideTouristFactor0","Tourist Factor 0"
"sliderOutsideTouristFactor1","Tourist Factor 1"
"sliderOutsideTouristFactor2","Tourist Factor 2"
"sliderOutsideDummyTrafficFactor","Dummy Traffic Factor"
"btnOutsideReset","Reset"
"GROUP_OUTSIDE_SETTINGS","Outside Connection Parameters"
"GROUP_BALANCED_MATCH_MODE","Balanced Match Mode"
"dropdownBalancedTitle","Match First When Equal"
"dropdownBalancedModeIncomingFirst","Match Incoming First (Vanilla)"
"dropdownBalancedModeLeastFirst","Match Least Offers First"
"dropdownBalancedModePassiveFirst","Match Passive First"
"txtBalancedMatch","Choose which offer to match first when incoming and outging offers have the same priority."
"GROUP_PATH_DISTANCE","Match Distance Algorithm"
"optionPathDistanceServices","Use Path Distance for Services"
"optionPathDistanceGoods","Use Path Distance for Goods"
"txtPathDistance","Use path distance instead of line of sight distance. This will result in better matches where your network or geography is complex but is slower so please ensure your computer is fast enough for this option."
"optionHighlightMatches","Highlight Matches"
"listBuildingPanelOffersPark","Park"
"tabTransferRoadAccess","No Road Access"
"btnResetRoadAccess","Reset Road Access"
"tabGame","Game"
"btnDeleteVehicle","Delete vehicle"
"tabMaintenance","Maintenance"
"GROUP_Maintenance","Maintenance"
"btnReleaseGhostVehicles","Release Ghost Vehicles"
"txtReleaseGhostVehicles","Look for vehicles that are stuck or without valid positions or status and release them."
"btnReleaseBrokenPathing","Release Broken Pathing"
"txtBrokenPathUnits","Find path units that have not been released correctly but are not used and release them properly."
"txtGhostVehiclesCount","Ghost Vehicles Released"
"GROUP_MAINTENANCE_PATHING","Path Debugging"
"dropdownConnectionGraph","Show Path Connection Graph"
"dropdownConnectionGraphNone","None"
"dropdownConnectionGraphGoods","Goods"
"dropdownConnectionGraphServices","Services"
"txtShowConnectionGraph","While the building panel is open, this option will color each node to show whether they are connected or not."
"tabBuildingPanelCapacity","Capacity"
"sliderTransferIssueDeadTimerValue","Death Timer Threshold"
"sliderTransferIssueSickTimerValue","Sick Timer Threshold"
"sliderTransferIssueGoodsTimerValue","Goods Timer Threshold"
"GROUP_SICK_COLLECTION","Sick Citizen Collection"
"optionOverrideResidentialSick","Override Residential Sick Handler"
"optionCollectionOtherBuildings","Collect Sick From Other Buildings"
"txtOverrideSickCollection","The vanilla sick handler tends to leave quite a few sick citizens uncollected. This option overrides the vanilla sick handler with a custom handler to hopefully improve this behaviour."
"txtSickCollectionOtherBuildings","The vanilla game only collects sick citizens from residential buildings. For more realism and better hospital usage sick citizens can also be collected from other building types as well."
"txtSickCollectionWarning","Warning: Enabling this option on an existing city will result in a surge of sick citizen collection which may tax your hospital system."
"GROUP_BUILDINGPANEL_BUILDING_RESTRICTIONS","Building Restrictions"
"btnBuildingRestrictions","Buildings..."
"btnBuildingRestrictionsSelected","Select Buildings"
"txtBuildingRestrictionsIncoming","Incoming"
"txtBuildingRestrictionsOutgoing","Outgoing"
"txtBuildingRestrictionsAllBuildings","All Buildings"
"txtBuildingRestrictionsRestricted","Restricted"
"btnClear","Clear"
"reasonGoodsIn","Incoming Goods"
"reasonStudent1","Students"
"reasonStudent2","Students"
"reasonStudent3","Students"
"reasonCrime","Crime"
"reasonCrimeMove","Moving Criminals"
"reasonGarbage","Garbage"
"reasonGarbageMove","Garbage Move"
"reasonGarbageTransfer","Garbage Transfer"
"reasonDead","Collecting Dead"
"reasonDeadMove","Moving Dead"
"reasonSick","Collecting Sick"
"reasonSickMove","Moving Sick"
"reasonFire","Fire"
"reasonFire2","Fire Helicopter"
"reasonForestFire","Forest Fire"
"reasonMaterialOut","Outgoing Material"
"reasonMail","Mail"
"reasonUnsortedMail","Unsorted Mail"
"reasonSortedMail","Sorted Mail"
"reasonParkMaintenance","Park Maintenance"
"reasonRoadMaintenance","Road Maintenance"
"reasonTaxi","Taxi"
"reasonCollapsed","Trucks"
"reasonCollapsed2","Helicopters"
"reasonRawMaterial","Raw Material"
"reasonIncomingMaterial","Incoming Material"
"reasonOutgoingMaterial","Outgoing Material"
"reasonWarehouse","Storage"
"reasonGoods","Goods"
"reasonCash","Cash Collection"
"reasonFloodWater","Flooding"
"txtImprovedWarehouseMatching","Vanilla warehouse offers are limited to priority 2, this option will allow them to scale to priority 7."
"optionImprovedWarehouseMatching","Improved Warehouse Transfers"
"tooltipHighlightModeOff","Highlight Mode: Off"
"tooltipHighlightModeMatches","Highlight Mode: Matches\r\n\r\nKey\r\nMagenta: Services\r\nCyan: Raw Materials\r\nBlue: Goods\r\nYellow: Everything else"
"tooltipHighlightModeIssues","Highlight Mode: Issues\r\n\r\nKey\r\nCyan: Low Priority\r\nBlue: High Priority\r\nGreen: Other service buildings for this issue type"
"GROUP_EXPORT_LIMITS","Export Vehicle Limits"
"sliderExportVehicleLimit","Building Export Vehicle Limit(%)"
"txtExportVehicleLimit","If your outside connections are getting over worked, you can use this setting to limit the number of vehicles that each building can allocate to exporting.\r\n0% = No Export Allowed\r\n100% = Unrestricted"
"optionImprovedWarehouseTransfer","Improved Warehouse Transfer"
"GROUP_VISUALS","Visuals"
"optionEnablePanelTransparency","Enable Panel Transparency (Requires Restart)"
