"Context","Source/Translation"
"listBuildingPanelMatchesColumn6","描述"
"titleTransferIssuesPanel","传输问题"
"tabTransferIssuesPathing","寻路"
"listPathingColumn1","时间"
"listPathingColumn2","来源"
"listPathingColumn3","目标"
"tabTransferIssuesDead","死亡"
"listDeadColumn1","死亡"
"listDeadColumn2","定时器"
"listDeadColumn3","来源"
"listDeadColumn4","目标"
"listDeadColumn5","车辆"
"tabTransferIssuesSick","生病"
"listSickColumn1","生病"
"listBuildingPanelVehicleTarget","目标"
"dropdownBuildingPanelPreferLocalLabel","区域限制"
"dropdownBuildingPanelPreferLocal1","向所有区域提供服务"
"dropdownBuildingPanelPreferLocal2","首选区内"
"dropdownBuildingPanelPreferLocal3","仅限本区域"
"dropdownBuildingPanelPreferLocal4","所有区域，除以下："
"tabTransferIssuesOutside","外层"
"GROUP_BUILDING_PANEL","建筑物面板"
"keyOpenBuildingPanel","打开建筑物面板"
"GROUP_LOCALISATION","本地风格"
"dropdownLocalization","语言"
"tabBuildingPanelVehicles","车辆"
"txtBuildingPanelTransferManagerWarning","警告：设置前需要开启 Custom Transfer Manager"
"tabTransferIssuesGoods","商品入口"
"tabTransferIssuesGoodsOut","货品出口"
"chkShowIssuesWithVehicles","显示路线上车辆的问题"
"GROUP_BUILDINGPANEL_DISTRICT","区域限制"
"dropdownBuildingPanelOutgoingPreferLocalLabel","出口"
"dropdownBuildingPanelIncomingPreferLocalLabel","进口"
"chkAllowImport","允许进口"
"chkAllowExport","允许出口"
"GROUP_BUILDINGPANEL_APPLYTOALL","应用于全部同类建筑"
"tabExperimental","实验性的"
"chkDistrictAllowServices","允许服务（垃圾、火灾、警察......）"
"GROUP_DISTANCE_LIMITS","距离限制"
"tabDistanceRestrictions","距离"
"sliderDeathcareDistanceLimits","殡葬服务距离限制 (km)"
"sliderHealthcareDistanceLimits","医疗服务距离限制 (km)"
"sliderGarbageDistanceLimits","垃圾距离限制 (km)"
"sliderPoliceDistanceLimits","警察距离限制 (km)"
"sliderFireDistanceLimits","消防距离限制 (km)"
"sliderMailDistanceLimits","邮件距离限制 (km)"
"txtDistanceLimits","允许的最大匹配距离，0=无限。进出口不受影响（1u约等于8.3m，4km约等于480u）。"
"tabVehicleAI","车辆"
"GROUP_VEHICLE_AI","启用/关闭"
"optionFireTruckAI","消防车"
"optionFireCopterAI","消防直升机"
"optionGarbageTruckAI","垃圾车"
"optionPoliceCarAI","警车"
"optionPoliceCopterAI","警用直升机"
"txtVehicleAIDescription","车辆AI增强了车辆寻找附近待解决问题的能力，例如当消防车结束一次灭火任务后，他会顺便寻找周围区域发生的其他火灾的地区并前往扑灭。"
"tabImportExport","进口/出口"
"GROUP_IMPORT_RESTRICTIONS","允许进口"
"txtImportRestrictions","在停止进口以下资源之前请确保城市能够自给自足"
"sliderWarehouseReservePercent","用于本地配送的储备卡车(%)"
"sliderWarehouseReservePercentLocal","预留卡车(%)"
"GROUP_DUMMY_TRAFFIC","虚拟流量"
"optionDummyTraffic","虚拟流量"
"txtDummyTraffic","游戏增加了虚拟的流量（即从一个外部连接去完另一个外部连接的货车）以使城市更有活力。此选项阻止了虚拟的流量转移以减少城市内的流量。"
"optionWarehouseOverride","覆盖全局设置"
"listConnectionName","名称"
"listConnectionType","类型"
"listConnectionGuest","游客车"
"listConnectionOwn","自己的车辆"
"listConnectionMultiplier","乘数"
"listConnectionImport","导入"
"listConnectionExport","出口"
"titleOutsideConnectionPanel","外部连接"
"GROUP_BUILDINGPANEL_OUTSIDE_DISTANCE_MULTIPLIER","外部距离乘数"
"sliderOutsideDistanceMultiplier","乘数"
"sliderOutsideDistanceMultiplierTooltip","0 = 使用全局设置\r\n1 = 距离不变\r\n10 = 10x 更远"
"OutsideMultiplierDescription1","这些乘数将会应用于匹配算法中的距离计算，以使连接看起来更远，因而该种运输方式不太可能会被选中。"
"OutsideMultiplierDescription2","1 = 距离不变"
"OutsideMultiplierDescription3","10 = 10 倍更远"
"sliderShipMultiplier","船舶乘数"
"sliderPlaneMultiplier","飞机乘数"
"sliderTrainMultiplier","火车乘数"
"sliderRoadMultiplier","道路乘数"
"GROUP_OUTSIDE_CONNECTIONS_PANEL","外部连接面板"
"keyOpenOutsidePanel","打开外部连接面板"
"txtDetectedDistricts","检测到的地区"
"btnDistricts","地区"
"btnDistrict","区"
"btnPark","公园"
"btnMap","地图"
"txtNone","无"
"txtVehiclesNone","无"
"txtStatusNone","无"
"GROUP_BUILDINGPANEL_DISTANCE_RESTRICTIONS","距离限制"
"sliderDistanceRestriction","最大匹配距离（公里）"
"sliderDistanceRestrictionTooltip","0 = 使用全局设置，如果有限制或没有限制。\r\n1+ = 最大匹配距离"
"titleDistrictPanel","选择地区"
"txtAllowedDistricts","允许的地区"
"txtBlockedDistricts","被屏蔽的地区"
"txtCurrentDistrict","所选区域"
"txtCurrentPark","所选公园"
"txtLoad","载入"
"GROUP_IMPROVED_SERVICES_MATCHING","改进的服务匹配"
"tabMatches","匹配"
"titleTransferStatsPanel","传输管理器统计"
"sliderOutsideCargoCapacity","进出口上限"
"sliderOutsideResidentCapacity","居住能力"
"sliderOutsideTouristFactor0","低收入游客因子"
"sliderOutsideTouristFactor1","中收入游客因子"
"sliderOutsideTouristFactor2","高收入游客因子"
"sliderOutsideDummyTrafficFactor","虚拟流量因子"
"btnOutsideReset","重置"
"GROUP_OUTSIDE_SETTINGS","外部连接面板"
"GROUP_BALANCED_MATCH_MODE","平衡匹配模式"
"dropdownBalancedTitle","在报价相同时优先匹配"
"dropdownBalancedModeIncomingFirst","优先匹配进口(游戏默认设置)"
"dropdownBalancedModeLeastFirst","首先匹配较少的报价"
"dropdownBalancedModePassiveFirst","优先匹配被动的报价"
"txtBalancedMatch","选择哪个报价在报到和出价有相同的优先级时优先匹配。"
"GROUP_PATH_DISTANCE","匹配距离算法"
"optionPathDistanceServices","让各项服务使用路径距离"
"optionPathDistanceGoods","让商品运输使用路径距离"
"txtPathDistance","使用路径距离而不是视距。 这让您在道路或地理复杂的地方产生更好的匹配，但是过程速度较慢，请确保您的计算机有足够的性能来执行此选项。"
"optionHighlightMatches","高亮匹配"
"listBuildingPanelOffersPark","公园"
"tabTransferRoadAccess","没有道路访问"
"btnResetRoadAccess","重置道路访问"
"tabGame","游戏"
"btnDeleteVehicle","删除车辆"
"tabMaintenance","系统维护"
"GROUP_Maintenance","系统维护"
"btnReleaseGhostVehicles","重置幽灵车辆"
"txtReleaseGhostVehicles","寻找被卡住的车辆并释放他们。"
"btnReleaseBrokenPathing","释放损坏的路径"
"txtBrokenPathUnits","查找未正确使用的path units并适当解除它们。"
"txtGhostVehiclesCount","幽灵车辆已重置"
"GROUP_MAINTENANCE_PATHING","路径调试"
"dropdownConnectionGraph","显示路径连接图"
"dropdownConnectionGraphNone","无"
"dropdownConnectionGraphGoods","货物"
"dropdownConnectionGraphServices","服务"
"txtShowConnectionGraph","在建筑面板打开时，此选项将为每个节点显示它们是否已连接。"
"tabBuildingPanelCapacity","容量"
"sliderTransferIssueDeadTimerValue","殡葬定时器阈值"
"sliderTransferIssueSickTimerValue","疾病定时器阈值"
"sliderTransferIssueGoodsTimerValue","货物定时器阈值"
"GROUP_SICK_COLLECTION","患病公民收集"
"optionOverrideResidentialSick","覆盖住宅区疾病处理器"
"optionCollectionOtherBuildings","从其它建筑物收集病患"
"txtOverrideSickCollection","原版处理人员往往使少数患病公民得不到照顾。 此选项用自定义处理程序覆盖原版病处理程序，以期改善此行为。"
"txtSickCollectionOtherBuildings","原版游戏只能从居民楼里收集病人。 为了更加现实和更好地使用医院，现在也可以从其他建筑物中收集患病公民。（这代表你的工业区和商业区也会因污染和噪音产生就医需求）"
"txtSickCollectionWarning","警告：在现有城市启用此选项会导致大量患病公民被收集，请注意您的医院负载。"
"GROUP_BUILDINGPANEL_BUILDING_RESTRICTIONS","建筑限制"
"btnBuildingRestrictions","建筑"
"btnBuildingRestrictionsSelected","选择建筑"
"txtBuildingRestrictionsIncoming","进口"
"txtBuildingRestrictionsOutgoing","出口"
"txtBuildingRestrictionsAllBuildings","所有建筑"
"txtBuildingRestrictionsRestricted","限制"
"btnClear","清除"
"reasonGoodsIn","输入的商品"
"reasonStudent1","学生"
"reasonStudent2","学生"
"reasonStudent3","学生"
"reasonCrime","罪犯"
"reasonCrimeMove","移动犯罪人"
"reasonGarbage","垃圾"
"reasonGarbageMove","垃圾移动"
"reasonGarbageTransfer","垃圾转移"
"reasonDead","收集死者"
"reasonDeadMove","移动死者"
"reasonSick","收集病患"
"reasonSickMove","移动病人"
"reasonFire","火灾"
"reasonFire2","消防直升机"
"reasonForestFire","森林火灾"
"reasonMaterialOut","出口材料"
"reasonMail","邮件"
"reasonUnsortedMail","未排序的邮件"
"reasonSortedMail","排序的邮件"
"reasonParkMaintenance","公园维护"
"reasonRoadMaintenance","道路维护"
"reasonTaxi","出租车"
"reasonCollapsed","货车"
"reasonCollapsed2","直升机"
"reasonRawMaterial","原料"
"reasonIncomingMaterial","入口的材料"
"reasonOutgoingMaterial","出口的材料"
"reasonWarehouse","存储空间"
"reasonGoods","货物"
"reasonCash","现金收集"
"reasonFloodWater","洪水"
"reasonSnow","收集积雪"
"reasonSnowMove","移动积雪"
"txtImprovedWarehouseMatching","原版仓储提议优先级仅有2，此备选方案将使它们能够将范围扩大到优先级7。"
"optionImprovedWarehouseMatching","改进的仓库间转移"
"tooltipHighlightModeOff","突出显示模式：关闭"
"tooltipHighlightModeMatches","高亮模式：匹配\r\n\r\n密钥\r\n红色：选定建筑\r\n品红：服务\r\n青色：生材料\r\n蓝色：商品\r\n绿色：邮件\r\n黄色：一切其他事项"
"tooltipHighlightModeIssues","高亮模式：问题\r\n\r\n密钥\r\n红色：选定建筑\r\n青色：低优先级\r\n蓝色：高优先级\r\n绿色：此问题类型的其他服务建筑"
"GROUP_EXPORT_LIMITS","出口车辆限制"
"sliderExportVehicleLimit","建筑输出车辆限制(%)"
"txtExportVehicleLimit","如果您的外部连接正在运行， 您可以使用此设置来限制每个建筑物可以出口的车辆数量。\r\n0% = 不允许出口\r\n100% = 不受限制"
"optionImprovedWarehouseTransfer","改进的仓库间转移"
"GROUP_VISUALS","视觉效果"
"optionEnablePanelTransparency","启用面板透明(需要重启游戏)"
"optionOverrideGenericIndustriesHandler","覆写原工业系统"
"txtOverrideGenericIndustriesHandler","普通工业区的逻辑系统往往非常迫切地需大量材料，而这会产生大量的卡车并且占有过多的可用原材料， 这一选项会试图纠正这些问题。（这一选项会使逻辑系统更接近工业dlc）"
"GROUP_MAINTENANCE_LOGGING","Match Set Logging"
"dropdownLoggingReason","Log Reason"
"txtMatchLogging","This option will write out log files for each match set for the chosen reason. Warning: This produces a significant performance penalty, please only enable for trouble shooting purposes."
"txtMatchLoggingPath","Log File Path:\r\n"
"optionShowBuildingId","Show Building ID In Title"
