"Context","Source/Translation"
"txtNewInterWarehouseMatching","Αυτή η επιλογή επιτρέπει τη μεταφορά μεταξύ των αποθηκών να συμβεί σε χαμηλότερες προτεραιότητες, αλλά ελέγχει τα επίπεδα αποθήκευσης για να εξασφαλίσει οτι οι αποθήκες δεν στέλνουν άσκοπα αγαθά πίσω και εμπρός για κανένα όφελος."
"GROUP_FACTORY_OPTIONS","Επιλογές Εργοστασίου"
"optionFactoryFirst","Αντιστοίχιση Εργοστασίων Προσφορών Πρώτα"
"optionFactoryFirstText","Αυτή η επιλογή θα ταιριάζει με τις εισερχόμενες εργοστασιακές προσφορές νωρίς στη διαδικασία αντιστοίχισης για να εξασφαλίσει ότι τα εργοστάσια ταιριάζουν με την πλησιέστερη διαθέσιμη προσφορά για βελτιωμένη λειτουργία."
"GROUP_EXPORTIMPORT_OPTIONS","Επιλογές Εξωτερικής Σύνδεσης"
"GROUP_EXPERIMENTAL_DEATHCARE","Μεταφορά Νεκρών/Σκουπιδιών"
"optionDeathcareExperimental","Βελτιωμένη Μεταφορά Νεκρών"
"optionGarbageExperimental","Βελτιωμένη Μεταφορά Σκουπιδιών"
"optionPoliceExperimental","Βελτιωμένες Μεταφορές Αστυνομίας"
"optionImprovedMailTransfers","Βελτιωμένες Μεταφορές Ταχυδρομείου"
"txtDeathcareExperimental","Από προεπιλογή, τα Κοιμητήρια, τα Σκουπίδια και οι Αστυνομικοί Σταθμοί στέλνουν μια προσφορά μεταφοράς για ένα όχημα κάθε φορά. Αυτή η επιλογή αλλάζει την προσφορά ως τον αριθμό των διαθέσιμων οχημάτων, γεγονός που μπορεί να έχει ως αποτέλεσμα βελτιωμένη αντιστοίχιση.\r\nΑυξάνει τώρα επίσης την προτεραιότητα προσφοράς όταν χρησιμοποιείται λιγότερο από το 1/2 των οχημάτων."
"GROUP_TRANSFERISSUE_PANEL","Πίνακας ζητημάτων μεταφοράς"
"keyOpenTransferIssuePanel","Άνοιγμα Πίνακα Προβλημάτων Μεταφοράς"
"optionShowIssuesWithVehiclesOnRoute","Εμφάνιση προβλημάτων με οχήματα στη διαδρομή"
"sliderTransferIssueDeleteResolvedDelay","Διαγραφή επίλυσης καθυστέρησης"
"GROUP_STATISTICS_PANEL","Πίνακας Στατιστικών"
"keyOpenStatisticsPanel","Άνοιγμα Πίνακα Στατιστικών"
"StatisticsPanelEnabled","Ενεργοποίηση Στατιστικών"
"btnResetTransferManagerSettings","Επαναφορά Όλων Των Ρυθμίσεων Του Διαχειριστή Μεταφοράς"
"btnResetPathingStatistics","Επαναφορά διαδρομών"
"buttonResetTransferStatistics","Επαναφορά Στατιστικών Μεταφοράς"
"tabBuildingPanelSettings","Ρυθμίσεις"
"GROUP_BUILDINGPANEL_SERVICES","Ρυθμίσεις Υπηρεσιών"
"GROUP_BUILDINGPANEL_OUTSIDE_CONNECTIONS","Εξωτερικές Συνδέσεις"
"dropdownBuildingPanelImportExport","Εισαγωγή / Εξαγωγή"
"GROUP_BUILDINGPANEL_GOODS_DELIVERY","Επιλογές Παράδοσης Εμπορευμάτων"
"chkBuildingPanelReserveWarehouseTrucks","Δαιτήρηση φορτηγών μεταφοράς φορτίου αποθήκης για τοπικές μεταφορές"
"tabBuildingPanelStatus","Κατάσταση"
"listBuildingPanelStatusColumn1","Υλικό"
"listBuildingPanelStatusColumn2","Ποσό"
"listBuildingPanelStatusColumn3","Ανταποκριτής"
"listBuildingPanelStatusColumn4","Όχημα"
"listBuildingPanelStatusColumn5","Χρονόμετρο"
"tabBuildingPanelTransfers","Μεταφορές"
"labelBuildingPanelOffers","Προσφορές Μεταφορών"
"labelBuildingPanelMatchOffers","Αντιστοιχίσεις"
"listBuildingPanelOffersColumn1","Είσοδος/Έξοδος"
"listBuildingPanelOffersColumn2","Υλικό"
"listBuildingPanelOffersColumn3","Προτεραιότητα"
"listBuildingPanelOffersColumn4","Ενεργός"
"listBuildingPanelOffersColumn5","Ποσότητα"
"listBuildingPanelOffersColumn6","Περιγραφή"
"listBuildingPanelMatchesColumn1","Χρόνος"
"listBuildingPanelMatchesColumn2","Υλικό"
"listBuildingPanelMatchesColumn3","Ενεργό"
"listBuildingPanelMatchesColumn4","Ποσότητα"
"listBuildingPanelMatchesColumn5","Δ"
"listBuildingPanelMatchesColumn6","Περιγραφή"
"titleTransferIssuesPanel","Ζητήματα Μεταφοράς"
"tabTransferIssuesPathing","Διαδρομή"
"tabTransferIssues","Issues"
"listPathingColumn1","Χρόνος"
"listPathingColumn2","Πηγή"
"listPathingColumn3","Προορισμός"
"tabTransferIssuesDead","Νεκρός"
"txtIssue","Issue"
"listDeadColumn1","Νεκρός"
"listDeadColumn2","Χρονόμετρο"
"listDeadColumn3","Πηγή"
"listDeadColumn4","Προορισμός"
"listDeadColumn5","Όχημα"
"tabTransferIssuesSick","Άρωστος"
"listSickColumn1","Άρωστος"
"listBuildingPanelVehicleTarget","Προορισμός"
"dropdownBuildingPanelPreferLocalLabel","Περιορισμοί Περιοχών"
"dropdownBuildingPanelPreferLocal1","Όλες οι περιοχές"
"dropdownBuildingPanelPreferLocal2","Προτίμηση Εντός Περιοχής"
"dropdownBuildingPanelPreferLocal3","Εντός Περιοχής Μόνο"
"dropdownBuildingPanelPreferLocal4","Όλες Οι Περιοχές, Εκτός Από"
"tabTransferIssuesOutside","Εξωτερικό"
"GROUP_BUILDING_PANEL","Πίνακας Κτιρίου"
"keyOpenBuildingPanel","Άνοιγμα Πίνακα Κτιρίου"
"GROUP_LOCALISATION","Τοπικές ρυθμίσεις"
"dropdownLocalization","Γλώσσα"
"tabBuildingPanelVehicles","Οχήματα"
"txtBuildingPanelTransferManagerWarning","Προειδοποίηση: Αυτές οι ρυθμίσεις απαιτούν την ενεργοποίηση του Προσαρμοσμένου Διαχειριστή Μεταφορών."
"tabTransferIssuesGoods","Εισερχόμενα Αγαθά"
"tabTransferIssuesGoodsOut","Εξερχόμενα Αγαθά"
"chkShowIssuesWithVehicles","Εμφάνιση προβλημάτων με οχήματα στη διαδρομή"
"GROUP_BUILDINGPANEL_DISTRICT","Περιορισμοί Περιοχών"
"dropdownBuildingPanelOutgoingPreferLocalLabel","Εξερχόμενα"
"dropdownBuildingPanelIncomingPreferLocalLabel","Εισερχόμενα"
"chkAllowImport","Επιτρέπεται Εισαγωγή"
"chkAllowExport","Επιτρέπεται Η Εξαγωγή"
"GROUP_BUILDINGPANEL_APPLYTOALL","Εφαρμογή σε κτίρια του τύπου"
"txtApplyToBuilding","Εφαρμογή Σε Κτίρια"
"tabExperimental","Πειραματικό"
"chkDistrictAllowServices","Επιτρέπεται Η Υπηρεσία (Garbage, Fire, Police...)"
"GROUP_DISTANCE_LIMITS","Όρια Απόστασης"
"tabDistanceRestrictions","Απόσταση"
"sliderDeathcareDistanceLimits","Όριο απόστασης Μεταφοράς Νεκρών (χλμ)"
"sliderHealthcareDistanceLimits","Όριο απόστασης υγειονομικής περίθαλψης (χλμ)"
"sliderGarbageDistanceLimits","Όριο απόστασης απορριμμάτων (χλμ.)"
"sliderPoliceDistanceLimits","Όριο απόστασης της αστυνομίας (χλμ)"
"sliderFireDistanceLimits","Όριο απόστασης πυρκαγιάς (χλμ)"
"sliderMailDistanceLimits","Όριο απόστασης ταχυδρομείου (χλμ.)"
"txtDistanceLimits","Maximum allowed matching distance, 0 = Unlimited.\r\nImports/Exports are not affected."
"tabVehicleAI","Τεχνητή Νοημοσύνη Οχημάτων"
"GROUP_VEHICLE_AI","Ενεργοποίηση/Απενεργοποίηση Τεχνητής Νοημοσύνης Οχημάτων"
"optionFireTruckAI","Πυροσβεστικό Όχημα"
"optionFireCopterAI","Πυροσβεστικό Ελικόπτερο"
"optionPostVanAI","Post Van"
"optionGarbageTruckAI","Σκουπιδιάρικο"
"optionPoliceCarAI","Περιπολικό"
"optionPoliceCopterAI","Αστυνομικό Ελικόπτερο"
"txtVehicleAIDescription","Η Τεχνητή Νοημοσύνη Οχημάτων ενισχύει τα οχήματα για να ψάξουν προσεκτικά για ζητήματα προς επίλυση."
"tabImportExport","Εισαγωγές/Εξαγωγές"
"GROUP_IMPORT_RESTRICTIONS","Επιτρέπεται Η Εισαγωγή"
"txtImportRestrictions","Βεβαιωθείτε ότι έχετε επαρκή εσωτερική παραγωγή πριν απενεργοποιήσετε αυτούς τους πόρους."
"sliderWarehouseReservePercent","Διατήρηση Φορτηγών Για Τοπική Παράδοση (%)"
"sliderWarehouseReservePercentLocal","Διατήρηση Φορτηγών (%)"
"GROUP_DUMMY_TRAFFIC","Εικονική κυκλοφορία"
"optionDummyTraffic","Απενεργοποίηση εικονικής κυκλοφορίας"
"txtDummyTraffic","Το παιχνίδι προσθέτει εικονικής κυκλοφορία για να κάνει την πόλη να αισθάνεται πιο ζωντανή. Αυτή η επιλογή αποκλείει τις εικονικές μεταφορές κυκλοφορίας για να μειώσει την κίνηση μέσα στην πόλη."
"optionWarehouseOverride","Παράκαμψη Καθολικών Ρυθμίσεων"
"listConnectionName","Τίτλος"
"listConnectionType","Τύπος"
"listConnectionGuest","Οχήματα Επισκεπτών"
"listConnectionOwn","Ίδια Οχήματα"
"listConnectionStuck","Κολλημένα"
"listConnectionMultiplier","Πολλαπλασιαστής"
"listConnectionImport","Εισαγωγή"
"listConnectionExport","Εξαγωγή"
"titleOutsideConnectionPanel","Εξωτερικές Συνδέσεις"
"GROUP_BUILDINGPANEL_OUTSIDE_DISTANCE_MULTIPLIER","Εξωτερικός Πολλαπλασιαστής Απόστασης"
"sliderOutsideDistanceMultiplier","Πολλαπλασιαστής"
"sliderOutsideDistanceMultiplierTooltip","0 = Χρήση καθολικής ρύθμισης\r\n1 = Καμία αλλαγή στην απόσταση\r\n10 = 10x Περαιτέρω μακριά"
"OutsideMultiplierDescription1","Αυτοί οι πολλαπλασιαστές εφαρμόζονται στην υπολογιζόμενη απόσταση στην αντιστοιχία του αλγόριθμου για να κάνουν τη σύνδεση να φαίνεται πιο μακριά και ως εκ τούτου λιγότερο πιθανό να επιλεγεί ως αντιστοιχία."
"OutsideMultiplierDescription2","1 = Καμία αλλαγή στην απόσταση"
"OutsideMultiplierDescription3","10 = 10x πιο μακριά"
"sliderShipMultiplier","Πολλαπλασιαστής Πλοίου"
"sliderPlaneMultiplier","Πολλαπλασιαστής Αεροπλάνων"
"sliderTrainMultiplier","Πολλαπλασιαστής Τρένων"
"sliderRoadMultiplier","Πολλαπλασιαστής Δρόμου"
"GROUP_OUTSIDE_CONNECTIONS_PANEL","Πίνακας Εξωτερικών Συνδέσεων"
"keyOpenOutsidePanel","Άνοιγμα Πίνακα Εξωτερικών Συνδέσεων"
"txtDetectedDistricts","Ανιχνευμένες Περιοχές"
"btnDistricts","Περιφέρειες"
"btnDistrict","Περιφέρεια"
"btnPark","Περιοχή"
"btnMap","Χάρτης"
"txtNone","Κανένα"
"txtVehiclesNone","Κανένα"
"txtStatusNone","Κανένα"
"GROUP_BUILDINGPANEL_DISTANCE_RESTRICTIONS","Περιορισμοί Περιοχών"
"sliderDistanceRestriction","Μέγιστη Απόσταση Αντιστοιχίας (km)"
"sliderDistanceRestrictionTooltip","0 = Χρήση καθολικής ρύθμισης, εάν υπάρχει ή κανένας περιορισμός.\r\n1+ = Μέγιστη απόσταση αντιστοίχισης"
"titleDistrictPanel","Επιλογή Περιοχών"
"txtAllowedDistricts","Επιτρεπόμενες Περιοχές"
"txtBlockedDistricts","Αποκλεισμένες Περιοχές"
"txtCurrentDistrict","Τρέχουσα Περιοχή"
"txtCurrentPark","Τρέχουσα Ζώνη"
"txtLoad","Φορτίο"
"GROUP_IMPROVED_SERVICES_MATCHING","Βελτιωμένη Αντιστοίχιση Υπηρεσίας"
"tabMatches","Αντιστοιχίσεις"
"titleTransferStatsPanel","Στατιστικά Διαχείρισης Μεταφοράς"
"sliderOutsideCargoCapacity","Χωρητικότητα φορτίου"
"sliderOutsideResidentCapacity","Χωρητικότητα Κατοίκων"
"sliderOutsideTouristFactor0","Τουριστικός Συντελεστής 0"
"sliderOutsideTouristFactor1","Τουριστικός Συντελεστής 1"
"sliderOutsideTouristFactor2","Τουριστικός Συντελεστής 2"
"sliderOutsideDummyTrafficFactor","Παράγοντας εικονικής κυκλοφορίας"
"btnOutsideReset","Επαναφορά"
"GROUP_OUTSIDE_SETTINGS","Εξωτερικές Παράμετροι Σύνδεσης"
"GROUP_BALANCED_MATCH_MODE","Ισορροπημένη Λειτουργία Αντιστοιχίας"
"dropdownBalancedTitle","Ταίριασμα Πρώτου Όταν Είναι Ίσο"
"dropdownBalancedModeIncomingFirst","Ταίριασμα Εισερχόμενων Πρώτα (Βανίλια)"
"dropdownBalancedModeLeastFirst","Αντιστοιχίστε πρώτα τις ελάχιστες προσφορές"
"dropdownBalancedModePassiveFirst","Ταιριάξτε πρώτα το παθητικό"
"txtBalancedMatch","Επιλέξτε ποια προσφορά θα ταιριάζει πρώτη όταν οι εισερχόμενες και οι εξερχόμενες προσφορές έχουν την ίδια προτεραιότητα."
"GROUP_PATH_DISTANCE","Αλγόριθμος αντιστοίχισης απόστασης"
"optionPathDistanceServices","Χρησιμοποιήστε την απόσταση διαδρομής για υπηρεσίες"
"optionPathDistanceGoods","Χρησιμοποιήστε την απόσταση διαδρομής για αγαθά"
"dropdownPathDistanceAlgorithmServices","Αλγόριθμος Υπηρεσιών"
"dropdownPathDistanceAlgorithmGoods","Αλγόριθμος Αγαθών"
"dropdownPathDistanceLOS","Γραμμή θέασης"
"dropdownPathDistanceConnectedLOS","Συνδεδεμένη γραμμή θέασης"
"dropdownPathDistance","Απόσταση Διαδρομής"
"txtPathDistance","Χρησιμοποιήστε την απόσταση διαδρομής αντί για την απόσταση οπτικής επαφής. Αυτό θα έχει ως αποτέλεσμα καλύτερες αντιστοιχίσεις όπου το δίκτυό σας ή η γεωγραφία σας είναι πολύπλοκη αλλά πιο αργή, επομένως βεβαιωθείτε ότι ο υπολογιστής σας είναι αρκετά γρήγορος για αυτήν την επιλογή."
"optionHighlightMatches","Επισήμανση Αντιστοιχιών"
"listBuildingPanelOffersPark","Πάρκο"
"tabTransferRoadAccess","Χωρίς Οδική Πρόσβαση"
"btnResetRoadAccess","Επαναφορά Οδικής Πρόσβασης"
"tabGame","Παιχνίδι"
"btnDeleteVehicle","Διαγραφή οχήματος"
"tabMaintenance","Συντήρηση"
"GROUP_Maintenance","Συντήρηση"
"btnReleaseGhostVehicles","Απελευθέρωση οχημάτων φαντασμάτων"
"txtReleaseGhostVehicles","Αναζητήστε οχήματα που είναι κολλημένα ή χωρίς έγκυρες θέσεις ή κατάσταση και να τα απελευθερώσετε."
"btnReleaseBrokenPathing","Απελευθέρωση χαλασμένου μονοπατιού"
"txtBrokenPathUnits","Βρείτε μονάδες διαδρομής που δεν έχουν κυκλοφορήσει σωστά, αλλά δεν χρησιμοποιούνται και απελευθερώστε τις σωστά."
"txtGhostVehiclesCount","Απελευθέρωση Οχημάτων Φαντασμάτων"
"GROUP_MAINTENANCE_PATHING","Αποσφαλμάτωση Διαδρομής"
"dropdownConnectionGraph","Προβολή Γραφήματος Σύνδεσης Διαδρομής"
"dropdownConnectionGraphNone","Κανένα"
"dropdownConnectionGraphGoods","Εμπορεύματα"
"dropdownConnectionGraphPedestrianZoneServices","Υπηρεσίες Για Πεζούς"
"dropdownConnectionGraphOtherServices","Άλλες υπηρεσίες"
"txtShowConnectionGraph","Αυτή η επιλογή θα χρωματίσει κάθε κόμβο για να δείξει αν είναι συνδεδεμένοι ή όχι σύμφωνα με τον αλγόριθμο Διαχείρισης Μεταφορών. Οι κόμβοι με το ίδιο χρώμα είναι συνδεδεμένοι, διαφορετικά χρωματισμένοι κόμβοι δεν είναι."
"tabBuildingPanelCapacity","Χωρητικότητα"
"sliderTransferIssueDeadTimerValue","Όριο Χρονισμού Του Θανάτου"
"sliderTransferIssueSickTimerValue","Όριο Αρωγής Χρονόμετρο"
"sliderTransferIssueGoodsTimerValue","Όριο Χρονισμού αγαθών"
"GROUP_SICK_COLLECTION","Συλλογή άρρωστων κατοίκων"
"txtOverrideSickHandler","The vanilla sick handler has very little in game consequences, citizens will occasionally be forced to move home and very rarely a building will become abandoned. This option overrides the vanilla sick handler with a custom handler where citizens will often die if no ambulance arrives in time."
"optionOverrideSickHandler","Override Sick Handler"
"txtSickSadNotification","Display sad notification when there are sick to be collected but no normal sick issues with the building."
"optionDisplaySickNotification","Display Sad Notification"
"optionSickHelicopterRate","Helicopter Request Rate"
"txtSickHelicopterRate","How often will the citizens request a helicopter instead of an ambulance."
"optionSickWalkRate","Walk Request Rate"
"txtSickWalkRate","How often are the citizens willing to walk to the hospital instead of getting an ambulance."
"GROUP_BUILDINGPANEL_BUILDING_RESTRICTIONS","Περιορισμοί Κτιρίων"
"btnBuildingRestrictions","Κτήρια"
"btnBuildingRestrictionsSelected","Επιλογή Κτιρίων"
"txtBuildingRestrictionsIncoming","Εισερχόμενα"
"txtBuildingRestrictionsOutgoing","Εξερχόμενα"
"txtBuildingRestrictionsAllBuildings","Όλα Τα Κτίρια"
"txtBuildingRestrictionsRestricted","Περιορισμένο"
"txtAllowedBuildings","Επιτρεπόμενα Κτίρια"
"btnClear","Καθαρισμός"
"reasonGoodsIn","Εισερχόμενα Εμπορεύματα"
"reasonStudent1","Φοιτητές"
"reasonStudent2","Φοιτητές"
"reasonStudent3","Φοιτητές"
"reasonCrime","Έγκλημα"
"reasonCrimeMove","Μετακίνηση Εγκληματιών"
"reasonGarbage","Σκουπίδια"
"reasonGarbageMove","Μετακίνηση Απορριμμάτων"
"reasonGarbageTransfer","Μεταφορά Απορριμμάτων"
"reasonDead","Μεταφορά Νεκρών"
"reasonDeadMove","Μετακίνηση Νεκρών"
"reasonSick","Μεταφορά Ασθενών"
"reasonSickMove","Μετακίνηση Ασθενών"
"reasonFire","Πυρκαγιά"
"reasonFire2","Πυροσβεστικό Ελικόπτερο"
"reasonForestFire","Δασική Πυρκαγιά"
"reasonMaterialOut","Εξερχόμενα Υλικά"
"reasonMail","Ταχυδρομείο"
"reasonMail2","Μεγάλο Ταχυδρομείο"
"reasonUnsortedMail","Αταξινόμητο Ταχυδρομείο"
"reasonSortedMail","Ταξινομημένο Ταχυδρομείο"
"reasonParkMaintenance","Συντήρηση Πάρκου"
"reasonRoadMaintenance","Συντήρηση Δρόμων"
"reasonTaxi","Ταξί"
"reasonTaxiMove","ΤαξίΚινηση"
"reasonCollapsed","Φορτηγά"
"reasonCollapsed2","Ελικόπτερα"
"reasonRawMaterial","Πρώτες Ύλες"
"reasonIncomingMaterial","Εισερχόμενα Υλικά"
"reasonOutgoingMaterial","Εξερχόμενα Υλικά"
"reasonWarehouse","Αποθήκευση"
"reasonGoods","Εμπορεύματα"
"reasonCash","Συλλογή μετρητών"
"reasonFloodWater","Πλημμύρα"
"reasonSnow","Συλλογή Χιονιού"
"reasonSnowMove","Μετακίνηση Χιονιού"
"txtImprovedWarehouseMatching","Οι προσφορές αποθήκης Vanilla περιορίζονται στην προτεραιότητα 2, αυτή η επιλογή θα τους επιτρέψει να κλιμακωθούν στην προτεραιότητα 7."
"optionImprovedWarehouseMatching","Βελτιωμένες Μεταφορές Αποθήκης"
"tooltipHighlightModeOff","Λειτουργία Επισήμανσης: Απενεργοποιημένη"
"tooltipHighlightModeMatches","Λειτουργία Επισήμανσης: Αγώνες\r\n\r\nΚλειδί\r\nΚόκκινο: Επιλεγμένα Κτίριο\r\nMagenta: Υπηρεσίες\r\nΜπλε: Πρώτες Ύλες\r\nΜπλε: Αγαθά\r\nΠράσινο: Mail\r\nΚίτρινο: Όλα τα άλλα"
"tooltipHighlightModeIssues","Λειτουργία Επισήμανσης: Προβλήματα \r\n\r\nKey\r\nΚοκκινο: Επιλεγμένο Κτήριο\r\nΜπλέ και Χρυσό: Χαμηλής Προτεραιότητας \r\nΜπλέ και Πορτοκαλί: Υψηλής Προτεραιότητας \r\nΠράσινο: Άλλα κτίρια υπηρεσιών για αυτόν τον τύπο έκδοσης"
"tooltipHighlightModeSettings","Highlight Mode: Settings\r\n\r\nKey\r\nRed: Building with settings."
"tooltipHighlightModeIssues2","Highlight Mode: Issues\r\n\r\nKey"
"GROUP_EXPORT_LIMITS","Όρια Εξαγωγής Οχημάτων"
"sliderExportVehicleLimit","Όριο οχημάτων εξαγωγών κτηρίου"
"txtExportVehicleLimit","Αν οι εξωτερικές συνδέσεις σας είναι καταπονημένες, μπορείτε να χρησιμοποιήσετε αυτή τη ρύθμιση για να περιορίσετε τον αριθμό των οχημάτων που κάθε κτίριο μπορεί να διαθέσει για την εξαγωγή.\r\n0% = Καμία Εξαγωγή Δεν Επιτρέπεται\r\n100% = Απεριόριστη"
"optionImprovedWarehouseTransfer","Βελτιωμένες Μεταφορές Αποθήκης"
"GROUP_VISUALS","Οπτικά"
"optionEnablePanelTransparency","Ενεργοποίηση Διαφάνειας Πίνακα (Απαιτεί Επανεκκίνηση)"
"optionOverrideGenericIndustriesHandler","Παράκαμψη χειριστή γενικών βιομηχανιών"
"txtOverrideGenericIndustriesHandler","Ο χειριστής βιομηχανιών γενικής χρήσης τείνει να ζητήσει πολύ υλικό πολύ επειγόντως, το οποίο μπορεί να δημιουργήσει πολλή κυκλοφορία φορτηγών και να καθυστερήσει το διαθέσιμο υλικό. Αυτός ο χειριστής προσπαθεί να διορθώσει αυτά τα ζητήματα."
"GROUP_MAINTENANCE_LOGGING","Καταγραφή ορισμού αντιστοίχησηςς"
"dropdownLoggingReason","Αιτία Καταγραφής"
"txtMatchLogging","Αυτή η επιλογή θα γράψει τα αρχεία καταγραφής για κάθε σύνολο αντιστοίχισης για τον επιλεγμένο λόγο. Προειδοποίηση: Αυτό παράγει μια σημαντική ποινή απόδοσης, παρακαλώ ενεργοποιήστε μόνο για επίλυση προβλημάτων."
"txtMatchLoggingPath","Διαδρομή Αρχείου Καταγραφής:\r\n"
"optionShowBuildingId","Εμφάνιση αναγνωριστικού κτηρίου στον τίτλο"
"GROUP_PATH_FAIL_EXCLUSION","Σφάλμα Διαδρομής"
"txtPathFailExclusion","Εντοπίστε τις αποτυχίες διαδρομής και αποκλείστε περαιτέρω αντιστοιχίες μεταξύ αυτών των αποτυχημένων αντικειμένων για λίγο."
"optionPathFailExclusion","Αποκλεισμός σφάλματος διαδρομής"
"dropdownCandidates","Καταγραφή Υποψηφιοτήτων"
"dropdownAllCandidates","Όλοι Οι Υποψήφιοι"
"dropdownValidCandidates","Έγκυροι Υποψήφιοι"
"dropdownExcludedCandidates","Αποκλεισμένοι Υποψήφιοι"
"dropdownNoCandidates","Δεν Υπάρχουν Υποψήφιοι"
"sliderPathDistanceHeuristic","Απόδοση Αλγορίθμου"
"txtPathDistanceHeuristic","Ο αλγόριθμος απόστασης διαδρομής μπορεί να χρησιμοποιήσει μια ευρετική λύση για να επιταχύνει τον υπολογισμό, αλλά αυτ'η η ευρετική λύση μπορεί να μειώσει την ακρίβεια της επιλογής του πλησιέστερου ταιριάσματος σε ορισμένες περιπτώσεις."
"txtPathDistanceHeuristicKey","0% = Ακριβής (Χωρίς ευρετική λύση), 100% = Γρήγορη (Μόνο Για ευρετική λύση)"
"txtPathDistanceShift","Ο αλγόριθμος απόστασης διαδρομής προσαρμόζει το χρόνο ταξιδιού του τελευταίου τμήματος μιας εξωτερικής σύνδεσης, εντός του αλγορίθμου, για την εφαρμογή των εξωτερικών πολλαπλασιαστών σύνδεσης. Αλλάζοντας αυτή την τιμή μπορείτε να ρυθμίσετε την υποκείμενη βασική τιμή που εφαρμόζεται σε αυτά τα τμήματα."
"sliderPathDistanceShift","Αξία Πολλαπλασιαστή Βάσης (Χρόνος Ταξιδίου)"
"txtPathUnitCount","Απελευθέρωση Μονάδων Διαδρομής"
"txtEnterBuildingId","Επιλέξτε Κτήριο η Αναγνωριστικό Κτηρίου"
"tooltipCopySettings","Αντιγραφή ρυθμίσεων"
"tooltipPasteSettings","Επικόλληση ρυθμίσεων"
"tooltipClearSettings","Διαγραφή ρυθμίσεων"
"GROUP_TAXI_MOVE","Χρήση Στάσης Ταξί"
"txtTaxiMove","Αυτή η επιλογή κάνει τη στάση Taxi ως κόμβο για ταξί και όχι για το αμαξοστάσιο. Αυτό σημαίνει ότι το ταξί θα περιμένει τώρα σε στάσεις κοντά σε ένα αεροδρόμιο ή πολυσύχναστη τουριστική περιοχή αντί να είναι κρυμμένο στο αμαξοστάσιο."
"optionTaxiMove","Βελτίωση Της Χρήσης Στάσης Ταξί"
