"Context","Source/Translation"
"CallAgainDescriptionThreshold","Umbral: los umbrales más bajos comienzan a llamar antes."
"CallAgainDescriptionRate","Tarifa: las tarifas más bajas producen devoluciones de llamadas con más frecuencia hasta que se recibe una respuesta."
"GROUP_CALLAGAIN_HEALTHCARE","Cuidado de la salud"
"CallAgainHealthcareThreshold","Umbral de atención médica"
"CallAgainHealthcareRate","Tasa de devolución de llamadas de atención médica"
"GROUP_CALLAGAIN_DEATHCARE","Cuidado de la muerte"
"CallAgainDeathcareThreshold","Umbral de cuidado de la muerte"
"CallAgainDeathcareRate","Tasa de devolución de llamada de Deathcare"
"GROUP_TRANSFERISSUE_PANEL","Panel de problemas de transferencia"
"keyOpenTransferIssuePanel","Abrir panel de problemas de transferencia"
"optionShowIssuesWithVehiclesOnRoute","Mostrar problemas con vehículos en ruta"
"sliderTransferIssueDeleteResolvedDelay","Eliminar retraso resuelto"
"GROUP_STATISTICS_PANEL","Panel de estadísticas"
"keyOpenStatisticsPanel","Abrir panel de estadísticas"
"StatisticsPanelEnabled","Habilitar estadísticas"
"btnResetPathingStatistics","Restablecer estadísticas de rutas"
"buttonResetTransferStatistics","Restablecer estadísticas de transferencia"
"tabBuildingPanelSettings","Ajustes"
"GROUP_BUILDINGPANEL_SERVICES","Opciones de servicio"
"GROUP_BUILDINGPANEL_OUTSIDE_CONNECTIONS","Conexiones exteriores"
"dropdownBuildingPanelImportExport","Importar/Exportar"
"GROUP_BUILDINGPANEL_GOODS_DELIVERY","Opciones de entrega"
"chkBuildingPanelReserveWarehouseTrucks","Almacén de reserva de camiones de carga para traslados locales"
"dropBuildingPanelImportExport1","Permitir importar y exportar"
"dropBuildingPanelImportExport2","Permitir solo importación"
"dropBuildingPanelImportExport3","Permitir solo exportación"
"dropBuildingPanelImportExport4","Ni Permitido"
"tabBuildingPanelStatus","Estado"
"listBuildingPanelStatusColumn1","Material"
"listBuildingPanelStatusColumn2","Valor"
"listBuildingPanelStatusColumn3","Responder"
"listBuildingPanelStatusColumn4","Vehículo"
"listBuildingPanelStatusColumn5","Temporizador"
"tabBuildingPanelTransfers","Transferencias"
"labelBuildingPanelOffers","Ofertas de Transferencia"
"labelBuildingPanelMatchOffers","Ofertas de partidos"
"listBuildingPanelOffersColumn1","Entrada / salida"
"listBuildingPanelOffersColumn2","Material"
"listBuildingPanelOffersColumn3","Prioridad"
"listBuildingPanelOffersColumn4","Activo"
"listBuildingPanelOffersColumn5","Monto"
"listBuildingPanelOffersColumn6","Descripción"
"listBuildingPanelMatchesColumn1","Tiempo"
"listBuildingPanelMatchesColumn2","Material"
"listBuildingPanelMatchesColumn3","Activo"
"listBuildingPanelMatchesColumn4","Monto"
"listBuildingPanelMatchesColumn5","Δ"
"listBuildingPanelMatchesColumn6","Descripción"
"titleTransferIssuesPanel","Problemas de transferencia"
"tabTransferIssuesPathing","Ruta"
"listPathingColumn1","Tiempo"
"listPathingColumn2","Fuente"
"listPathingColumn3","Objetivo"
"tabTransferIssuesDead","Muerto"
"listDeadColumn1","Muerto"
"listDeadColumn2","Temporizador"
"listDeadColumn3","Fuente"
"listDeadColumn4","Objetivo"
"listDeadColumn5","Vehículo"
"tabTransferIssuesSick","Enfermo"
"listSickColumn1","Enfermo"
"listBuildingPanelVehicleTarget","Objetivo"
"dropdownBuildingPanelPreferLocalLabel","Calefacción urbana"
"dropdownBuildingPanelPreferLocal1","Todos los distritos"
"dropdownBuildingPanelPreferLocal2","Preferir dentro del distrito"
"dropdownBuildingPanelPreferLocal3","Solo dentro del Distrito"
"tabTransferIssuesOutside","Fuera de"
"GROUP_BUILDING_PANEL","Panel de Edificios"
"keyOpenBuildingPanel","Panel de Edificios"
"DespawnReturningCargoTrucks","Desaparecen automáticamente los camiones de carga que regresan"
"GROUP_LOCALISATION","Localización"
"dropdownLocalization","Idioma"
"GROUP_CALLAGAIN_CARGOSTATION","Estación de Cargos"
"tabBuildingPanelVehicles","Vehículos"
"txtBuildingPanelTransferManagerWarning","Advertencia: Esta configuración requiere que el Administrador de transferencia personalizado esté habilitado."
"tabTransferIssuesGoods","Los bienes"
"GROUP_CALLAGAIN_GOODS","Opciones de entrega de mercancías"
"CallAgainGoodsThreshold","Umbral de mercancías"
"CallAgainGoodsRate","Mercancías Tasa de devolución de llamada"
"chkShowIssuesWithVehicles","Mostrar problemas con vehículos en ruta"
"GROUP_BUILDINGPANEL_DISTRICT","Restricciones del Distrito"
"dropdownBuildingPanelIncomingPreferLocalLabel","Entrante"
"dropdownBuildingPanelOutgoingPreferLocalLabel","Saliendo"
"chkAllowImport","Permitir Importación"
"chkAllowExport","Permitir exportaciones"
"GROUP_BUILDINGPANEL_APPLYTOALL","Aplicar a todos los edificios del mismo tipo"
"txtExperimentalOutside","Esta opción omitirá las conexiones externas al realizar un partido. Todavía se pueden seleccionar para que coincidan con una oferta si se seleccionan como la mejor coincidencia, pero ya no se utilizarán como originadores de una coincidencia."
"optionExperimentalOutside","Reducir el tráfico de conexiones externas"
"GROUP_EXPERIMENTAL_CONNECTIONS","Conexiones exteriores"
