"Context","Source/Translation"
"titleOutsideConnectionPanel","Uitgaande Verbindingen"
"GROUP_BUILDINGPANEL_OUTSIDE_DISTANCE_MULTIPLIER","Vermenigvuldigingsfactor afstand voor uitgaande verbindingen"
"sliderOutsideDistanceMultiplier","Vermenigvuldiger"
"sliderOutsideDistanceMultiplierTooltip","0 = Gebruik globale instelling\r\n1 = Geen verandering van de afstand\r\n10 = 10x verder weg"
"OutsideMultiplierDescription1","Deze vermenigvuldigers worden toegepast op de berekende afstand in het toewijzingsalgoritme om de verbinding verder weg te laten lijken en daardoor uiteindelijk minder waarschijnlijk gekozen worden."
"OutsideMultiplierDescription2","1 = Geen verandering van de afstand"
"OutsideMultiplierDescription3","10 = 10x verder weg"
"sliderShipMultiplier","Vermenigvuldiger voor schepen"
"sliderPlaneMultiplier","Vermenigvuldiger voor vliegtuigen"
"sliderTrainMultiplier","Vermenigvuldiger voor treinen"
"sliderRoadMultiplier","Vermenigvuldiger voor wegen"
"GROUP_OUTSIDE_CONNECTIONS_PANEL","Uitgaande Verbindingen"
"keyOpenOutsidePanel","Open venster uitgaande verbindingen"
"optionNewWarehouseTransfer","Verbeterde transport tussen magazijnen"
"txtNewInterWarehouseMatching","Met deze optie kunnen overdrachten tussen magazijnen plaatsvinden met lagere prioriteiten, maar worden de opslagniveaus gecontroleerd om ervoor te zorgen dat magazijnen niet doelloos goederen heen en weer sturen zonder enig voordeel."
"txtDetectedDistricts","Gedetecteerde Districten"
"btnDistricts","Districts"
"btnDistrict","District"
"btnPark","Park/Industrie"
"btnMap","Kaart"
"txtNone","Geen"
"txtVehiclesNone","Geen"
"txtStatusNone","Geen"
"GROUP_BUILDINGPANEL_DISTANCE_RESTRICTIONS","Afstandsbeperkingen"
"sliderDistanceRestriction","Maximale Toewijzingsafstand (km)"
"sliderDistanceRestrictionTooltip","0 = Algemene instellingen gebruiken, als er enige of geen beperking is.\r\n1 + = Maximale afstand"
"titleDistrictPanel","Selecteer Districten"
"txtAllowedDistricts","Toegestane Districten"
"txtBlockedDistricts","Geblokkeerde districten"
"txtCurrentDistrict","Huidig ​​District"
"txtCurrentPark","Huidig ​​Park"
"txtLoad","Laden"
"GROUP_IMPROVED_SERVICES_MATCHING","Verbeterde diensten"
"tabMatches","Overeenkomsten"
"titleTransferStatsPanel","Transfer Manager Statistieken"
"sliderOutsideCargoCapacity","Cargo Capacity"
"sliderOutsideResidentCapacity","Resident Capacity"
"sliderOutsideTouristFactor0","Tourist Factor 0"
"sliderOutsideTouristFactor1","Tourist Factor 1"
"sliderOutsideTouristFactor2","Tourist Factor 2"
"sliderOutsideDummyTrafficFactor","Dummy Traffic Factor"
"btnOutsideReset","Reset"
"GROUP_OUTSIDE_SETTINGS","Outside Connection Parameters"
"GROUP_BALANCED_MATCH_MODE","Balanced Match Mode"
"dropdownBalancedTitle","Match First When Equal"
"dropdownBalancedModeIncomingFirst","Match Incoming First (Vanilla)"
"dropdownBalancedModeLeastFirst","Match Least Offers First"
"dropdownBalancedModePassiveFirst","Match Passive First"
"txtBalancedMatch","Choose which offer to match first when incoming and outging offers have the same priority."


