"Context","Source/Translation"
"txtDeathcareExperimental","По умолчанию кладбища, свалки и полицейские участки отправляют предложение о перевозке для одного транспортного средства за раз. Этот параметр изменяет предложение на количество доступных транспортных средств, что может привести к улучшению соответствия.\r\nТеперь он также увеличивает приоритет предложения, когда используется менее 1/2 транспортных средств."
"GROUP_TRANSFERISSUE_PANEL","Панель передачи проблем"
"keyOpenTransferIssuePanel","Открыть панель передачи проблем"
"optionShowIssuesWithVehiclesOnRoute","Показать проблемы с транспортными средствами на маршруте"
"sliderTransferIssueDeleteResolvedDelay","Удалить исправленную задержку"
"GROUP_STATISTICS_PANEL","Панель статистики"
"keyOpenStatisticsPanel","Открыть панель статистики"
"StatisticsPanelEnabled","Включить статистику"
"btnResetTransferManagerSettings","Reset All Transfer Manager Settings"
"btnResetPathingStatistics","Сброс маршрута"
"buttonResetTransferStatistics","Сбросить статистику перемещений"
"tabBuildingPanelSettings","Настройки"
"GROUP_BUILDINGPANEL_SERVICES","Настройки городских служб"
"GROUP_BUILDINGPANEL_OUTSIDE_CONNECTIONS","Внешние соединения"
"dropdownBuildingPanelImportExport","Импорт/Экспорт"
"GROUP_BUILDINGPANEL_GOODS_DELIVERY","Настройки доставки товаров"
"chkBuildingPanelReserveWarehouseTrucks","Резерв грузовых автомобилей склада для местных перевозок"
"tabBuildingPanelStatus","Статус"
"listBuildingPanelStatusColumn1","Материал"
"listBuildingPanelStatusColumn2","Ценность"
"listBuildingPanelStatusColumn3","Исполнитель"
"listBuildingPanelStatusColumn4","ТС"
"listBuildingPanelStatusColumn5","Таймер"
"tabBuildingPanelTransfers","Перевозки"
"labelBuildingPanelOffers","Трансферные предложения"
"labelBuildingPanelMatchOffers","Совпадения"
"listBuildingPanelOffersColumn1","Вх./Исх."
"listBuildingPanelOffersColumn2","Материал"
"listBuildingPanelOffersColumn3","Приоритет"
"listBuildingPanelOffersColumn4","Активно"
"listBuildingPanelOffersColumn5","Количество"
"listBuildingPanelOffersColumn6","Описание"
"listBuildingPanelMatchesColumn1","Время"
"listBuildingPanelMatchesColumn2","Материал"
"listBuildingPanelMatchesColumn3","Активно"
"listBuildingPanelMatchesColumn4","Количество"
"listBuildingPanelMatchesColumn5","Δ"
"listBuildingPanelMatchesColumn6","Описание"
"titleTransferIssuesPanel","Проблемы с перемещением"
"tabTransferIssuesPathing","Путь"
"listPathingColumn1","Время"
"listPathingColumn2","Источник"
"listPathingColumn3","Цель"
"tabTransferIssuesDead","Умершие"
"listDeadColumn1","Умершие"
"listDeadColumn2","Таймер"
"listDeadColumn3","Источник"
"listDeadColumn4","Цель"
"listDeadColumn5","ТС"
"tabTransferIssuesSick","Больные"
"listSickColumn1","Больные"
"listBuildingPanelVehicleTarget","Цель"
"dropdownBuildingPanelPreferLocalLabel","Ограничения районов"
"dropdownBuildingPanelPreferLocal1","Все районы"
"dropdownBuildingPanelPreferLocal2","В пределах района"
"dropdownBuildingPanelPreferLocal3","Только в районе"
"dropdownBuildingPanelPreferLocal4","Все районы, кроме"
"tabTransferIssuesOutside","Вне"
"GROUP_BUILDING_PANEL","Панель здания"
"keyOpenBuildingPanel","Открыть панель здания"
"GROUP_LOCALISATION","Локализация"
"dropdownLocalization","Язык"
"tabBuildingPanelVehicles","ТС"
"txtBuildingPanelTransferManagerWarning","Предупреждение. Эти настройки требуют включения Custom Transfer Manager."
"tabTransferIssuesGoods","Входящие товары"
"tabTransferIssuesGoodsOut","Исходящие товары"
"chkShowIssuesWithVehicles","Показать проблемы с транспортными средствами на маршруте"
"GROUP_BUILDINGPANEL_DISTRICT","Районные ограничения"
"dropdownBuildingPanelOutgoingPreferLocalLabel","Исходящие"
"dropdownBuildingPanelIncomingPreferLocalLabel","Входящие"
"chkAllowImport","Разрешить импорт"
"chkAllowExport","Разрешить экспорт"
"GROUP_BUILDINGPANEL_APPLYTOALL","Применить к зданиям этого типа"
"tabExperimental","Экспериментально"
"chkDistrictAllowServices","Разрешить службы (мусор, пожарная служба, полиция...)"
"GROUP_DISTANCE_LIMITS","Ограничения по расстоянию"
"tabDistanceRestrictions","Расстояние"
"sliderDeathcareDistanceLimits","Ограничение расстояния для ритуальных служб (км)"
"sliderHealthcareDistanceLimits","Ограничение расстояния для медучреждений (км)"
"sliderGarbageDistanceLimits","Ограничение расстояния для мусоровозов (км)"
"sliderPoliceDistanceLimits","Ограничение расстояния для полиции (км)"
"sliderFireDistanceLimits","Ограничение расстояния для пожарных (км)"
"sliderMailDistanceLimits","Ограничение расстояния для почты (км)"
"txtDistanceLimits","Максимально допустимое расстояние совпадения, 0 = Не ограничено. Импорт/экспорт не затрагиваются."
"tabVehicleAI","ИИ автомобиля"
"GROUP_VEHICLE_AI","Включить/отключить ИИ автомобиля"
"optionFireTruckAI","Пожарная машина"
"optionFireCopterAI","Пожарный вертолёт"
"optionGarbageTruckAI","Мусоровоз"
"optionPoliceCarAI","Полицейская машина"
"optionPoliceCopterAI","Полицейский вертолёт"
"txtVehicleAIDescription","VehicleAI улучшает транспортные средства, чтобы искать близлежащие проблемы для решения."
"tabImportExport","Импорт/Экспорт"
"GROUP_IMPORT_RESTRICTIONS","Разрешить импорт"
"txtImportRestrictions","Пожалуйста, убедитесь, что у вас достаточно внутреннего производства, прежде чем отключать эти ресурсы."
"sliderWarehouseReservePercent","Резервные грузовики для местной доставки (%)"
"sliderWarehouseReservePercentLocal","Резервные грузовики (%)"
"GROUP_DUMMY_TRAFFIC","Фиктивный трафик"
"optionDummyTraffic","Отключить фиктивный трафик"
"txtDummyTraffic","В игру добавлен фиктивный трафик, чтобы город казался более живым. Эта опция блокирует фиктивные передачи трафика, чтобы уменьшить трафик в городе."
"optionWarehouseOverride","Переопределить глобальные настройки"
"listConnectionName","Название"
"listConnectionType","Тип"
"listConnectionGuest","Гостевой транспорт"
"listConnectionOwn","Собственный транспорт"
"listConnectionStuck","Stuck"
"listConnectionMultiplier","Множитель"
"listConnectionImport","Импорт"
"listConnectionExport","Экспорт"
"titleOutsideConnectionPanel","Внешние соединения"
"GROUP_BUILDINGPANEL_OUTSIDE_DISTANCE_MULTIPLIER","Множитель внешнего расстояния"
"sliderOutsideDistanceMultiplier","Множитель"
"sliderOutsideDistanceMultiplierTooltip","0 = Использовать общие настройки\r\n1 = Без изменения расстояния\r\n10 = 10x Дальше"
"OutsideMultiplierDescription1","Эти множители применяются к рассчитанному расстоянию в алгоритме сопоставления, чтобы соединение казалось более далёким и, следовательно, с меньшей вероятностью было выбрано в качестве совпадения."
"OutsideMultiplierDescription2","1 = без изменения расстояния"
"OutsideMultiplierDescription3","10 = в 10 раз дальше"
"sliderShipMultiplier","Множитель корабля"
"sliderPlaneMultiplier","Множитель самолёта"
"sliderTrainMultiplier","Множитель поезда"
"sliderRoadMultiplier","Дорожный множитель"
"GROUP_OUTSIDE_CONNECTIONS_PANEL","Панель внешних соединений"
"keyOpenOutsidePanel","Открыть панель внешних соединений"
"txtDetectedDistricts","Обнаруженные районы"
"btnDistricts","Районы"
"btnDistrict","Район"
"btnPark","Area"
"btnMap","Карта"
"txtNone","Нет"
"txtVehiclesNone","Нет"
"txtStatusNone","Нет"
"GROUP_BUILDINGPANEL_DISTANCE_RESTRICTIONS","Ограничения по расстоянию"
"sliderDistanceRestriction","Максимальное соответствие расстоянию (км)"
"sliderDistanceRestrictionTooltip","0 = Использовать глобальные настройки, если есть или нет ограничений.\r\n1+ = Максимальное соответствие расстоянию"
"titleDistrictPanel","Выбрать районы"
"txtAllowedDistricts","Разрешённые районы"
"txtBlockedDistricts","Заблокированные районы"
"txtCurrentDistrict","Текущий район"
"txtCurrentPark","Current Area"
"txtLoad","Загрузить"
"GROUP_IMPROVED_SERVICES_MATCHING","Улучшенное соответствие служб"
"tabMatches","Соответствия"
"titleTransferStatsPanel","Статистика Transfer Manager"
"sliderOutsideCargoCapacity","Грузоподъёмность"
"sliderOutsideResidentCapacity","Количество жителей"
"sliderOutsideTouristFactor0","Туристический фактор 0"
"sliderOutsideTouristFactor1","Туристический фактор 1"
"sliderOutsideTouristFactor2","Туристический фактор 2"
"sliderOutsideDummyTrafficFactor","Фактор фиктивного трафика"
"btnOutsideReset","Сброс"
"GROUP_OUTSIDE_SETTINGS","Параметры внешнего соединения"
"GROUP_BALANCED_MATCH_MODE","Сбалансированный режим"
"dropdownBalancedTitle","Первым совпадающее, при равенстве"
"dropdownBalancedModeIncomingFirst","Первым совпадающее с входящим (как по умолчанию)"
"dropdownBalancedModeLeastFirst","Первым с наименьшим количеством предложений"
"dropdownBalancedModePassiveFirst","Первыми пассивные"
"txtBalancedMatch","Выберите, какое предложение будет сопоставляться первым, если входящие и исходящие предложения имеют одинаковый приоритет."
"GROUP_PATH_DISTANCE","Алгоритм соответствия расстоянию"
"optionPathDistanceServices","Использовать длину пути для сервисов"
"optionPathDistanceGoods","Использовать длину пути для товаров"
"txtPathDistance","Используйте длину пути вместо расстояния прямой видимости. Это приведёт к лучшему соответствию, когда ваша сеть или географическое положение являются сложными, но медленными, поэтому убедитесь, что ваш компьютер достаточно быстр для этой опции."
"optionHighlightMatches","Подсвечивать совпадения"
"listBuildingPanelOffersPark","Парк"
"tabTransferRoadAccess","Нет доступа к дороге"
"btnResetRoadAccess","Сбросить доступ к дороге"
"tabGame","Игра"
"btnDeleteVehicle","Удалить транспортное средство"
"tabMaintenance","Техобслуживание"
"GROUP_Maintenance","Техобслуживание"
"btnReleaseGhostVehicles","Разблокировать застрявший транспорт"
"txtReleaseGhostVehicles","Найти транспортные средства, которые застряли или не имеют действительного положения или статуса, и разблокировать их."
"btnReleaseBrokenPathing","Исправить нерабочие дороги"
"txtBrokenPathUnits","Найти участки дороги, которые были построены неправильно и не используются, для перестройки их должным образом."
"txtGhostVehiclesCount","Застрявшие автомобили разблокированы"
"GROUP_MAINTENANCE_PATHING","Отладка пути"
"dropdownConnectionGraph","Показать график соединения маршрутов"
"dropdownConnectionGraphNone","Нет"
"dropdownConnectionGraphGoods","Товары"
"dropdownConnectionGraphPedestrianZoneServices","Pedestrian Zone Services"
"dropdownConnectionGraphOtherServices","Other Services"
"txtShowConnectionGraph","Когда панель здания открыта, эта опция будет окрашивать каждый узел, чтобы показать, соединены они или нет."
"tabBuildingPanelCapacity","Вместимость"
"sliderTransferIssueDeadTimerValue","Порог таймера смерти"
"sliderTransferIssueSickTimerValue","Порог таймера болезни"
"sliderTransferIssueGoodsTimerValue","Порог таймера товаров"
"GROUP_SICK_COLLECTION","Сбор больных граждан"
"optionOverrideResidentialSick","Переопределить обработчика больных по месту жительства"
"optionCollectionOtherBuildings","Забирать больных из других зданий"
"txtOverrideSickCollection","Ванильный обработчик больных, как правило, не забирает довольно много больных граждан. Эта опция заменяет ванильный обработчик больных на специальный обработчик, который, как мы надеемся, улучшит это поведение."
"txtSickCollectionOtherBuildings","Ванильная игра собирает больных граждан только из жилых домов. Для большего реализма и лучшего использования больниц больных граждан также можно собирать из других типов зданий."
"txtSickCollectionWarning","Предупреждение: включение этой опции в существующем городе приведёт к резкому увеличению сбора больных граждан, что может привести к увеличению расходов на вашу больничную систему."
"GROUP_BUILDINGPANEL_BUILDING_RESTRICTIONS","Ограничения для зданий"
"btnBuildingRestrictions","Здания…"
"btnBuildingRestrictionsSelected","Выбор зданий"
"txtBuildingRestrictionsIncoming","Входящие"
"txtBuildingRestrictionsOutgoing","Исходящие"
"txtBuildingRestrictionsAllBuildings","Все здания"
"txtBuildingRestrictionsRestricted","Ограничено"
"btnClear","Очистить"
"reasonGoodsIn","Входящие товары"
"reasonStudent1","Студенты"
"reasonStudent2","Студенты"
"reasonStudent3","Студенты"
"reasonCrime","Преступники"
"reasonCrimeMove","Перевозка преступников"
"reasonGarbage","Мусор"
"reasonGarbageMove","Вывоз мусора"
"reasonGarbageTransfer","Перемещение мусора"
"reasonDead","Вывоз умерших"
"reasonDeadMove","Перемещение умерших"
"reasonSick","Вывоз больных"
"reasonSickMove","Перемещение больных"
"reasonFire","Пожар"
"reasonFire2","Пожарный вертолёт"
"reasonForestFire","Лесной пожар"
"reasonMaterialOut","Исходящий материал"
"reasonMail","Почта"
"reasonUnsortedMail","Несортированная почта"
"reasonSortedMail","Отсортированная почта"
"reasonParkMaintenance","Обслуживание парков"
"reasonRoadMaintenance","Обслуживание дорог"
"reasonTaxi","Такси"
"reasonCollapsed","Грузовики"
"reasonCollapsed2","Вертолёты"
"reasonRawMaterial","Сырьё"
"reasonIncomingMaterial","Входящий материал"
"reasonOutgoingMaterial","Исходящий материал"
"reasonWarehouse","Склад"
"reasonGoods","Товары"
"reasonCash","Сбор наличных"
"reasonFloodWater","Затоплено"
"reasonSnow","Уборка снега"
"reasonSnowMove","Перемещение снега"
"txtImprovedWarehouseMatching","Предложения ванильного склада ограничены приоритетом 2, этот параметр позволит масштабировать их до приоритета 7."
"optionImprovedWarehouseMatching","Улучшенные складские перемещения"
"tooltipHighlightModeOff","Режим выделения: Выкл"
"tooltipHighlightModeMatches","Режим выделения: Совпадения\r\n\r\nKey\r\nКрасный: Выбранное здание\r\nПурпуоный: Услуги\r\nГолубой: Сырье\r\nСиний: Товары\r\nЗеденый: Почта\r\nЖелтый: Всё else"
"tooltipHighlightModeIssues","Highlight Mode: Issues\r\n\r\nKey\r\nRed: Selected Building\r\nCyan and Gold: Low Priority\r\nBlue and Orange: High Priority\r\nGreen: Other service buildings for this issue type"
"GROUP_EXPORT_LIMITS","Ограничения ТС для экспорта"
"sliderExportVehicleLimit","Ограничение экспорта ТС здания(%)"
"txtExportVehicleLimit","Если ваши внешние соединения перегружены, вы можете использовать этот параметр, чтобы ограничить количество транспортных средств, которые каждое здание может выделить для экспорта.\r\n0% = Экспорт не разрешён\r\n100% = Неограниченный"
"optionImprovedWarehouseTransfer","Улучшенная передача склада"
"GROUP_VISUALS","Визуализация"
"optionEnablePanelTransparency","Включить прозрачность панели (требуется перезагрузка)"
"optionOverrideGenericIndustriesHandler","Переопределить обработчик Generic Industries"
"txtOverrideGenericIndustriesHandler","Обработчик Generic Industries, как правило, очень много запрашивает материалов, которые могут генерировать большой трафик грузовиков. Данный обработчик пытается исправить эти проблемы."
"GROUP_MAINTENANCE_LOGGING","Match Set Logging"
"dropdownLoggingReason","Log Reason"
"txtMatchLogging","This option will write out log files for each match set for the chosen reason. Warning: This produces a significant performance penalty, please only enable for trouble shooting purposes."
"txtMatchLoggingPath","Log File Path:\r\n"
"optionShowBuildingId","Show Building ID In Title"
"GROUP_PATH_FAIL_EXCLUSION","Path Failure"
"txtPathFailExclusion","Detect path failures and block any further matches between these failed objects for a while."
"optionPathFailExclusion","Path Failure Exclusion"
"dropdownCandidates","Log Candidates"
"dropdownAllCandidates","All Candidates"
"dropdownValidCandidates","Valid Candidates"
"dropdownExcludedCandidates","Excluded Candidates"
"dropdownNoCandidates","No Candidates"
