"Context","Source/Translation"
"optionDeathcareExperimental","Transferencias mejoradas de atención de la muerte"
"optionGarbageExperimental","Transferencias de basura mejoradas"
"optionPoliceExperimental","Transferencias Policiales Mejoradas"
"optionImprovedMailTransfers","Improved Mail Transfers"
"txtDeathcareExperimental","De manera predeterminada los Cementerios, Basureros y Estaciones de Policía envían una oferta de transferencia para un vehículo a la vez. Esta opción cambia la oferta para que sea el número de vehículos disponibles, lo que puede resultar en una mejor capacidad de respuesta.\r\nAdemás ahora incrementa la prioridad de la oferta cuando menos de la mitad de los vehiculos son utilizados."
"GROUP_TRANSFERISSUE_PANEL","Panel de problemas de transferencia"
"keyOpenTransferIssuePanel","Abrir panel de problemas de transferencia"
"optionShowIssuesWithVehiclesOnRoute","Mostrar problemas con vehículos en ruta"
"sliderTransferIssueDeleteResolvedDelay","Eliminar retraso resuelto"
"GROUP_STATISTICS_PANEL","Panel de estadísticas"
"keyOpenStatisticsPanel","Abrir panel de estadísticas"
"StatisticsPanelEnabled","Habilitar estadísticas"
"btnResetTransferManagerSettings","Reset All Transfer Manager Settings"
"btnResetPathingStatistics","Restablecer Ruta"
"buttonResetTransferStatistics","Restablecer estadísticas de transferencia"
"tabBuildingPanelSettings","Ajustes"
"GROUP_BUILDINGPANEL_SERVICES","Opciones de servicio"
"GROUP_BUILDINGPANEL_OUTSIDE_CONNECTIONS","Conexiones exteriores"
"dropdownBuildingPanelImportExport","Importar/Exportar"
"GROUP_BUILDINGPANEL_GOODS_DELIVERY","Opciones de entrega"
"chkBuildingPanelReserveWarehouseTrucks","Almacén de reserva de camiones de carga para traslados locales"
"tabBuildingPanelStatus","Estado"
"listBuildingPanelStatusColumn1","Material"
"listBuildingPanelStatusColumn2","Valor"
"listBuildingPanelStatusColumn3","Responder"
"listBuildingPanelStatusColumn4","Vehículo"
"listBuildingPanelStatusColumn5","Temporizador"
"tabBuildingPanelTransfers","Transferencias"
"labelBuildingPanelOffers","Ofertas de Transferencia"
"labelBuildingPanelMatchOffers","Coincidencias"
"listBuildingPanelOffersColumn1","Entrada / salida"
"listBuildingPanelOffersColumn2","Material"
"listBuildingPanelOffersColumn3","Prioridad"
"listBuildingPanelOffersColumn4","Activo"
"listBuildingPanelOffersColumn5","Monto"
"listBuildingPanelOffersColumn6","Descripción"
"listBuildingPanelMatchesColumn1","Tiempo"
"listBuildingPanelMatchesColumn2","Material"
"listBuildingPanelMatchesColumn3","Activo"
"listBuildingPanelMatchesColumn4","Monto"
"listBuildingPanelMatchesColumn5","Δ"
"listBuildingPanelMatchesColumn6","Descripción"
"titleTransferIssuesPanel","Problemas de transferencia"
"tabTransferIssuesPathing","Ruta"
"listPathingColumn1","Tiempo"
"listPathingColumn2","Fuente"
"listPathingColumn3","Objetivo"
"tabTransferIssuesDead","Muerto"
"listDeadColumn1","Muerto"
"listDeadColumn2","Temporizador"
"listDeadColumn3","Fuente"
"listDeadColumn4","Objetivo"
"listDeadColumn5","Vehículo"
"tabTransferIssuesSick","Enfermo"
"listSickColumn1","Enfermo"
"listBuildingPanelVehicleTarget","Objetivo"
"dropdownBuildingPanelPreferLocalLabel","Calefacción urbana"
"dropdownBuildingPanelPreferLocal1","Todos los distritos"
"dropdownBuildingPanelPreferLocal2","Preferir dentro del distrito"
"dropdownBuildingPanelPreferLocal3","Solo dentro del Distrito"
"dropdownBuildingPanelPreferLocal4","Todos los Distritos, Excepto Para"
"tabTransferIssuesOutside","Fuera de"
"GROUP_BUILDING_PANEL","Panel de Edificios"
"keyOpenBuildingPanel","Panel de Edificios"
"GROUP_LOCALISATION","Localización"
"dropdownLocalization","Idioma"
"tabBuildingPanelVehicles","Vehículos"
"txtBuildingPanelTransferManagerWarning","Advertencia: Esta configuración requiere que el Administrador de transferencia personalizado esté habilitado."
"tabTransferIssuesGoods","Bienes entrantes"
"tabTransferIssuesGoodsOut","Bienes salientes"
"chkShowIssuesWithVehicles","Mostrar problemas con vehículos en ruta"
"GROUP_BUILDINGPANEL_DISTRICT","Restricciones del Distrito"
"dropdownBuildingPanelOutgoingPreferLocalLabel","Saliendo"
"dropdownBuildingPanelIncomingPreferLocalLabel","Entrante"
"chkAllowImport","Permitir Importación"
"chkAllowExport","Permitir exportaciones"
"GROUP_BUILDINGPANEL_APPLYTOALL","Aplicar a todos los edificios del mismo tipo"
"tabExperimental","Experimental"
"chkDistrictAllowServices","Permitir Servicios (Basura, Bomberos, Policía...)"
"GROUP_DISTANCE_LIMITS","Límites de distancia"
"tabDistanceRestrictions","Distancia"
"sliderDeathcareDistanceLimits","Límite de distancia del cuidado de la muerte (km)"
"sliderHealthcareDistanceLimits","Límite de distancia asistencial (km)"
"sliderGarbageDistanceLimits","Límite de distancia de basura (km)"
"sliderPoliceDistanceLimits","Límite de distancia policial (km)"
"sliderFireDistanceLimits","Límite de distancia de fuego (km)"
"sliderMailDistanceLimits","Límite de distancia de correo (km)"
"txtDistanceLimits","Distancia de coincidencia máxima permitida, 0 = Ilimitado. Las importaciones/exportaciones no se ven afectadas."
"tabVehicleAI","Vehículo AI"
"GROUP_VEHICLE_AI","Habilitar/deshabilitar la IA del vehículo"
"optionFireTruckAI","Camión de bomberos"
"optionFireCopterAI","Helicóptero de fuego"
"optionGarbageTruckAI","Camión de la basura"
"optionPoliceCarAI","Coche de policía"
"optionPoliceCopterAI","Helicóptero de la policía"
"txtVehicleAIDescription","VehicleAI mejora los vehículos para buscar problemas cercanos para resolver."
"tabImportExport","Importar/Exportar"
"GROUP_IMPORT_RESTRICTIONS","Permitir Importación"
"txtImportRestrictions","Asegúrese de tener suficiente producción interna antes de deshabilitar estos recursos."
"sliderWarehouseReservePercent","Reserva de camiones para traslados locales (%)"
"sliderWarehouseReservePercentLocal","Reservar Camiones (%)"
"GROUP_DUMMY_TRAFFIC","Tráfico ficticio"
"optionDummyTraffic","Desactivar tráfico ficticio"
"txtDummyTraffic","El juego agrega tráfico ficticio para que la ciudad se sienta más viva. Esta opción bloquea las transferencias de tráfico ficticias para reducir el tráfico dentro de la ciudad."
"optionWarehouseOverride","Anular la configuración global"
"listConnectionName","Nombre"
"listConnectionType","Tipo"
"listConnectionGuest","Vehículos ajenos"
"listConnectionOwn","Vehículos propios"
"listConnectionStuck","Stuck"
"listConnectionMultiplier","Multiplicador"
"listConnectionImport","Importar"
"listConnectionExport","Exportar"
"titleOutsideConnectionPanel","Conexiones exteriores"
"GROUP_BUILDINGPANEL_OUTSIDE_DISTANCE_MULTIPLIER","Multiplicador de distancia exterior"
"sliderOutsideDistanceMultiplier","Multiplicador"
"sliderOutsideDistanceMultiplierTooltip","0 = Usar configuración global\r\n1 = Sin cambios en la distancia\r\n10 = 10x Más lejos"
"OutsideMultiplierDescription1","Estos multiplicadores se aplican a la distancia calculada en el algoritmo de coincidencia para hacer que la conexión parezca más lejana y, por lo tanto, menos probable que se elija como coincidencia."
"OutsideMultiplierDescription2","1 = Sin cambios en la distancia"
"OutsideMultiplierDescription3","10 = 10x más lejos"
"sliderShipMultiplier","Multiplicador de barcos"
"sliderPlaneMultiplier","Multiplicador plano"
"sliderTrainMultiplier","Multiplicador de tren"
"sliderRoadMultiplier","Multiplicador de carreteras"
"GROUP_OUTSIDE_CONNECTIONS_PANEL","Panel de conexión exterior"
"keyOpenOutsidePanel","Panel de conexión exterior abierto"
"txtDetectedDistricts","Distritos detectados"
"btnDistricts","Distritos"
"btnDistrict","Barrio"
"btnPark","Area"
"btnMap","Mapa"
"txtNone","Ninguna"
"txtVehiclesNone","Ninguno"
"txtStatusNone","Ninguna"
"GROUP_BUILDINGPANEL_DISTANCE_RESTRICTIONS","Restricciones de Distancia"
"sliderDistanceRestriction","Distancia Máxima de Emparejamiento (km)"
"sliderDistanceRestrictionTooltip","0 = Usar configuración global, si hay alguna o ninguna restricción.\r\n1+ = Distancia máxima de coincidencia"
"titleDistrictPanel","Seleccionar Distritos"
"txtAllowedDistricts","Distritos Permitidos"
"txtBlockedDistricts","Distritos Bloqueados"
"txtCurrentDistrict","Distrito Actual"
"txtCurrentPark","Current Area"
"txtLoad","Cargar"
"GROUP_IMPROVED_SERVICES_MATCHING","Emparejamiento de Servicio Mejorado"
"tabMatches","Coincidencias"
"titleTransferStatsPanel","Estadísticas del Gestor de Transferencias"
"sliderOutsideCargoCapacity","Capacidad de Carga"
"sliderOutsideResidentCapacity","Capacidad Residencial"
"sliderOutsideTouristFactor0","Factor de Turismo 0"
"sliderOutsideTouristFactor1","Factor de Turismo 1"
"sliderOutsideTouristFactor2","Factor de Turismo 2"
"sliderOutsideDummyTrafficFactor","Factor de Tráfico Tonto"
"btnOutsideReset","Restablecer"
"GROUP_OUTSIDE_SETTINGS","Parámetros de Conexión Exterior"
"GROUP_BALANCED_MATCH_MODE","Modo de Emparejamiento Balanceado"
"dropdownBalancedTitle","Emparejar Primero Cuando sea Igual"
"dropdownBalancedModeIncomingFirst","Emparejamiento Entrante Primero (Vanilla)"
"dropdownBalancedModeLeastFirst","Emparejar Primero con las Ofertas Menores"
"dropdownBalancedModePassiveFirst","Emparejar primero pasivo"
"txtBalancedMatch","Elija qué ofertas coincidir primero cuando las ofertas de entrada y salida tienen la misma prioridad."
"GROUP_PATH_DISTANCE","Algoritmo de Emparejamiento por Distancia"
"optionPathDistanceServices","Usar distancia de ruta para los servicios"
"optionPathDistanceGoods","Usar distancia de ruta para los bienes"
"dropdownPathDistanceAlgorithmServices","Services Algorithm"
"dropdownPathDistanceAlgorithmGoods","Goods Algorithm"
"dropdownPathDistanceLOS","Line of Sight"
"dropdownPathDistanceConnectedLOS","Connected Line of Sight"
"dropdownPathDistance","Path Distance"
"txtPathDistance","Usar la distancia de la ruta en lugar de la línea de la distancia de la vista. Esto resultará en mejores coincidencias donde su red o geografía es compleja, pero es más lenta, así que asegúrese de que su equipo es lo suficientemente rápido para esta opción."
"optionHighlightMatches","Resaltar Coincidencias"
"listBuildingPanelOffersPark","Parque"
"tabTransferRoadAccess","Sin acceso por carretera"
"btnResetRoadAccess","Restablecer acceso por carretera"
"tabGame","Juego"
"btnDeleteVehicle","Eliminar vehículo"
"tabMaintenance","Mantenimiento"
"GROUP_Maintenance","Mantenimiento"
"btnReleaseGhostVehicles","Liberar vehículos fantasma"
"txtReleaseGhostVehicles","Busca vehículos que estén atascados o sin posiciones o estatus válidos y los libera."
"btnReleaseBrokenPathing","Liberar ruta rota"
"txtBrokenPathUnits","Encuentre las unidades de ruta que no han sido liberadas correctamente, pero que no se utilizan y las libera correctamente."
"txtGhostVehiclesCount","Vehículos fantasma liberados"
"GROUP_MAINTENANCE_PATHING","Depuración de rutas"
"dropdownConnectionGraph","Mostrar gráfico de conexión de ruta"
"dropdownConnectionGraphNone","Ninguno"
"dropdownConnectionGraphGoods","Bienes"
"dropdownConnectionGraphPedestrianZoneServices","Pedestrian Zone Services"
"dropdownConnectionGraphOtherServices","Other Services"
"txtShowConnectionGraph","While the building panel is open, this option will color each node to show whether they are connected or not according to the Transfer Manager algorithm. Nodes with the same color are connected, differently colored nodes are not."
"tabBuildingPanelCapacity","Capacidad"
"sliderTransferIssueDeadTimerValue","Umbral del temporizador de cementerio"
"sliderTransferIssueSickTimerValue","Umbral del temporizador de enfermos"
"sliderTransferIssueGoodsTimerValue","Umbral del temporizador de bienes"
"GROUP_SICK_COLLECTION","Recolección de ciudadanos enfermos"
"optionOverrideResidentialSick","Anular operador de enfermos residenciales"
"optionCollectionOtherBuildings","Recoger enfermos de otros edificios"
"txtOverrideSickCollection","El operador vanilla de enfermos, tiende a dejar a algunos sin recoger. Esta opción superpone al operador vanilla con un operador personalizado para mejorar este comportamiento."
"txtSickCollectionOtherBuildings","El juego vanilla solo recoge enfermos de edificios residenciales. Para más realismo y mejor utilización de hospitales, los ciudadanos enfermos también pueden ser recolectados desde otro tipo de edificios."
"txtSickCollectionWarning","Atención: Habilitar esta opción en una ciudad existente, resultará en una oleada recolección de ciudadanos enfermos que puede colapsar tu sistema de hospitales."
"GROUP_BUILDINGPANEL_BUILDING_RESTRICTIONS","Restricciones del edificio"
"btnBuildingRestrictions","Edificios..."
"btnBuildingRestrictionsSelected","Seleccionar edificios"
"txtBuildingRestrictionsIncoming","Entrante"
"txtBuildingRestrictionsOutgoing","Saliente"
"txtBuildingRestrictionsAllBuildings","Todos los edificios"
"txtBuildingRestrictionsRestricted","Limitado"
"btnClear","Limpiar"
"reasonGoodsIn","Bienes entrantes"
"reasonStudent1","Estudiantes"
"reasonStudent2","Estudiantes"
"reasonStudent3","Estudiantes"
"reasonCrime","Crimen"
"reasonCrimeMove","Traslado de criminales"
"reasonGarbage","Basura"
"reasonGarbageMove","Movimiento de basura"
"reasonGarbageTransfer","Transferencia de basura"
"reasonDead","Recogiendo muertos"
"reasonDeadMove","Moviendo muertos"
"reasonSick","Recogiendo enfermos"
"reasonSickMove","Moviendo enfermos"
"reasonFire","Incendios"
"reasonFire2","Helicóptero de incendios"
"reasonForestFire","Incendio forestal"
"reasonMaterialOut","Materiales salientes"
"reasonMail","Correo"
"reasonUnsortedMail","Correo sin ordenar"
"reasonSortedMail","Correo ordenado"
"reasonParkMaintenance","Mantenimiento de parques"
"reasonRoadMaintenance","Mantenimiento de caminos"
"reasonTaxi","Taxi"
"reasonCollapsed","Camiones"
"reasonCollapsed2","Helicópteros"
"reasonRawMaterial","Materia prima"
"reasonIncomingMaterial","Materiales entrantes"
"reasonOutgoingMaterial","Materiales salientes"
"reasonWarehouse","Almacenaje"
"reasonGoods","Bienes"
"reasonCash","Recolección de efectivo"
"reasonFloodWater","Inundación"
"reasonSnow","Recogiendo nieve"
"reasonSnowMove","Moviendo nieve"
"txtImprovedWarehouseMatching","Las ofertas del almacén Vanilla se limitan a la prioridad 2, esta opción les permitirá escalar a la prioridad 7."
"optionImprovedWarehouseMatching","Transferencia mejorada de almacenes"
"tooltipHighlightModeOff","Modo de resalte: apagado"
"tooltipHighlightModeMatches","Modo de resaltado: Coincidencias\r\n\r\nClave\r\nRoja: Construcción Seleccionada\r\nMagenta: Servicios\r\nCian: Materiales Rudos\r\nAzul: Bienes\r\nVerde: Correo\r\nAmarillo: Todo lo demás"
"tooltipHighlightModeIssues","Highlight Mode: Issues\r\n\r\nKey\r\nRed: Selected Building\r\nCyan and Gold: Low Priority\r\nBlue and Orange: High Priority\r\nGreen: Other service buildings for this issue type"
"GROUP_EXPORT_LIMITS","Límite de vehículos para exportaciones"
"sliderExportVehicleLimit","Límite del edificio de vehículos para exportaciones (%)"
"txtExportVehicleLimit","Si tus conexiones externas están funcionando, puede utilizar esta opción para limitar el número de vehículos que cada edificio puede asignar a la exportación.\r\n0% = Ninguna exportación permitida\r\n100% = Sin restricciones"
"optionImprovedWarehouseTransfer","Transferencia mejorada de almacenes"
"GROUP_VISUALS","Visualización"
"optionEnablePanelTransparency","Habilitar transparencia del panel (requiere reiniciar)"
"optionOverrideGenericIndustriesHandler","Anular operador de industrias genéricas"
"txtOverrideGenericIndustriesHandler","El operador de industria genérica tiende a pedir mucha materia prima de forma urgente, lo que puede generar gran tráfico de camiones y asfixiar los materiales disponibles. Este operador personalizado intenta corregir este problema."
"GROUP_MAINTENANCE_LOGGING","Match Set Logging"
"dropdownLoggingReason","Log Reason"
"txtMatchLogging","This option will write out log files for each match set for the chosen reason. Warning: This produces a significant performance penalty, please only enable for trouble shooting purposes."
"txtMatchLoggingPath","Log File Path:\r\n"
"optionShowBuildingId","Show Building ID In Title"
"GROUP_PATH_FAIL_EXCLUSION","Path Failure"
"txtPathFailExclusion","Detect path failures and block any further matches between these failed objects for a while."
"optionPathFailExclusion","Path Failure Exclusion"
"dropdownCandidates","Log Candidates"
"dropdownAllCandidates","All Candidates"
"dropdownValidCandidates","Valid Candidates"
"dropdownExcludedCandidates","Excluded Candidates"
"dropdownNoCandidates","No Candidates"
"sliderPathDistanceHeuristic","Algorithm Performance"
"txtPathDistanceHeuristic","The path distance algorithm can use a heuristic to speed up the calculation, but this heuristic can reduce the accuracy of choosing the closest match in some situations."
"txtPathDistanceHeuristicKey","0% = Accurate (No Heuristic), 100% = Fast (Hueristic Only)"
"txtPathDistanceShift","The path distance algorithm adjusts the travel time of the last segment of an outside connection, within the algorithm, to allow applying the outside connection multipliers. By changing this value you can adjust the underlying base value that is applied to these segments."
"sliderPathDistanceShift","Multiplier Base Value (Travel Time)"
"txtPathUnitCount","Path Units Released"
"txtEnterBuildingId","Select Building or Enter Building ID"
