"Context","Source/Translation"
"txtNewWarehouseReserveTrucks","Bu seçenek, kalan kamyon sayısı bu yüzdeden az olduğunda teklif dışı önceliğini düşürecektir. Bu, yüksek öncelikli yerel talebi karşılamak için kamyon kapasitesini ayırma etkisine sahiptir."
"optionNewWarehouseTransfer","Geliştirilmiş Depolar Arası Transfer"
"txtNewInterWarehouseMatching","Bu seçenek, depolar arası transferlerin daha düşük önceliklerde gerçekleşmesine izin verir, ancak depoların amaçsızca ürünleri fayda sağlamadan ileri geri göndermediğinden emin olmak için depolama seviyelerini kontrol eder."
"GROUP_FACTORY_OPTIONS","Fabrika Seçenekleri"
"optionFactoryFirst","Önce Fabrika Tekliflerini Eşleştirin"
"optionFactoryFirstText","Bu seçenek, fabrikaların gelişmiş operasyon için mevcut en yakın teklifle eşleştirilmesini sağlamak için eşleştirme sürecinin başlarında gelen fabrika tekliflerini eşleştirir."
"GROUP_EXPORTIMPORT_OPTIONS","İhracat-ithalat Seçenekleri"
"GROUP_EXPERIMENTAL_DEATHCARE","Cenaze/Çöp"
"optionDeathcareExperimental","İyileştirilmiş Cenaze Transferleri"
"optionGarbageExperimental","İyileştirilmiş Çöp Transferleri"
"optionPoliceExperimental","İyileştirilmiş Polis Transferleri"
"optionImprovedMailTransfers","Geliştirilmiş Posta Transferleri"
"txtDeathcareExperimental","Varsayılan olarak Mezarlıklar, Çöplük ve Polis Karakolları her seferinde bir araç için transfer teklifi gönderir. Bu seçenek, teklifi mevcut araç sayısı olarak değiştirir ve bu da daha iyi eşleştirme ile sonuçlanabilir.\r\nArtık 1/2'den az araç kullanımdayken teklif önceliğini de artırıyor."
"GROUP_TRANSFERISSUE_PANEL","Aktarım Sorunu Paneli"
"keyOpenTransferIssuePanel","Transfer Sorunu Panelini Aç"
"optionShowIssuesWithVehiclesOnRoute","Rotadaki araçlarla ilgili sorunları göster"
"sliderTransferIssueDeleteResolvedDelay","Çözümlenen gecikmeyi sil"
"GROUP_STATISTICS_PANEL","İstatistik Paneli"
"keyOpenStatisticsPanel","İstatistik Panelini Aç"
"StatisticsPanelEnabled","İstatistikleri Etkinleştir"
"btnResetTransferManagerSettings","Tüm Transfer Yöneticisi Ayarlarını Sıfırla"
"btnResetPathingStatistics","Yolu Sıfırla"
"buttonResetTransferStatistics","Aktarım İstatistiklerini Sıfırla"
"tabBuildingPanelSettings","Ayarlar"
"GROUP_BUILDINGPANEL_SERVICES","Hizmet Seçenekleri"
"GROUP_BUILDINGPANEL_OUTSIDE_CONNECTIONS","Dış Bağlantılar"
"dropdownBuildingPanelImportExport","İthalat/ihracat"
"GROUP_BUILDINGPANEL_GOODS_DELIVERY","Ürün Teslimat Seçenekleri"
"chkBuildingPanelReserveWarehouseTrucks","Yerel transferler için depo kargo kamyonlarını rezerve edin"
"tabBuildingPanelStatus","Durum"
"listBuildingPanelStatusColumn1","Malzeme"
"listBuildingPanelStatusColumn2","Değer"
"listBuildingPanelStatusColumn3","Yanıtlayıcı"
"listBuildingPanelStatusColumn4","Taşıt"
"listBuildingPanelStatusColumn5","Zaman"
"tabBuildingPanelTransfers","Transferler"
"labelBuildingPanelOffers","Transfer Teklifleri"
"labelBuildingPanelMatchOffers","Eşleşmeler"
"listBuildingPanelOffersColumn1","Gir/Çık"
"listBuildingPanelOffersColumn2","Ürün"
"listBuildingPanelOffersColumn3","Öncelik"
"listBuildingPanelOffersColumn4","Aktif"
"listBuildingPanelOffersColumn5","Miktar"
"listBuildingPanelOffersColumn6","Açıklama"
"listBuildingPanelMatchesColumn1","Zaman"
"listBuildingPanelMatchesColumn2","Materyal"
"listBuildingPanelMatchesColumn3","Aktif"
"listBuildingPanelMatchesColumn4","Miktar"
"listBuildingPanelMatchesColumn5","Δ"
"listBuildingPanelMatchesColumn6","Açıklama"
"titleTransferIssuesPanel","Aktarım Sorunları"
"tabTransferIssuesPathing","Yol"
"listPathingColumn1","Zaman"
"listPathingColumn2","Kaynak"
"listPathingColumn3","Hedef"
"tabTransferIssuesDead","Ölü"
"listDeadColumn1","Ölü"
"listDeadColumn2","Zaman"
"listDeadColumn3","Kaynak"
"listDeadColumn4","Hedef"
"listDeadColumn5","Araç"
"tabTransferIssuesSick","Hasta"
"listSickColumn1","Hasta"
"listBuildingPanelVehicleTarget","Hedef"
"dropdownBuildingPanelPreferLocalLabel","Bölge Kısıtlamaları"
"dropdownBuildingPanelPreferLocal1","Tüm Bölgeler"
"dropdownBuildingPanelPreferLocal2","Bölge Sınırları İçinde"
"dropdownBuildingPanelPreferLocal3","Yalnızca Bölge İçinde"
"dropdownBuildingPanelPreferLocal4","Tüm Bölgeler, İstisna"
"tabTransferIssuesOutside","Dış"
"GROUP_BUILDING_PANEL","Bina Paneli"
"keyOpenBuildingPanel","Bina Panelini Aç"
"GROUP_LOCALISATION","Çeviri"
"dropdownLocalization","Dil"
"tabBuildingPanelVehicles","Araçlar"
"txtBuildingPanelTransferManagerWarning","Uyarı: Bu ayarlar, Özel Transfer Yöneticisinin etkinleştirilmesini gerektirir."
"tabTransferIssuesGoods","Giren Ürünler"
"tabTransferIssuesGoodsOut","Çıkan Ürünler"
"chkShowIssuesWithVehicles","Rotadaki araçlarla ilgili sorunları göster"
"GROUP_BUILDINGPANEL_DISTRICT","Bölge Kısıtlamaları"
"dropdownBuildingPanelOutgoingPreferLocalLabel","Giden"
"dropdownBuildingPanelIncomingPreferLocalLabel","Gelen"
"chkAllowImport","İthalata İzin ver"
"chkAllowExport","İhracata İzin ver"
"GROUP_BUILDINGPANEL_APPLYTOALL","Aynı Tip Binalara Uygula"
"tabExperimental","Deneysel"
"chkDistrictAllowServices","Hizmetlere İzin Ver (Çöp, Yangın, Polis...)"
"GROUP_DISTANCE_LIMITS","Mesafe Sınırları"
"tabDistanceRestrictions","Mesafe"
"sliderDeathcareDistanceLimits","Cenaze aracı mesafe sınırı (km)"
"sliderHealthcareDistanceLimits","Sağlık hizmeti mesafe sınırı (km)"
"sliderGarbageDistanceLimits","Çöp aracı mesafe sınırı (km)"
"sliderPoliceDistanceLimits","Polis  aracı mesafesi sınırı (km)"
"sliderFireDistanceLimits","İtfaiye aracı mesafesi sınırı (km)"
"sliderMailDistanceLimits","Posta aracı mesafesi sınırı (km)"
"txtDistanceLimits","İzin verilen maksimum eşleşme mesafesi, 0 = Sınırsız. İthalat/İhracat etkilenmez."
"tabVehicleAI","Araç Yapay Zekası"
"GROUP_VEHICLE_AI","Araç YapayZekası Etkin/Devre Dışı"
"optionFireTruckAI","İtfaiye Kamyonu"
"optionFireCopterAI","Yangın Helikopteri"
"optionGarbageTruckAI","Çöp Kamyonu"
"optionPoliceCarAI","Polis Arabası"
"optionPoliceCopterAI","Polis Helikopteri"
"txtVehicleAIDescription","Araç Yapay Zekası, çözülmesi gereken yakın sorunları aramak için araçları geliştirir."
"tabImportExport","İthalat/ihracat"
"GROUP_IMPORT_RESTRICTIONS","İthalata İzin ver"
"txtImportRestrictions","Lütfen bu kaynakları devre dışı bırakmadan önce yeterli dahili üretime sahip olduğunuzdan emin olun."
"sliderWarehouseReservePercent","Şehir İçi Teslimat İçin Ayrılan Kamyon Sayısı (%)"
"sliderWarehouseReservePercentLocal","Yedek Kamyon (%)"
"GROUP_DUMMY_TRAFFIC","Sahte Trafik"
"optionDummyTraffic","Sahte Trafiği Devre Dışı Bırak"
"txtDummyTraffic","Oyun, şehri daha canlı hissettirmek için yapay trafik ekler. Bu seçenek, şehir içindeki trafiği azaltmak için sahte trafik aktarımlarını engeller."
"optionWarehouseOverride","Genel Ayarları Geçersiz Kıl"
"listConnectionName","İsim"
"listConnectionType","Tür"
"listConnectionGuest","Misafir Araçları"
"listConnectionOwn","Kendi Araçlarımız"
"listConnectionStuck","Sıkışmış"
"listConnectionMultiplier","Çarpan"
"listConnectionImport","İthalat"
"listConnectionExport","İhracat"
"titleOutsideConnectionPanel","Dış Bağlantılar"
"GROUP_BUILDINGPANEL_OUTSIDE_DISTANCE_MULTIPLIER","Dış Mesafe Çarpanı"
"sliderOutsideDistanceMultiplier","Çarpan"
"sliderOutsideDistanceMultiplierTooltip","0 = Genel ayarı kullan\r\n1 = Mesafe değişikliği yok\r\n10 = 10x Daha uzağa"
"OutsideMultiplierDescription1","Bu çarpanlar, bağlantının daha uzakta görünmesini sağlamak ve dolayısıyla eşleşme olarak seçilme olasılığını azaltmak için eşleştirme algoritmasında hesaplanan mesafeye uygulanır."
"OutsideMultiplierDescription2","1 = Mesafede değişiklik yok"
"OutsideMultiplierDescription3","10 = 10x daha uzak"
"sliderShipMultiplier","Gemi Çarpanı"
"sliderPlaneMultiplier","Uçak Çarpanı"
"sliderTrainMultiplier","Tren Çarpanı"
"sliderRoadMultiplier","Yol Çarpanı"
"GROUP_OUTSIDE_CONNECTIONS_PANEL","Dış Bağlantı Paneli"
"keyOpenOutsidePanel","Dış Bağlantı Panelini Aç"
"txtDetectedDistricts","Tespit Edilen Bölgeler"
"btnDistricts","Bölgeler"
"btnDistrict","Bölge"
"btnPark","Alan"
"btnMap","Harita"
"txtNone","Hiçbiri"
"txtVehiclesNone","Hiçbiri"
"txtStatusNone","Hiçbiri"
"GROUP_BUILDINGPANEL_DISTANCE_RESTRICTIONS","Mesafe Kısıtlamaları"
"sliderDistanceRestriction","Maksimum Eşleşme Mesafesi (km)"
"sliderDistanceRestrictionTooltip","0 = varsa veya kısıtlama yoksa genel ayarı kullan.\r\n1 + = Maksimum eşleşme mesafesi"
"titleDistrictPanel","Bölgeleri Seç"
"txtAllowedDistricts","İzin Verilen Bölgeler"
"txtBlockedDistricts","Engellenen Bölgeler"
"txtCurrentDistrict","Mevcut Bölge"
"txtCurrentPark","Mevcut Alan"
"txtLoad","Yükle"
"GROUP_IMPROVED_SERVICES_MATCHING","Geliştirilmiş Hizmet Eşleştirmesi"
"tabMatches","Eşleşmeler"
"titleTransferStatsPanel","Transfer Manager İstatistikleri"
"sliderOutsideCargoCapacity","Yük Kapasitesi"
"sliderOutsideResidentCapacity","Yerleşim Kapasitesi"
"sliderOutsideTouristFactor0","Turist Faktörü 0"
"sliderOutsideTouristFactor1","Turist Faktörü 1"
"sliderOutsideTouristFactor2","Turist Faktörü 2"
"sliderOutsideDummyTrafficFactor","Sahte Trafik Faktörü"
"btnOutsideReset","Sıfırla"
"GROUP_OUTSIDE_SETTINGS","Dış Bağlantı Parametreleri"
"GROUP_BALANCED_MATCH_MODE","Dengeli Eşleşme Modu"
"dropdownBalancedTitle","Önce Eşit Olanı Eşleştir"
"dropdownBalancedModeIncomingFirst","Önce Gelenleri Eşleştir (Vanilya)"
"dropdownBalancedModeLeastFirst","Önce En Az Teklifi Eşleştir"
"dropdownBalancedModePassiveFirst","Önce Pasifi Eşleştir"
"txtBalancedMatch","Gelen ve giden teklifler aynı önceliğe sahip olduğunda önce hangi teklifin eşleşeceğini seçin."
"GROUP_PATH_DISTANCE","Eşleşme Mesafesi Algoritması"
"optionPathDistanceServices","Hizmetler için Yol Mesafesini Kullanın"
"optionPathDistanceGoods","Ürünler için Yol Mesafesini Kullanın"
"dropdownPathDistanceAlgorithmServices","Hizmet Algoritması"
"dropdownPathDistanceAlgorithmGoods","Ürün Algoritması"
"dropdownPathDistanceLOS","Görüş Mesafesi"
"dropdownPathDistanceConnectedLOS","Bağlantılı Görüş Mesafesi"
"dropdownPathDistance","Yol Mesafesi"
"txtPathDistance","Görüş hattı mesafesi yerine yol mesafesini kullanın. Bu, ağınızın veya coğrafyanızın karmaşık ancak daha yavaş olduğu yerlerde daha iyi eşleşmeler sağlar, bu nedenle lütfen bilgisayarınızın bu seçenek için yeterince hızlı olduğundan emin olun."
"optionHighlightMatches","Eşleşmeleri Vurgula"
"listBuildingPanelOffersPark","Alan"
"tabTransferRoadAccess","Yol Erişimi Yok"
"btnResetRoadAccess","Yol Erişimini Sıfırla"
"tabGame","Oyun"
"btnDeleteVehicle","Aracı sil"
"tabMaintenance","Bakım"
"GROUP_Maintenance","Bakım"
"btnReleaseGhostVehicles","Hayalet Araçları Serbest Bırakın"
"txtReleaseGhostVehicles","Sıkışmış veya geçerli konumu veya durumu olmayan araçları arayın ve bırakın."
"btnReleaseBrokenPathing","Bozuk Yollamayı Serbest Bırak"
"txtBrokenPathUnits","Doğru şekilde serbest bırakılmayan ancak kullanılmayan yol birimlerini bulun ve bunları uygun şekilde serbest bırakın."
"txtGhostVehiclesCount","Hayalet Araçlar Serbest Bırakıldı"
"GROUP_MAINTENANCE_PATHING","Yol Hata Ayıklama"
"dropdownConnectionGraph","Yol Bağlantı Grafiğini Göster"
"dropdownConnectionGraphNone","Hiçbiri"
"dropdownConnectionGraphGoods","Ürün"
"dropdownConnectionGraphPedestrianZoneServices","Yaya Bölgesi Hizmetleri"
"dropdownConnectionGraphOtherServices","Diğer Hizmetler"
"txtShowConnectionGraph","Bina paneli açıkken bu seçenek, Transfer Manager algoritmasına göre bağlı olup olmadıklarını göstermek için her düğümü renklendirecektir. Aynı renkteki düğümler bağlı, farklı renkteki düğümler bağlı değil."
"tabBuildingPanelCapacity","Kapasite"
"sliderTransferIssueDeadTimerValue","Ölüm Zamanlayıcı Eşiği"
"sliderTransferIssueSickTimerValue","Hasta Zamanlayıcı Eşiği"
"sliderTransferIssueGoodsTimerValue","Ürün Zamanlayıcı Eşiği"
"GROUP_SICK_COLLECTION","Hasta Vatandaş Toplama"
"optionOverrideResidentialSick","Yatılı Hasta işleyicisini Geçersiz Kıl"
"optionCollectionOtherBuildings","Diğer Binalardan Hasta Topla"
"txtOverrideSickCollection","Vanilya oyunu hasta işleyicisi, epeyce hasta vatandaşı toplanmadan bırakma eğilimindedir. Bu seçenek, bu davranışı iyileştirmeyi ummak için özel bir işleyiciyle normal hasta işleyicisini geçersiz kılar."
"txtSickCollectionOtherBuildings","Vanilya oyunu sadece konut binalarından hasta vatandaşları toplar. Daha fazla gerçekçilik ve daha iyi hastane kullanımı için hasta vatandaşlar diğer bina türlerinden de toplanabilir."
"txtSickCollectionWarning","Uyarı: Mevcut bir şehirde bu seçeneğin etkinleştirilmesi, hastane sisteminizi vergilendirebilecek hasta vatandaş toplama artışına neden olacaktır."
"GROUP_BUILDINGPANEL_BUILDING_RESTRICTIONS","Bina Kısıtlamaları"
"btnBuildingRestrictions","Binalar..."
"btnBuildingRestrictionsSelected","Binaları Seç"
"txtBuildingRestrictionsIncoming","Gelen"
"txtBuildingRestrictionsOutgoing","Giden"
"txtBuildingRestrictionsAllBuildings","Tüm Binalar"
"txtBuildingRestrictionsRestricted","Sınırlı"
"btnClear","Temizle"
"reasonGoodsIn","Gelen Ürünler"
"reasonStudent1","Öğrenciler"
"reasonStudent2","Öğrenciler"
"reasonStudent3","Öğrenciler"
"reasonCrime","Suç"
"reasonCrimeMove","Suçlu Taşıma"
"reasonGarbage","Çöp"
"reasonGarbageMove","Çöp Taşıma"
"reasonGarbageTransfer","Çöp Transferi"
"reasonDead","Ölüleri Toplama"
"reasonDeadMove","Ölüleri Taşıma"
"reasonSick","Hasta Toplama"
"reasonSickMove","Hasta Taşıma"
"reasonFire","Yangın"
"reasonFire2","Yangın Helikopteri"
"reasonForestFire","Orman Yangını"
"reasonMaterialOut","Giden Malzeme"
"reasonMail","Posta"
"reasonUnsortedMail","Sıralanmamış Posta"
"reasonSortedMail","Sıralanmış Posta"
"reasonParkMaintenance","Park Bakımı"
"reasonRoadMaintenance","Yol Bakımı"
"reasonTaxi","Taksi"
"reasonCollapsed","Kamyonlar"
"reasonCollapsed2","Helikopterler"
"reasonRawMaterial","Hammadde"
"reasonIncomingMaterial","Gelen Malzeme"
"reasonOutgoingMaterial","Giden Malzeme"
"reasonWarehouse","Depolama"
"reasonGoods","Ürün"
"reasonCash","Nakit Tahsilatı"
"reasonFloodWater","Su baskını"
"reasonSnow","Kar Kürüme"
"reasonSnowMove","Kar Taşıma"
"txtImprovedWarehouseMatching","Vanilya deposu teklifleri öncelik 2 ile sınırlıdır, bu seçenek onların öncelik 7'ye ölçeklenmesini sağlayacaktır."
"optionImprovedWarehouseMatching","İyileştirilmiş Depo Transferleri"
"tooltipHighlightModeOff","Vurgu Modu: Kapalı"
"tooltipHighlightModeMatches","Vurgulama Modu: Eşleşmeler\r\n\r\nKeyr\r\nKırmızı: Seçilen Bina\r\nMagenta: Hizmetler\r\nCamgöbeği: Hammaddeler\r\nMavi: Ürünler\r\nYeşil: Posta\r\nSarı: Diğer her şey"
"tooltipHighlightModeIssues","Vurgu Modu: Sorunlar\r\n\r\nKey\r\nKırmızı: Seçilen Bina\r\nCamgöbeği: Düşük Öncelikli\r\nMavi: Yüksek Öncelik\r\nYeşil: Bu sorun türü için diğer hizmet binaları"
"GROUP_EXPORT_LIMITS","İhracat Araç Limitleri"
"sliderExportVehicleLimit","Bina İhracat Araç Limiti(%)"
"txtExportVehicleLimit","Dış bağlantılarınız aşırı çalışıyorsa, her binanın ihracata ayırabileceği araç sayısını sınırlamak için bu ayarı kullanabilirsiniz.\r\n%0 = İhracata İzin Verilmez\r\n%100 = Sınırsız"
"optionImprovedWarehouseTransfer","İyileştirilmiş Depo Transferi"
"GROUP_VISUALS","Görseller"
"optionEnablePanelTransparency","Panel Saydamlığını Etkinleştir (Yeniden Başlatma Gerektirir)"
"optionOverrideGenericIndustriesHandler","Türe ögzü Endüstri işleyicisini Geçersiz Kıl"
"txtOverrideGenericIndustriesHandler","Türe özgü endüstri işleyicisi, çok fazla malzemeyi çok acil olarak talep etme eğilimindedir, bu da çok fazla kamyon trafiği oluşturabilir ve mevcut malzemeyi tüketebilir. Bu işleyici, bu sorunları düzeltmeye çalışır."
"GROUP_MAINTENANCE_LOGGING","Eşleşme Kümesi Günlüğü"
"dropdownLoggingReason","Günlük Nedeni"
"txtMatchLogging","Bu seçenek, seçilen nedenden dolayı ayarlanan her eşleşme için günlük dosyalarını yazacaktır. Uyarı: Bu, önemli bir performans artışı üretir, lütfen yalnızca sorun giderme amacıyla etkinleştirin."
"txtMatchLoggingPath","Günlük Dosyası Yolu: \r\n"
"optionShowBuildingId","Bina ID Başlıkta Göster"
"GROUP_PATH_FAIL_EXCLUSION","Yol Hatası"
"txtPathFailExclusion","Yol hatalarını tespit edin ve bu başarısız nesneler arasındaki diğer eşleşmeleri bir süreliğine engelleyin."
"optionPathFailExclusion","Yol Hatası Hariç Tut"
"dropdownCandidates","Adayları Günlüğe Kaydet"
"dropdownAllCandidates","Tüm Adaylar"
"dropdownValidCandidates","Geçerli Adaylar"
"dropdownExcludedCandidates","Hariç Tutulan Adaylar"
"dropdownNoCandidates","Aday Yok"
"sliderPathDistanceHeuristic","Algoritma Performansı"
"txtPathDistanceHeuristic","Yol mesafesi algoritması, hesaplamayı hızlandırmak için bir sezgisel yöntem kullanabilir, ancak bu sezgisel yöntem, bazı durumlarda en yakın eşleşmeyi seçmenin doğruluğunu azaltabilir."
"txtPathDistanceHeuristicKey","%0 = Doğru (Sezgisel Yöntem Yok), %100 = Hızlı (Yalnızca Sezgisel Yöntem)"
"txtPathDistanceShift","Yol mesafesi algoritması, dış bağlantı çarpanlarının uygulanmasına izin vermek için algoritma içinde bir dış bağlantının son bölümünün seyahat süresini ayarlar. Bu değeri değiştirerek, bu segmentlere uygulanan temel değeri ayarlayabilirsiniz."
"sliderPathDistanceShift","Çarpan Taban Değeri (Seyahat Süresi)"
"txtPathUnitCount","Yol Birimleri Serbest Bırakıldı"
"txtEnterBuildingId","Binayı Seç veya Bina Kimliğini Gir"
"tooltipCopySettings","Copy Settings"
"tooltipPasteSettings","Paste Settings"
