"Context","Source/Translation"
"GROUP_MAINTENANCE_PATHING","경로 디버깅"
"dropdownConnectionGraph","경로 연결 그래프 표시"
"dropdownConnectionGraphNone","없음"
"dropdownConnectionGraphGoods","상품"
"dropdownConnectionGraphServices","Services"
"txtShowConnectionGraph","건물 패널이 열려 있는 동안, 이 옵션은 각 노드를 색칠하여 연결 여부를 표시합니다."
"tabBuildingPanelCapacity","Capacity"
"sliderTransferIssueDeadTimerValue","죽음 타이머 임계값"
"sliderTransferIssueSickTimerValue","아픔 타이머 임계값"
"sliderTransferIssueGoodsTimerValue","상품 타이머 임계값"
"GROUP_SICK_COLLECTION","아픈 시민 거두기"
"optionOverrideResidentialSick","아픈 주거민 처리방식 재정의"
"optionCollectionOtherBuildings","그 외 건물에서도 아픈 사람 거두기"
"txtOverrideSickCollection","바닐라의 아픈 사람 처리방식은 꽤 많은 아픈 시민들을 거두지 못한 채 방치하는 경향이 있습니다. 이 옵션은 바닐라 방식을 사용자 지정 방식으로 재정의하여 이 동작이 개선되길 바랍니다."
"txtSickCollectionOtherBuildings","바닐라 게임은 주거 건물에서만 아픈 시민들을 모읍니다. 더 현실적이고 더 나은 병원 사용을 위해 다른 건물 유형에서도 아픈 시민들을 모읍니다."
"txtSickCollectionWarning","경고: 기존 도시에서 이 옵션을 활성화하면 병원 시스템에 부담을 줄 수 있는 아픈 시민들의 거두어짐이 급증할 것입니다."
"GROUP_BUILDINGPANEL_BUILDING_RESTRICTIONS","건물 제한"
"btnBuildingRestrictions","Buildings..."
"btnBuildingRestrictionsSelected","건물 선택"
"txtBuildingRestrictionsIncoming","수신"
"txtBuildingRestrictionsOutgoing","Outgoing"
"txtBuildingRestrictionsAllBuildings","모든 건물"
"txtBuildingRestrictionsRestricted","Restricted"
"btnClear","Clear"
"reasonGoodsIn","상품 수신"
"reasonStudent1","Students"
"reasonStudent2","Students"
"reasonStudent3","Students"
"reasonCrime","Crime"
"reasonCrimeMove","Moving Criminals"
"reasonGarbage","Garbage"
"reasonGarbageMove","Garbage Move"
"reasonGarbageTransfer","Garbage Transfer"
"reasonDead","Collecting Dead"
"reasonDeadMove","Moving Dead"
"reasonSick","Collecting Sick"
"reasonSickMove","Moving Sick"
"reasonFire","Fire"
"reasonFire2","Fire Helicopter"
"reasonForestFire","Forest Fire"
"reasonMaterialOut","Outgoing Material"
"reasonMail","Mail"
"reasonUnsortedMail","Unsorted Mail"
"reasonSortedMail","Sorted Mail"
"reasonParkMaintenance","Park Maintenance"
"reasonRoadMaintenance","Road Maintenance"
"reasonTaxi","Taxi"
"reasonCollapsed","Trucks"
"reasonCollapsed2","Helicopters"
"reasonRawMaterial","Raw Material"
"reasonIncomingMaterial","Incoming Material"
"reasonOutgoingMaterial","Outgoing Material"
"reasonWarehouse","Storage"
"reasonGoods","상품"
"reasonCash","Cash Collection"
"reasonFloodWater","Flooding"
"reasonSnow","Collecting Snow"
"reasonSnowMove","Moving Snow"
"txtImprovedWarehouseMatching","바닐라 창고 오퍼는 우선순위 2로 제한되며, 이 옵션을 사용하면 우선순위 7로 확장할 수 있습니다."
"optionImprovedWarehouseMatching","개선된 창고 운송"
"tooltipHighlightModeOff","Highlight Mode: Off"
"tooltipHighlightModeMatches","Highlight Mode: Matches\r\n\r\nKey\r\nRed: Selected Building\r\nMagenta: Services\r\nCyan: Raw Materials\r\nBlue: Goods\r\nGreen: Mail\r\nYellow: Everything else"
"tooltipHighlightModeIssues","Highlight Mode: Issues\r\n\r\nKey\r\nRed: Selected Building\r\nCyan: Low Priority\r\nBlue: High Priority\r\nGreen: Other service buildings for this issue type"
"GROUP_EXPORT_LIMITS","수출 차량 제한"
"sliderExportVehicleLimit","건물의 수출 차량 제한(%)"
"txtExportVehicleLimit","외부 연결이 과도하게 사용되는 경우 이 설정을 사용하여 각 건물에서 수출에 할당할 수 있는 차량의 수를 제한할 수 있습니다.\r\n0% = 수출 금지\r\n100% = 제한 없음"
"optionImprovedWarehouseTransfer","개선된 창고 운송"
"GROUP_VISUALS","시각적"
"optionEnablePanelTransparency","투명한 패널 활성화 (재시작 필요)"
"optionOverrideGenericIndustriesHandler","Override Generic Industries Handler"
"txtOverrideGenericIndustriesHandler","The generic industries handler tends to request a lot of material very urgently which can generate a lot of truck traffic and hog the available material. This handler attempts to correct these issues."
"GROUP_MAINTENANCE_LOGGING","Match Set Logging"
"dropdownLoggingReason","Log Reason"
"txtMatchLogging","This option will write out log files for each match set for the chosen reason. Warning: This produces a significant performance penalty, please only enable for trouble shooting purposes."
"txtMatchLoggingPath","Log File Path:\r\n"
"optionShowBuildingId","Show Building ID In Title"
